acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.0,0.5,0.86,-1.27,4.17,-0.41,32.44
0.0,0.51,0.85,-1.6,2.67,-0.84,32.44
0.01,0.51,0.84,-0.58,4.09,-0.61,32.48
0.02,0.51,0.84,-0.12,6.03,-1.56,32.48
0.01,0.51,0.84,-1.33,6.85,-2.15,32.53
0.01,0.49,0.85,-0.87,6.79,-1.69,32.39
0.01,0.49,0.87,-0.03,5.82,-1.36,32.44
0.01,0.5,0.85,-1.28,4.02,-1.34,32.58
0.02,0.52,0.84,-0.5,2.75,-0.7,32.48
0.04,0.52,0.84,2.49,3.88,-0.72,32.53
0.03,0.52,0.84,2.02,5.4,-0.37,32.48
0.02,0.5,0.85,2.92,8.14,1.24,32.48
0.02,0.49,0.86,3.68,10.79,1.51,32.53
-0.0,0.47,0.86,3.04,11.18,-1.42,32.39
-0.04,0.46,0.87,1.95,8.52,-4.56,32.58
-0.06,0.47,0.86,0.93,4.43,-5.53,32.44
-0.06,0.49,0.84,1.11,1.66,-4.6,32.48
-0.04,0.52,0.84,-0.31,0.99,-3.53,32.53
-0.02,0.53,0.84,-2.17,1.13,-4.56,32.53
-0.02,0.52,0.84,-3.33,1.62,-5.8,32.48
-0.02,0.48,0.84,-4.58,1.21,-6.34,32.53
-0.01,0.45,0.84,-5.5,0.84,-5.36,32.48
-0.01,0.44,0.85,-5.5,0.55,-3.71,32.58
-0.01,0.45,0.85,-4.78,0.05,-1.82,32.44
-0.01,0.48,0.85,-3.19,0.24,-0.47,32.58
0.01,0.51,0.83,-2.82,-0.76,0.24,32.48
0.01,0.53,0.85,-0.98,-0.75,1.59,32.44
0.0,0.52,0.84,0.67,-0.87,2.46,32.48
-0.02,0.51,0.84,1.13,0.72,4.08,32.48
-0.03,0.49,0.85,2.0,3.16,5.48,32.53
-0.04,0.47,0.85,1.71,6.03,5.94,32.58
-0.03,0.47,0.85,2.29,4.02,5.47,32.44
-0.02,0.48,0.84,1.36,-0.05,4.38,32.62
-0.01,0.51,0.85,4.58,-2.35,2.69,32.48
-0.01,0.52,0.85,4.7,-2.84,2.18,32.44
-0.01,0.53,0.84,4.53,-0.38,3.16,32.53
-0.01,0.49,0.85,3.85,4.31,3.19,32.48
-0.02,0.48,0.84,1.51,6.02,3.66,32.48
-0.02,0.45,0.85,0.9,4.66,5.1,32.53
-0.02,0.45,0.86,1.45,2.56,6.75,32.48
0.0,0.47,0.86,0.69,1.31,7.04,32.53
0.0,0.49,0.86,1.37,1.13,5.94,32.48
0.01,0.5,0.84,2.17,1.36,5.02,32.39
0.01,0.52,0.84,0.64,0.75,4.35,32.53
-0.0,0.51,0.84,0.69,0.53,4.47,32.39
-0.01,0.51,0.85,1.6,0.85,4.23,32.48
-0.01,0.5,0.84,0.95,1.51,4.24,32.44
-0.01,0.5,0.84,-0.37,1.33,3.73,32.58
-0.01,0.5,0.84,-1.13,-0.05,2.37,32.48
-0.01,0.49,0.83,-1.68,-1.74,0.82,32.53
0.0,0.49,0.84,-1.57,-3.05,-0.27,32.48
0.01,0.49,0.85,-1.6,-3.37,-0.89,32.53
0.01,0.49,0.86,-1.51,-3.07,-1.02,32.44
0.01,0.49,0.84,-1.18,-2.38,-0.27,32.48
0.0,0.49,0.85,-0.96,-2.5,0.06,32.44
0.01,0.5,0.86,-0.58,-2.69,0.2,32.44
0.01,0.5,0.86,0.23,-2.79,0.15,32.39
0.0,0.5,0.86,0.82,-2.23,1.1,32.62
0.0,0.49,0.86,0.81,-1.69,2.35,32.48
-0.01,0.5,0.87,1.65,-1.05,2.95,32.48
-0.01,0.5,0.86,2.23,-0.43,3.04,32.53
-0.02,0.5,0.86,2.55,0.52,3.01,32.39
-0.03,0.5,0.87,3.15,1.15,2.47,32.48
-0.03,0.51,0.86,3.21,2.06,2.76,32.44
-0.03,0.5,0.86,2.64,2.43,3.83,32.48
-0.02,0.51,0.85,1.94,2.29,4.56,32.53
-0.0,0.5,0.85,0.84,1.68,4.44,32.44
0.01,0.5,0.85,0.2,1.44,3.6,32.39
0.02,0.49,0.84,-0.18,1.48,2.79,32.44
0.02,0.5,0.84,-0.61,1.34,2.61,32.53
0.03,0.51,0.84,-1.22,1.39,3.01,32.48
0.02,0.5,0.85,-1.6,1.77,3.39,32.48
0.01,0.5,0.85,-1.31,2.64,3.98,32.44
0.0,0.5,0.85,-1.77,3.22,4.23,32.48
-0.0,0.49,0.85,-2.73,2.44,3.47,32.44
-0.01,0.49,0.85,-2.43,1.21,2.82,32.48
-0.01,0.49,0.84,-2.24,-0.12,2.11,32.48
-0.01,0.51,0.83,-3.25,-1.69,1.56,32.53
-0.01,0.51,0.84,-2.67,-1.85,0.78,32.48
-0.01,0.5,0.85,-1.88,-1.02,0.02,32.53
-0.02,0.5,0.85,-2.93,-0.2,0.35,32.53
-0.01,0.49,0.86,-3.48,-0.49,1.34,32.48
0.0,0.48,0.85,-3.28,-1.08,1.33,32.48
0.02,0.47,0.85,-2.95,-1.37,0.06,32.58
0.01,0.48,0.85,-2.43,-1.56,-0.92,32.48
0.02,0.49,0.85,-2.26,-2.38,-1.22,32.53
0.0,0.51,0.86,-2.21,-2.35,-1.4,32.58
0.0,0.51,0.86,-1.91,-1.79,-1.04,32.44
0.0,0.51,0.85,-1.47,-0.73,-0.47,32.53
0.0,0.5,0.85,-1.3,-0.08,-0.09,32.58
0.0,0.49,0.85,-1.86,-0.05,-0.18,32.53
-0.01,0.48,0.85,-2.14,0.02,-0.66,32.44
-0.0,0.48,0.85,-1.82,-0.24,-0.84,32.48
-0.01,0.49,0.85,-1.42,-0.78,-0.9,32.48
0.0,0.5,0.85,-1.83,-0.93,-0.58,32.48
0.01,0.51,0.86,-2.08,-1.25,-0.09,32.48
0.01,0.51,0.86,-1.39,-0.93,0.18,32.53
0.01,0.49,0.85,-0.5,-0.98,0.35,32.48
0.01,0.49,0.85,0.31,-0.7,0.37,32.48
0.0,0.48,0.86,0.26,0.56,0.99,32.44
0.01,0.48,0.86,0.2,2.43,1.39,32.58
0.01,0.48,0.86,-0.96,1.4,0.55,32.44
-0.0,0.48,0.86,-0.52,0.24,-0.69,32.53
-0.01,0.49,0.86,-0.35,-1.86,-1.5,32.48
-0.02,0.5,0.84,-1.22,-2.78,-1.05,32.48
0.0,0.5,0.85,-1.98,-1.88,-1.18,32.53
0.01,0.48,0.84,-3.04,-0.43,-2.03,32.48
0.0,0.47,0.85,-3.86,-0.52,-2.95,32.44
0.0,0.47,0.86,-4.06,-2.2,-3.34,32.48
-0.0,0.49,0.85,-3.92,-1.48,-3.77,32.48
0.01,0.48,0.86,-2.79,-1.47,-3.3,32.53
0.01,0.49,0.85,-3.24,-2.31,-3.36,32.48
0.0,0.49,0.85,-3.47,-2.15,-3.3,32.62
-0.0,0.48,0.85,-3.54,-2.29,-3.57,32.44
-0.0,0.48,0.85,-3.65,0.06,-3.07,32.48
-0.0,0.47,0.86,-2.99,1.04,-2.4,32.48
-0.01,0.47,0.86,-2.95,-0.24,-2.23,32.44
0.0,0.48,0.87,-3.01,-0.27,-2.24,32.48
-0.0,0.48,0.87,-2.78,0.32,-2.0,32.44
0.0,0.48,0.86,-2.66,0.23,-2.02,32.48
0.0,0.48,0.86,-2.81,0.11,-1.83,32.39
0.0,0.48,0.86,-2.47,-0.82,-2.09,32.44
0.0,0.48,0.86,-2.32,0.31,-1.98,32.58
0.01,0.48,0.86,-2.12,0.05,-1.57,32.48
-0.0,0.48,0.85,-1.76,0.4,-0.76,32.53
0.0,0.48,0.87,-1.56,-0.41,-0.89,32.39
-0.0,0.48,0.87,-1.31,-0.53,-0.93,32.48
0.0,0.47,0.86,-0.53,-0.82,-0.53,32.44
-0.0,0.47,0.86,0.05,-0.73,-0.4,32.39
0.0,0.47,0.86,0.18,-1.5,0.09,32.44
-0.0,0.48,0.87,-0.66,1.07,0.79,32.44
-0.0,0.47,0.86,0.06,1.24,1.08,32.58
-0.0,0.47,0.87,0.56,-0.34,1.08,32.53
0.0,0.48,0.86,0.79,-0.55,1.02,32.39
-0.0,0.48,0.86,0.67,0.26,1.28,32.48
-0.0,0.48,0.86,0.24,0.69,1.27,32.53
-0.0,0.47,0.86,0.27,0.55,1.15,32.48
0.0,0.47,0.86,0.55,-0.75,0.93,32.48
-0.0,0.48,0.86,0.21,0.76,1.5,32.53
0.0,0.48,0.86,0.37,0.63,1.53,32.48
0.0,0.47,0.86,0.27,-0.37,1.04,32.44
0.01,0.48,0.85,0.14,-1.4,0.69,32.44
0.0,0.48,0.86,-0.09,0.34,0.9,32.48
0.01,0.49,0.86,-0.24,0.93,0.81,32.53
0.01,0.48,0.86,-0.46,-0.15,0.43,32.48
-0.0,0.47,0.86,-0.17,-0.82,-0.23,32.48
0.01,0.49,0.86,-0.02,-0.72,-0.82,32.53
0.0,0.48,0.86,-0.14,-0.02,-0.73,32.48
-0.0,0.47,0.86,-0.82,-0.29,-0.79,32.58
-0.0,0.47,0.86,-0.5,-0.09,-0.06,32.53
0.0,0.47,0.86,0.14,-0.11,-0.03,32.48
-0.0,0.48,0.85,0.06,-1.25,-0.08,32.44
0.0,0.48,0.87,0.43,-1.4,-0.05,32.53
-0.0,0.48,0.86,0.5,-1.16,0.64,32.58
-0.02,0.48,0.86,0.18,0.31,2.79,32.53
0.0,0.47,0.86,0.2,1.56,4.31,32.48
0.01,0.45,0.86,0.2,3.45,4.21,32.58
0.01,0.46,0.87,0.55,3.92,3.24,32.53
0.01,0.47,0.87,0.58,1.15,2.52,32.39
0.02,0.47,0.86,0.78,-1.94,1.59,32.39
0.01,0.49,0.86,0.84,-2.23,1.37,32.53
0.01,0.5,0.86,1.27,-0.32,2.31,32.58
0.02,0.5,0.85,0.7,1.62,2.72,32.53
0.02,0.49,0.86,0.4,1.85,2.15,32.53
0.02,0.47,0.86,0.14,1.04,0.98,32.39
0.01,0.47,0.86,0.61,-0.18,0.29,32.44
0.0,0.47,0.85,0.23,-0.26,0.18,32.44
0.0,0.47,0.86,0.2,-1.24,0.29,32.48
0.0,0.47,0.87,-0.21,-0.93,0.63,32.44
0.01,0.48,0.86,-0.03,-0.27,0.53,32.48
0.01,0.48,0.86,0.35,0.08,0.78,32.48
0.0,0.48,0.86,0.18,-0.37,0.7,32.44
0.01,0.48,0.86,0.11,-0.03,0.99,32.58
-0.0,0.47,0.87,-0.02,0.5,1.34,32.48
0.01,0.47,0.86,0.34,1.24,1.88,32.53
0.02,0.47,0.86,-0.11,0.79,1.22,32.48
0.01,0.48,0.86,0.38,0.7,0.4,32.53
0.0,0.48,0.87,0.82,-0.21,-0.17,32.53
-0.0,0.48,0.85,0.35,-0.63,0.31,32.48
0.0,0.49,0.85,0.46,0.84,0.85,32.44
0.0,0.47,0.85,-0.53,1.73,0.64,32.62
-0.0,0.47,0.86,-1.37,1.16,0.12,32.48
-0.0,0.47,0.87,-1.34,-0.06,-0.06,32.44
0.0,0.47,0.87,-0.55,-0.75,-0.14,32.39
0.01,0.48,0.85,0.02,-0.18,-0.09,32.58
0.01,0.48,0.86,-0.15,0.2,0.26,32.53
-0.0,0.48,0.85,-0.55,0.27,0.17,32.48
0.0,0.48,0.86,-0.41,0.75,0.58,32.53
0.01,0.47,0.85,-0.14,1.04,1.04,32.53
0.01,0.47,0.86,0.49,0.84,1.04,32.48
0.01,0.47,0.87,0.23,0.6,1.18,32.44
0.01,0.47,0.86,0.31,0.34,0.96,32.53
0.01,0.47,0.86,0.47,0.52,1.22,32.48
0.01,0.47,0.86,0.49,1.16,1.31,32.53
0.0,0.48,0.86,0.29,1.25,1.15,32.48
0.01,0.48,0.86,0.23,0.92,1.24,32.48
0.01,0.48,0.86,0.03,0.55,0.81,32.44
0.01,0.48,0.86,0.05,0.55,0.69,32.58
0.01,0.47,0.87,0.12,0.67,0.92,32.44
0.0,0.48,0.86,-0.02,0.35,0.64,32.44
0.02,0.48,0.86,0.05,0.11,0.41,32.48
0.01,0.48,0.86,0.02,0.32,0.27,32.44
0.01,0.48,0.86,0.37,0.08,0.24,32.58
0.01,0.47,0.86,0.37,0.5,0.46,32.48
0.01,0.47,0.87,0.44,0.81,0.93,32.53
0.01,0.47,0.87,0.18,0.87,0.89,32.48
0.01,0.47,0.86,0.61,0.78,1.1,32.48
0.01,0.47,0.86,0.58,0.72,1.37,32.44
0.0,0.48,0.86,0.81,0.81,1.53,32.48
0.0,0.47,0.87,0.9,0.87,1.5,32.53
0.01,0.48,0.87,0.99,1.01,1.77,32.53
0.0,0.48,0.86,0.87,0.98,1.65,32.48
0.01,0.48,0.86,0.82,1.4,1.59,32.44
0.01,0.47,0.86,0.81,1.18,1.44,32.48
0.01,0.48,0.86,0.58,1.22,1.07,32.39
0.0,0.47,0.86,0.41,0.75,0.72,32.53
-0.0,0.48,0.86,0.49,0.61,0.66,32.48
-0.01,0.47,0.84,-0.17,2.26,1.77,32.58
0.01,0.48,0.86,0.15,1.13,0.63,32.53
0.01,0.47,0.85,-0.05,1.42,0.75,32.48
0.01,0.48,0.86,0.24,0.21,0.49,32.53
0.01,0.47,0.86,0.2,0.55,0.55,32.53
0.01,0.47,0.86,0.15,1.15,0.52,32.48
0.01,0.47,0.86,0.08,1.71,0.7,32.44
0.0,0.47,0.86,0.03,1.28,0.95,32.58
0.01,0.47,0.87,0.26,1.04,1.01,32.48
0.01,0.47,0.86,0.41,1.04,1.25,32.53
0.01,0.47,0.86,0.5,1.27,1.4,32.48
0.0,0.47,0.85,1.05,2.06,1.4,32.48
0.0,0.48,0.86,1.47,2.93,1.56,32.53
0.0,0.47,0.86,1.05,2.96,1.6,32.39
0.0,0.47,0.85,0.66,2.43,1.92,32.53
0.01,0.47,0.87,1.04,2.41,1.62,32.53
0.01,0.48,0.86,0.52,1.28,1.33,32.48
0.01,0.48,0.87,0.82,0.41,0.99,32.53
-0.01,0.49,0.86,0.84,-0.29,0.73,32.48
-0.02,0.49,0.85,0.52,0.98,2.46,32.48
-0.0,0.47,0.86,0.46,2.4,4.03,32.53
0.01,0.46,0.86,-0.06,3.63,3.92,32.58
0.01,0.44,0.86,-0.52,3.21,2.21,32.48
0.01,0.45,0.86,-0.35,0.95,1.24,32.44
0.01,0.47,0.87,0.5,-0.81,0.76,32.48
0.01,0.49,0.86,1.33,-0.08,1.22,32.62
0.01,0.5,0.86,1.13,1.51,1.92,32.44
0.01,0.49,0.85,0.11,2.34,2.49,32.48
0.01,0.49,0.85,-0.53,2.47,2.08,32.44
0.01,0.47,0.86,-0.09,1.86,1.27,32.48
0.0,0.46,0.86,0.64,1.02,0.66,32.48
-0.0,0.47,0.87,0.7,0.5,0.81,32.53
-0.0,0.47,0.87,0.17,0.23,0.63,32.48
-0.0,0.47,0.86,-0.31,0.23,0.66,32.58
-0.0,0.47,0.86,-0.14,0.79,0.79,32.53
-0.0,0.48,0.86,0.23,1.21,0.89,32.58
0.0,0.48,0.87,0.41,1.08,1.01,32.44
0.01,0.48,0.86,0.21,1.05,1.24,32.53
0.01,0.48,0.86,0.21,1.04,1.45,32.58
0.01,0.47,0.86,0.64,1.37,1.56,32.53
0.01,0.47,0.86,0.5,1.59,1.21,32.53
0.01,0.47,0.87,0.87,1.28,0.89,32.48
0.0,0.48,0.86,1.24,0.67,0.75,32.53
-0.0,0.49,0.87,0.75,0.26,1.04,32.48
-0.0,0.48,0.86,0.72,0.76,1.24,32.48
-0.01,0.47,0.86,0.12,2.35,1.02,32.53
-0.0,0.47,0.86,-0.98,1.83,0.82,32.48
-0.01,0.46,0.86,-1.54,0.93,0.99,32.53
0.01,0.47,0.86,-0.53,0.52,0.84,32.44
0.01,0.49,0.87,0.2,0.92,0.95,32.58
0.0,0.48,0.86,0.11,0.87,0.82,32.44
0.01,0.47,0.85,-0.31,0.79,0.66,32.44
0.0,0.48,0.86,-0.24,0.9,0.46,32.48
0.0,0.47,0.85,0.2,1.24,0.99,32.44
0.0,0.47,0.86,0.34,1.68,1.56,32.58
0.01,0.47,0.86,0.32,1.59,1.44,32.48
0.0,0.47,0.86,0.6,1.73,1.48,32.53
0.01,0.47,0.87,0.61,1.39,1.13,32.58
0.01,0.47,0.87,0.89,1.1,1.01,32.58
-0.01,0.47,0.86,1.01,1.31,1.01,32.53
-0.0,0.48,0.86,0.69,1.56,1.4,32.48
0.01,0.48,0.86,0.69,1.91,1.5,32.44
0.0,0.47,0.86,0.82,1.79,1.51,32.53
-0.0,0.48,0.87,0.9,1.56,1.22,32.39
0.0,0.47,0.86,1.15,1.13,1.1,32.48
0.0,0.48,0.86,1.36,1.02,0.64,32.48
0.01,0.47,0.86,1.25,1.04,0.72,32.58
-0.0,0.47,0.87,1.1,1.39,0.89,32.44
-0.01,0.47,0.86,1.15,1.42,1.04,32.48
0.0,0.48,0.86,1.28,1.45,1.27,32.48
0.0,0.47,0.87,1.48,1.47,1.53,32.53
-0.0,0.48,0.86,1.42,1.6,1.69,32.48
0.0,0.48,0.86,1.5,1.54,1.8,32.44
0.0,0.47,0.86,1.27,1.88,2.08,32.44
-0.0,0.48,0.86,1.48,1.74,1.98,32.48
0.0,0.48,0.86,1.45,1.69,2.09,32.48
0.0,0.48,0.86,1.56,2.03,2.24,32.48
0.0,0.48,0.86,1.34,2.02,2.37,32.48
0.01,0.48,0.86,1.11,2.15,2.02,32.44
0.0,0.48,0.86,1.36,2.05,1.76,32.48
0.0,0.48,0.86,1.18,1.79,1.62,32.58
-0.0,0.48,0.86,1.3,1.53,1.33,32.44
0.0,0.49,0.85,1.15,1.82,1.18,32.48
-0.01,0.48,0.85,1.07,1.42,1.24,32.44
0.0,0.48,0.86,0.82,1.31,1.1,32.53
-0.01,0.47,0.86,0.81,1.05,0.89,32.48
-0.0,0.48,0.86,0.76,0.78,0.89,32.53
0.0,0.48,0.86,0.61,0.78,0.93,32.48
-0.0,0.48,0.85,0.79,1.04,0.96,32.39
-0.0,0.47,0.85,0.81,1.18,0.89,32.53
-0.01,0.47,0.86,0.55,0.98,1.15,32.48
-0.0,0.47,0.86,0.49,1.1,1.18,32.48
0.0,0.48,0.86,0.85,0.98,1.5,32.53
0.0,0.48,0.87,1.07,1.05,1.21,32.48
0.0,0.48,0.86,1.31,1.07,1.21,32.44
-0.01,0.48,0.86,1.77,1.74,0.79,32.44
-0.01,0.48,0.86,1.28,1.8,1.02,32.48
-0.01,0.47,0.86,0.89,1.73,1.4,32.58
0.01,0.47,0.86,1.01,1.04,1.15,32.48
0.0,0.48,0.86,0.81,-0.08,1.05,32.48
-0.0,0.48,0.85,1.02,-0.84,0.67,32.53
-0.01,0.5,0.86,1.76,-0.44,0.79,32.58
-0.02,0.49,0.85,0.92,0.64,1.88,32.48
