acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.03,0.39,0.89,2.03,2.55,1.79,32.44
-0.03,0.39,0.89,1.34,2.21,1.6,32.53
-0.04,0.4,0.89,0.18,1.5,1.25,32.48
-0.04,0.38,0.9,0.06,-0.14,0.76,32.62
-0.03,0.39,0.9,0.15,-0.49,0.66,32.53
-0.03,0.41,0.9,0.03,-0.6,1.63,32.48
-0.02,0.4,0.91,1.34,0.06,2.06,32.53
-0.03,0.4,0.91,1.19,1.04,2.11,32.58
-0.04,0.4,0.91,0.34,1.15,3.42,32.48
-0.02,0.39,0.9,0.99,1.19,4.18,32.53
-0.01,0.38,0.89,0.69,1.62,3.95,32.58
-0.01,0.38,0.91,0.73,2.03,3.42,32.53
-0.02,0.39,0.91,1.16,0.85,2.73,32.53
-0.02,0.4,0.9,1.66,1.18,2.37,32.48
-0.02,0.4,0.91,2.34,0.67,2.15,32.53
-0.02,0.41,0.9,1.92,1.92,2.29,32.48
-0.03,0.41,0.89,1.22,2.34,2.5,32.48
-0.02,0.4,0.89,0.73,2.21,2.31,32.62
-0.02,0.39,0.9,1.16,1.54,1.76,32.39
-0.02,0.39,0.9,1.44,1.15,1.27,32.62
-0.03,0.4,0.9,1.19,1.21,1.02,32.53
-0.03,0.4,0.9,0.7,0.72,0.6,32.48
-0.03,0.4,0.9,0.41,0.44,0.53,32.62
-0.03,0.4,0.9,1.19,0.7,0.79,32.44
-0.03,0.4,0.9,1.69,1.01,1.28,32.48
-0.02,0.4,0.91,1.57,1.21,1.62,32.53
-0.03,0.39,0.9,1.48,1.18,1.5,32.58
-0.02,0.4,0.9,1.3,1.27,1.68,32.58
-0.02,0.4,0.89,1.28,1.68,2.26,32.53
-0.02,0.4,0.9,1.62,2.02,2.34,32.58
-0.02,0.39,0.91,0.84,1.22,1.6,32.53
-0.02,0.39,0.9,2.38,1.3,0.98,32.53
-0.04,0.4,0.9,2.05,0.75,0.95,32.48
-0.04,0.41,0.89,1.73,0.43,1.45,32.53
-0.04,0.4,0.9,0.98,1.19,1.73,32.39
-0.03,0.39,0.9,0.46,2.4,1.91,32.48
-0.04,0.39,0.89,-0.32,2.0,2.08,32.53
-0.03,0.39,0.9,-0.31,0.93,1.95,32.58
-0.02,0.4,0.9,0.95,0.79,1.95,32.39
-0.01,0.41,0.9,1.19,0.24,1.36,32.53
-0.02,0.41,0.9,1.15,0.87,0.92,32.48
-0.02,0.4,0.88,0.92,1.33,1.21,32.53
-0.03,0.4,0.89,1.04,1.3,1.56,32.48
-0.02,0.38,0.89,1.28,1.4,1.71,32.48
-0.03,0.39,0.89,1.16,1.63,1.86,32.44
-0.02,0.4,0.89,1.07,1.73,1.77,32.48
-0.03,0.4,0.9,1.01,1.63,1.3,32.39
-0.03,0.4,0.89,0.98,1.45,1.37,32.53
-0.04,0.41,0.9,0.99,1.16,1.11,32.48
-0.03,0.4,0.9,0.75,1.07,0.96,32.48
-0.03,0.4,0.9,0.66,1.18,0.66,32.53
-0.04,0.4,0.89,0.69,1.79,1.19,32.58
-0.03,0.4,0.91,0.79,0.0,0.85,32.53
-0.03,0.41,0.9,0.7,0.85,1.34,32.48
-0.02,0.4,0.9,0.46,0.64,1.5,32.58
-0.02,0.4,0.88,0.61,0.2,1.51,32.53
-0.02,0.4,0.89,0.69,-0.08,1.11,32.58
-0.03,0.4,0.9,1.31,0.0,1.48,32.53
-0.03,0.41,0.9,1.42,0.24,1.97,32.53
-0.03,0.41,0.89,1.24,0.52,2.09,32.48
-0.04,0.41,0.9,1.34,0.64,2.11,32.44
-0.04,0.41,0.89,1.59,0.61,2.5,32.48
-0.04,0.4,0.9,1.05,0.73,2.98,32.48
-0.03,0.4,0.89,0.23,0.87,3.11,32.53
-0.03,0.41,0.9,-0.17,0.98,3.1,32.48
-0.03,0.4,0.9,-0.03,-0.5,2.66,32.53
-0.03,0.4,0.89,-0.37,-0.08,2.9,32.53
-0.03,0.4,0.9,-0.7,2.6,4.0,32.48
-0.03,0.41,0.91,-1.33,2.18,3.95,32.53
-0.02,0.41,0.91,-1.76,0.02,3.92,32.58
-0.04,0.41,0.91,-1.56,0.14,3.57,32.58
-0.03,0.42,0.89,-1.34,-0.09,2.35,32.44
-0.03,0.41,0.89,-1.47,-0.17,1.65,32.48
-0.02,0.41,0.91,-1.85,-4.09,0.76,32.53
-0.03,0.4,0.9,-2.35,-4.58,0.15,32.44
-0.03,0.4,0.89,-2.32,-3.92,-0.9,32.58
-0.02,0.39,0.89,-2.05,-4.61,-0.87,32.53
-0.01,0.39,0.89,-1.8,-4.17,-1.08,32.48
-0.01,0.39,0.9,-0.78,-3.5,-0.84,32.48
-0.01,0.38,0.89,-0.61,-3.16,-0.29,32.53
-0.01,0.38,0.89,-0.72,-2.67,0.31,32.48
-0.02,0.37,0.89,-0.79,-1.92,1.04,32.58
-0.02,0.38,0.88,-0.81,-1.5,1.1,32.53
-0.01,0.39,0.89,-0.72,-1.89,0.43,32.39
-0.01,0.39,0.9,-0.05,-1.85,-0.24,32.53
-0.02,0.39,0.89,0.24,-1.13,-1.18,32.53
-0.03,0.39,0.89,-0.02,-0.58,-1.25,32.39
-0.02,0.39,0.89,-0.79,-1.27,-0.67,32.53
-0.01,0.39,0.89,-1.01,-2.66,-0.75,32.48
-0.01,0.4,0.9,-0.79,-2.99,-1.13,32.48
-0.01,0.41,0.9,-1.21,-2.58,-1.27,32.44
-0.02,0.41,0.9,-0.4,-1.66,-1.47,32.48
-0.03,0.41,0.9,-0.4,-1.07,-0.84,32.58
-0.04,0.41,0.91,-1.25,-0.72,0.44,32.53
-0.03,0.4,0.91,-1.04,-0.84,1.5,32.48
-0.02,0.39,0.9,-0.69,-0.89,1.25,32.44
-0.03,0.37,0.92,-0.06,-0.81,0.76,32.58
-0.03,0.38,0.91,0.18,-1.83,0.75,32.48
-0.02,0.4,0.91,0.63,-2.09,0.84,32.44
-0.02,0.4,0.91,1.1,-1.22,1.65,32.58
-0.02,0.41,0.91,1.4,-0.32,2.23,32.44
-0.01,0.4,0.9,1.16,0.21,3.15,32.53
-0.01,0.4,0.9,1.16,0.75,3.54,32.58
-0.01,0.39,0.9,1.28,0.99,3.3,32.48
-0.0,0.39,0.9,1.65,0.92,2.75,32.48
-0.01,0.4,0.9,1.71,0.44,1.98,32.48
-0.01,0.4,0.9,1.37,0.17,1.51,32.44
-0.02,0.41,0.89,1.01,0.14,1.25,32.48
-0.02,0.41,0.9,0.98,0.41,1.31,32.44
-0.02,0.4,0.9,0.93,0.21,1.21,32.53
-0.01,0.41,0.9,0.81,-0.31,0.82,32.58
-0.01,0.4,0.9,0.37,-0.66,0.35,32.53
-0.01,0.4,0.9,0.4,-0.49,0.18,32.48
-0.0,0.39,0.9,0.46,-0.15,0.41,32.48
0.0,0.4,0.9,0.56,0.11,0.03,32.53
-0.01,0.39,0.9,0.08,-0.29,-0.49,32.48
-0.01,0.39,0.89,1.18,-0.79,-0.9,32.58
-0.01,0.41,0.89,1.33,-1.21,-0.85,32.53
-0.02,0.41,0.89,0.55,-1.89,-0.52,32.39
-0.01,0.4,0.9,0.58,-1.04,-0.26,32.53
-0.01,0.39,0.9,0.18,0.2,-0.08,32.53
-0.01,0.39,0.9,-0.63,-0.32,-0.29,32.58
-0.01,0.38,0.9,-0.67,-1.01,-0.34,32.44
-0.01,0.39,0.91,0.4,-1.39,-0.47,32.48
-0.01,0.4,0.91,0.6,-0.87,-0.26,32.48
-0.01,0.4,0.89,0.5,-1.05,-0.11,32.53
-0.01,0.4,0.9,-0.15,-0.63,-0.29,32.58
-0.01,0.39,0.91,-0.17,-0.61,0.03,32.58
-0.01,0.4,0.91,0.69,0.08,0.46,32.62
-0.01,0.39,0.9,0.79,0.76,1.19,32.48
-0.01,0.4,0.9,0.46,0.89,1.07,32.53
-0.02,0.4,0.9,0.06,0.76,0.96,32.53
-0.02,0.39,0.9,0.67,0.72,0.96,32.58
-0.01,0.39,0.9,0.84,0.67,0.98,32.62
-0.02,0.4,0.91,0.6,0.35,0.6,32.48
-0.02,0.4,0.89,0.43,0.11,0.78,32.58
-0.02,0.4,0.9,0.44,0.35,0.87,32.53
-0.01,0.4,0.9,0.52,0.38,1.31,32.48
-0.01,0.4,0.9,0.58,0.75,1.33,32.58
-0.01,0.4,0.89,0.79,0.82,1.37,32.53
-0.01,0.39,0.9,0.64,0.67,1.18,32.48
-0.0,0.4,0.9,0.89,0.61,1.48,32.62
-0.0,0.4,0.89,1.1,0.63,1.65,32.53
-0.01,0.4,0.9,0.84,0.7,1.51,32.58
-0.01,0.4,0.89,0.81,0.78,1.6,32.62
-0.01,0.4,0.89,0.76,0.58,1.62,32.48
-0.01,0.4,0.9,0.63,0.76,1.89,32.48
-0.01,0.39,0.9,0.55,0.76,2.02,32.44
-0.0,0.4,0.9,0.47,0.96,1.76,32.48
-0.01,0.39,0.9,0.72,0.55,1.71,32.53
-0.0,0.39,0.91,0.49,0.69,1.68,32.53
-0.01,0.4,0.9,0.55,0.56,1.5,32.48
-0.01,0.4,0.89,0.55,0.81,1.3,32.53
-0.0,0.4,0.9,0.37,0.92,1.44,32.48
-0.0,0.4,0.89,0.53,0.92,1.27,32.48
-0.0,0.4,0.89,0.72,0.67,0.79,32.53
-0.01,0.4,0.89,0.43,0.52,0.76,32.58
-0.01,0.4,0.9,0.6,0.81,0.78,32.48
-0.01,0.4,0.9,0.55,0.81,0.76,32.44
-0.01,0.41,0.9,0.26,1.07,0.73,32.58
-0.01,0.4,0.9,0.37,0.78,0.44,32.62
-0.01,0.4,0.9,0.52,0.64,0.35,32.48
-0.01,0.4,0.9,0.64,0.99,0.47,32.48
-0.01,0.4,0.9,0.52,0.92,0.38,32.44
-0.01,0.4,0.9,0.15,1.1,0.27,32.58
-0.01,0.4,0.9,0.29,1.02,0.4,32.48
-0.01,0.4,0.9,0.38,1.07,0.2,32.44
-0.01,0.4,0.89,0.41,1.27,0.35,32.48
-0.01,0.39,0.9,0.34,0.95,0.46,32.48
-0.01,0.4,0.89,0.02,0.81,0.69,32.62
-0.01,0.4,0.9,0.15,0.49,0.52,32.39
-0.01,0.4,0.89,0.67,0.75,0.9,32.53
-0.01,0.39,0.9,0.85,1.37,1.31,32.58
-0.02,0.39,0.9,0.79,1.8,1.39,32.39
-0.01,0.4,0.9,0.61,1.82,1.44,32.53
-0.01,0.39,0.91,0.69,1.57,1.63,32.58
-0.01,0.39,0.91,0.93,1.39,1.62,32.44
-0.01,0.4,0.9,1.25,1.59,1.51,32.53
-0.01,0.39,0.9,1.34,1.57,1.21,32.58
-0.02,0.4,0.9,1.13,1.79,0.92,32.48
-0.02,0.4,0.9,0.44,1.5,1.5,32.53
-0.01,0.39,0.9,0.67,1.37,1.88,32.48
-0.01,0.4,0.9,1.27,1.57,2.0,32.44
-0.01,0.41,0.9,0.32,1.04,1.42,32.58
-0.02,0.4,0.9,1.15,0.23,1.27,32.58
-0.02,0.41,0.9,1.24,0.38,1.45,32.53
-0.03,0.41,0.9,0.34,0.85,2.72,32.48
-0.01,0.39,0.89,0.27,1.57,3.89,32.53
0.0,0.38,0.89,0.14,2.73,3.44,32.53
-0.0,0.39,0.91,0.17,2.96,2.35,32.58
-0.01,0.38,0.91,0.09,1.45,1.69,32.48
-0.01,0.4,0.9,0.9,0.14,1.45,32.53
-0.0,0.42,0.91,0.63,0.02,0.89,32.48
-0.0,0.42,0.89,1.24,1.31,1.19,32.53
