acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.01,0.47,0.85,-0.05,1.3,0.96,32.29
-0.01,0.47,0.86,-0.09,-0.05,0.64,32.25
0.01,0.49,0.85,-0.11,-1.47,0.35,32.29
0.0,0.49,0.85,-0.56,-1.71,0.26,32.25
-0.0,0.49,0.85,-0.85,-1.19,0.23,32.25
-0.01,0.49,0.85,-0.78,-0.17,0.2,32.29
-0.01,0.48,0.85,-0.38,0.78,0.46,32.25
-0.01,0.47,0.85,0.58,1.25,0.96,32.25
-0.0,0.48,0.86,0.9,1.39,1.34,32.39
0.0,0.47,0.85,0.53,0.81,1.31,32.2
0.0,0.48,0.86,0.73,-0.03,1.04,32.25
0.01,0.47,0.86,0.53,-0.37,0.98,32.29
-0.0,0.48,0.86,0.34,-0.14,0.96,32.25
-0.01,0.48,0.85,0.08,0.2,0.93,32.29
-0.0,0.48,0.85,0.27,0.7,1.42,32.29
-0.0,0.48,0.85,0.6,0.64,1.69,32.25
0.01,0.48,0.85,0.44,0.82,1.53,32.39
0.0,0.48,0.86,0.47,0.4,1.02,32.34
0.0,0.48,0.86,0.31,-0.05,0.79,32.25
-0.0,0.49,0.85,-0.05,-0.18,0.66,32.29
-0.0,0.48,0.86,0.08,-0.08,0.53,32.39
0.0,0.48,0.86,0.38,0.08,0.72,32.25
-0.0,0.48,0.85,0.76,0.18,0.66,32.2
-0.01,0.49,0.85,0.78,0.0,0.61,32.25
0.0,0.48,0.86,0.7,-0.12,0.58,32.2
-0.0,0.48,0.86,0.69,0.12,0.85,32.29
-0.01,0.48,0.86,0.26,0.34,0.82,32.15
-0.0,0.48,0.86,0.35,0.27,1.1,32.29
-0.01,0.48,0.85,0.85,0.26,0.84,32.25
0.0,0.48,0.85,0.84,0.69,1.37,32.15
-0.0,0.49,0.85,0.61,0.7,1.56,32.2
-0.0,0.48,0.85,0.73,0.82,1.4,32.29
-0.0,0.48,0.86,0.64,0.85,1.5,32.25
0.0,0.48,0.86,0.58,0.58,1.45,32.2
-0.0,0.48,0.86,0.55,0.66,1.16,32.25
0.01,0.48,0.85,0.35,0.5,1.07,32.2
0.0,0.49,0.85,0.24,0.26,0.92,32.29
0.0,0.49,0.85,0.11,0.18,0.78,32.25
0.0,0.49,0.85,0.21,0.4,0.49,32.2
-0.0,0.48,0.85,0.09,0.7,0.46,32.29
0.01,0.48,0.85,0.0,0.73,0.32,32.34
0.01,0.48,0.86,-0.15,0.15,0.27,32.2
0.0,0.49,0.86,-0.06,-0.34,0.06,32.29
0.0,0.48,0.85,0.08,-0.15,-0.09,32.34
-0.01,0.48,0.85,0.63,0.76,-0.05,32.29
-0.0,0.48,0.86,0.41,1.28,0.69,32.25
0.0,0.47,0.85,0.52,1.44,0.95,32.2
0.01,0.47,0.85,1.18,0.81,0.73,32.29
-0.0,0.49,0.85,0.11,-1.02,0.46,32.25
-0.0,0.49,0.84,-0.06,-1.44,0.53,32.29
-0.01,0.5,0.85,0.26,-1.04,1.18,32.29
-0.02,0.49,0.85,0.4,0.44,2.55,32.25
-0.01,0.48,0.86,0.84,2.69,4.37,32.29
0.01,0.47,0.85,1.48,4.02,4.18,32.2
0.01,0.46,0.86,1.63,3.95,2.44,32.25
0.01,0.47,0.86,1.82,1.8,1.5,32.2
-0.0,0.48,0.86,1.13,-0.58,1.15,32.25
0.0,0.5,0.85,-0.49,-2.15,1.04,32.15
-0.0,0.51,0.84,-1.74,-1.33,1.88,32.2
0.0,0.5,0.85,-2.0,0.12,2.34,32.34
0.01,0.49,0.85,-0.43,1.33,1.47,32.29
0.0,0.47,0.84,1.19,2.2,0.46,32.29
0.01,0.47,0.86,2.14,1.89,-0.23,32.15
-0.0,0.48,0.85,1.45,0.92,-0.27,32.2
-0.0,0.48,0.85,0.12,-0.43,0.31,32.2
-0.01,0.49,0.85,-1.24,-1.69,0.44,32.25
-0.0,0.49,0.84,-1.28,-1.08,0.99,32.29
0.0,0.48,0.84,-0.56,0.05,1.21,32.25
-0.0,0.48,0.86,0.69,1.42,1.37,32.34
0.0,0.48,0.86,1.73,2.08,1.44,32.29
-0.0,0.48,0.86,1.76,2.09,2.37,32.34
0.01,0.48,0.86,0.98,1.94,2.67,32.34
0.02,0.49,0.85,-0.52,0.55,1.89,32.29
0.01,0.48,0.85,-0.67,0.17,0.87,32.25
-0.0,0.49,0.86,0.02,-0.2,0.76,32.15
-0.01,0.5,0.86,-0.14,-0.38,1.13,32.29
-0.0,0.5,0.85,0.72,1.57,1.71,32.29
0.0,0.47,0.86,0.56,3.25,0.96,32.29
-0.02,0.47,0.86,-0.35,2.73,0.53,32.29
-0.0,0.48,0.85,-0.56,0.7,0.44,32.15
0.01,0.49,0.86,-1.02,-0.79,0.27,32.29
0.01,0.49,0.86,-1.28,-1.21,-0.34,32.29
0.01,0.49,0.85,-1.04,-0.27,-0.49,32.34
-0.01,0.48,0.84,-0.79,1.05,0.11,32.29
-0.0,0.48,0.86,-0.24,1.89,0.53,32.2
-0.0,0.48,0.85,0.03,2.02,0.73,32.25
0.0,0.47,0.85,0.09,1.85,0.89,32.2
0.0,0.47,0.86,-0.06,1.05,0.76,32.29
-0.0,0.47,0.85,-0.56,0.73,0.56,32.25
-0.01,0.48,0.86,-0.99,0.41,0.67,32.29
-0.0,0.48,0.85,-0.9,1.02,0.81,32.34
-0.0,0.48,0.86,-0.78,1.37,1.24,32.25
0.0,0.49,0.85,-0.38,1.73,1.36,32.2
0.0,0.48,0.86,-0.11,1.8,1.65,32.25
0.0,0.48,0.85,-0.12,1.54,1.44,32.25
0.01,0.48,0.84,-0.23,1.02,1.33,32.2
0.01,0.48,0.85,-0.44,0.53,1.04,32.34
0.0,0.48,0.86,-0.21,0.41,0.9,32.15
0.01,0.48,0.85,-0.05,0.46,0.63,32.2
-0.0,0.48,0.87,0.23,1.08,0.75,32.25
-0.0,0.48,0.86,0.64,1.24,0.85,32.2
0.0,0.48,0.85,0.89,1.3,1.24,32.29
0.01,0.48,0.85,0.93,1.31,1.34,32.25
0.0,0.47,0.85,0.49,0.89,1.39,32.29
-0.0,0.48,0.86,0.58,0.76,1.33,32.29
0.0,0.47,0.86,1.02,1.31,1.74,32.34
-0.01,0.47,0.85,1.1,1.8,1.88,32.29
-0.0,0.48,0.85,1.13,1.95,1.91,32.39
0.0,0.48,0.85,1.15,1.82,2.0,32.25
-0.0,0.48,0.86,1.02,1.54,2.21,32.2
-0.0,0.48,0.86,0.72,1.54,1.94,32.29
0.0,0.49,0.85,0.53,1.42,1.86,32.25
-0.0,0.48,0.85,0.89,1.94,1.47,32.2
0.0,0.48,0.85,1.02,2.32,1.28,32.25
-0.01,0.49,0.85,0.72,1.8,0.93,32.25
-0.01,0.49,0.85,0.17,1.18,0.82,32.2
-0.0,0.48,0.85,0.23,1.3,0.66,32.25
0.0,0.48,0.84,0.31,1.71,0.46,32.25
0.0,0.48,0.85,0.05,1.74,0.38,32.39
0.0,0.48,0.85,0.0,1.31,0.53,32.34
0.0,0.48,0.86,-0.06,1.19,0.52,32.29
0.0,0.48,0.85,0.11,1.02,0.41,32.2
-0.0,0.48,0.85,0.37,1.36,0.41,32.29
-0.0,0.48,0.86,1.37,2.0,0.26,32.2
-0.01,0.48,0.86,1.22,3.16,0.98,32.2
-0.01,0.47,0.86,0.49,2.31,1.13,32.15
-0.0,0.47,0.85,1.01,1.4,1.18,32.29
-0.01,0.48,0.85,1.07,0.55,1.11,32.2
-0.0,0.48,0.85,0.53,0.0,1.19,32.25
-0.01,0.49,0.84,1.19,0.58,1.57,32.29
-0.02,0.5,0.86,0.81,1.21,2.27,32.29
-0.02,0.49,0.86,0.72,2.81,4.17,32.25
-0.0,0.47,0.85,0.55,4.12,5.01,32.2
0.01,0.46,0.86,0.26,3.5,3.37,32.2
0.0,0.46,0.85,0.15,1.21,2.23,32.25
-0.0,0.48,0.85,0.87,-0.11,2.0,32.2
0.0,0.5,0.86,1.5,0.46,1.65,32.34
0.0,0.51,0.86,1.42,1.54,1.42,32.25
-0.0,0.5,0.85,0.78,2.52,1.94,32.29
-0.0,0.49,0.84,-0.21,2.11,2.11,32.15
0.0,0.49,0.86,-0.27,1.5,1.19,32.25
0.0,0.47,0.86,0.34,1.24,-0.08,32.29
0.0,0.48,0.86,0.99,1.07,-0.81,32.25
-0.0,0.48,0.85,0.81,0.9,-0.53,32.2
-0.01,0.48,0.85,0.49,0.7,0.26,32.2
-0.01,0.49,0.86,0.15,0.93,0.72,32.25
-0.01,0.49,0.86,0.43,1.76,0.92,32.29
-0.01,0.48,0.86,0.49,1.77,1.02,32.29
-0.01,0.48,0.86,1.08,1.66,1.24,32.25
-0.0,0.48,0.86,1.16,1.71,1.65,32.29
0.0,0.48,0.86,1.51,2.18,1.92,32.2
0.0,0.47,0.85,0.84,1.94,1.62,32.34
-0.0,0.48,0.86,1.25,1.98,1.04,32.29
-0.01,0.49,0.86,0.87,0.89,0.84,32.29
-0.02,0.5,0.85,1.08,0.49,1.27,32.25
-0.0,0.49,0.85,2.17,2.37,1.85,32.2
0.0,0.48,0.85,0.85,3.07,1.51,32.29
-0.01,0.48,0.85,-0.78,1.69,0.75,32.25
-0.01,0.47,0.85,-1.31,0.67,0.73,32.29
-0.0,0.48,0.85,0.44,1.19,0.89,32.25
-0.0,0.49,0.84,1.5,1.56,0.66,32.25
-0.0,0.49,0.85,0.24,1.31,0.5,32.2
-0.01,0.49,0.85,-0.56,0.64,0.26,32.25
-0.01,0.48,0.85,-0.12,1.42,0.66,32.29
-0.0,0.48,0.85,0.67,2.46,0.96,32.2
-0.01,0.47,0.86,0.47,2.29,1.13,32.25
-0.0,0.48,0.84,0.17,2.12,1.02,32.29
0.0,0.48,0.85,0.05,1.5,0.93,32.2
-0.01,0.47,0.86,0.95,1.66,0.79,32.25
-0.0,0.48,0.85,1.02,1.77,0.66,32.2
-0.01,0.49,0.86,0.81,1.74,0.84,32.29
-0.01,0.49,0.85,0.44,1.63,1.04,32.25
-0.01,0.49,0.85,0.47,1.82,1.15,32.2
-0.0,0.49,0.85,0.75,1.77,0.99,32.15
-0.01,0.49,0.86,1.01,1.39,0.98,32.25
-0.01,0.48,0.85,1.18,1.3,0.99,32.2
-0.01,0.49,0.85,1.28,1.05,1.19,32.25
-0.0,0.48,0.85,1.27,0.81,0.82,32.29
-0.01,0.48,0.85,1.28,1.11,1.13,32.2
-0.01,0.48,0.86,1.33,1.39,1.21,32.34
-0.01,0.48,0.85,1.56,1.69,1.51,32.29
-0.01,0.48,0.85,1.44,1.62,1.69,32.2
-0.0,0.48,0.85,1.4,1.34,1.88,32.25
-0.01,0.48,0.85,1.53,1.45,1.94,32.29
-0.01,0.48,0.86,1.8,1.57,2.14,32.29
-0.01,0.48,0.86,1.65,1.8,2.11,32.25
-0.01,0.49,0.85,1.33,1.77,2.05,32.29
-0.01,0.48,0.85,1.45,1.63,2.29,32.34
-0.0,0.48,0.85,1.76,1.92,2.29,32.25
-0.01,0.48,0.85,1.63,2.15,2.0,32.2
-0.01,0.48,0.85,1.57,1.74,1.62,32.29
-0.01,0.49,0.85,1.11,1.63,1.69,32.25
-0.01,0.49,0.85,1.16,1.36,1.71,32.29
-0.01,0.49,0.86,0.92,1.21,1.34,32.25
-0.01,0.49,0.85,0.72,1.51,1.21,32.34
-0.01,0.48,0.84,0.92,1.63,1.02,32.29
-0.01,0.48,0.85,0.63,1.54,1.4,32.34
-0.0,0.48,0.86,0.4,1.37,1.07,32.2
-0.0,0.49,0.86,0.4,1.04,0.92,32.29
-0.01,0.48,0.85,0.66,0.72,0.38,32.25
-0.01,0.5,0.84,0.95,0.87,0.24,32.29
-0.01,0.49,0.85,0.99,1.6,0.61,32.29
-0.01,0.49,0.85,0.52,1.77,0.93,32.34
-0.01,0.48,0.85,-0.12,1.16,1.21,32.29
-0.01,0.48,0.85,0.31,0.06,1.15,32.15
-0.01,0.49,0.85,0.34,-0.92,1.02,32.34
-0.01,0.5,0.85,0.69,-0.84,1.34,32.2
-0.01,0.49,0.85,1.74,0.23,1.62,32.34
-0.03,0.49,0.85,-0.06,0.72,2.56,32.25
-0.02,0.49,0.85,-1.13,1.22,4.2,32.29
0.0,0.47,0.84,0.29,0.95,5.22,32.25
0.01,0.47,0.85,0.4,1.82,4.37,32.29
0.01,0.48,0.86,0.24,0.96,2.92,32.11
0.0,0.49,0.86,-0.08,-1.45,2.17,32.25
0.0,0.5,0.85,0.2,-2.4,1.73,32.29
0.0,0.51,0.85,0.55,-0.64,1.66,32.25
-0.01,0.5,0.84,0.26,1.4,2.32,32.34
-0.01,0.5,0.84,-0.96,1.13,2.44,32.29
0.0,0.49,0.84,-1.98,0.14,1.57,32.25
0.0,0.47,0.84,-1.02,-0.73,0.11,32.25
-0.0,0.48,0.86,-0.29,-0.73,-0.43,32.2
-0.0,0.49,0.85,-0.44,-0.64,-0.56,32.25
-0.01,0.49,0.85,-1.16,-0.73,0.0,32.2
-0.01,0.49,0.85,-1.25,-0.49,0.34,32.29
-0.02,0.49,0.86,-0.93,0.21,0.84,32.25
-0.01,0.48,0.85,-0.5,0.14,1.08,32.29
-0.01,0.48,0.86,-0.52,-0.08,1.01,32.2
-0.0,0.49,0.85,-0.17,0.03,1.07,32.25
-0.0,0.48,0.86,0.02,0.41,1.33,32.29
0.0,0.48,0.85,-0.93,0.31,1.16,32.25
0.0,0.48,0.85,-0.41,0.55,0.6,32.34
-0.01,0.49,0.86,-0.79,-0.7,0.09,32.2
-0.01,0.5,0.86,-0.29,-0.99,0.5,32.34
-0.01,0.49,0.84,0.58,0.4,1.47,32.25
0.0,0.49,0.85,-0.98,1.15,0.78,32.29
-0.01,0.48,0.85,-2.03,0.58,0.05,32.15
-0.01,0.47,0.85,-2.09,-0.35,0.12,32.29
-0.0,0.47,0.85,-1.85,-1.33,-0.02,32.29
-0.0,0.49,0.86,-0.95,-1.15,-0.2,32.25
-0.0,0.49,0.86,-0.72,-0.58,-0.05,32.2
-0.0,0.49,0.84,-0.95,-0.08,0.09,32.25
-0.0,0.48,0.86,-1.24,0.17,0.14,32.25
-0.0,0.47,0.85,-0.79,0.47,0.11,32.29
0.0,0.48,0.86,-0.58,0.67,0.26,32.25
-0.01,0.47,0.86,-0.29,0.69,0.18,32.34
-0.01,0.48,0.85,-0.38,0.14,-0.26,32.29
-0.0,0.48,0.86,-0.32,-0.24,-0.38,32.25
-0.0,0.48,0.86,-0.32,-0.27,-0.23,32.29
-0.0,0.49,0.85,-0.21,0.15,0.31,32.2
-0.01,0.48,0.85,-0.06,0.55,0.17,32.25
0.0,0.48,0.85,0.02,0.69,0.15,32.39
-0.0,0.47,0.85,0.15,0.84,0.5,32.25
-0.0,0.47,0.85,0.24,0.66,0.9,32.25
-0.0,0.47,0.85,-0.02,0.18,0.61,32.29
-0.0,0.48,0.86,-0.02,-0.24,0.49,32.25
-0.01,0.48,0.86,0.17,-0.11,0.29,32.25
-0.01,0.48,0.85,0.27,-0.06,0.78,32.39
-0.0,0.48,0.85,0.47,0.23,1.04,32.25
-0.01,0.48,0.85,0.69,0.53,1.33,32.29
-0.01,0.48,0.86,0.29,0.38,1.47,32.29
-0.0,0.47,0.86,0.4,0.43,1.25,32.25
0.0,0.48,0.86,0.76,0.11,1.24,32.2
-0.0,0.48,0.85,0.84,0.14,1.21,32.34
-0.0,0.48,0.85,0.79,0.27,1.37,32.25
-0.0,0.48,0.84,0.75,0.64,1.74,32.2
0.0,0.48,0.84,0.89,0.6,1.97,32.25
-0.01,0.49,0.86,0.96,1.02,1.82,32.25
-0.01,0.48,0.86,1.07,0.85,1.77,32.39
-0.0,0.48,0.85,1.08,0.93,1.56,32.2
-0.0,0.48,0.85,0.85,0.76,1.65,32.29
-0.0,0.48,0.85,1.08,0.49,1.4,32.29
-0.0,0.48,0.85,0.69,0.17,1.02,32.25
-0.0,0.49,0.85,0.55,0.12,0.89,32.2
0.0,0.49,0.86,0.31,0.31,1.08,32.29
0.0,0.49,0.86,0.08,0.17,1.1,32.25
0.0,0.48,0.85,0.17,-0.23,0.75,32.2
-0.0,0.49,0.85,0.24,-0.23,0.32,32.25
-0.0,0.48,0.85,0.63,0.26,0.2,32.25
-0.01,0.49,0.86,0.84,0.72,0.6,32.2
-0.01,0.48,0.85,0.4,1.05,1.21,32.29
-0.01,0.48,0.85,0.72,0.78,1.37,32.15
0.0,0.48,0.85,0.67,-0.26,1.01,32.2
0.0,0.48,0.85,-0.08,-1.92,0.93,32.25
-0.0,0.49,0.85,0.41,-1.88,0.75,32.29
-0.01,0.48,0.85,0.35,-0.64,1.42,32.2
-0.02,0.48,0.86,0.29,1.19,3.54,32.25
-0.0,0.47,0.85,1.1,2.98,4.66,32.2
0.01,0.46,0.85,1.71,3.54,3.83,32.2
0.0,0.47,0.85,1.62,2.7,2.41,32.25
-0.0,0.48,0.85,1.4,0.34,1.73,32.2
0.01,0.49,0.85,0.24,-2.05,1.47,32.29
0.01,0.51,0.85,-1.11,-2.23,1.16,32.25
0.01,0.5,0.85,-1.68,-0.92,1.63,32.29
0.0,0.5,0.85,-0.79,0.79,2.02,32.25
0.01,0.47,0.86,0.6,1.77,1.33,32.29
0.01,0.47,0.86,1.48,1.69,0.38,32.2
0.01,0.48,0.86,1.54,0.79,-0.43,32.25
0.0,0.48,0.85,0.53,-0.34,-0.55,32.29
-0.0,0.48,0.85,-0.5,-1.56,-0.34,32.2
0.0,0.49,0.84,-1.24,-1.74,0.14,32.25
-0.0,0.49,0.85,-1.27,-0.73,0.44,32.29
-0.0,0.49,0.85,-0.32,0.29,0.61,32.2
0.0,0.49,0.86,0.76,1.21,1.13,32.25
0.0,0.48,0.86,1.37,1.51,1.34,32.2
0.01,0.48,0.85,1.18,1.37,1.66,32.34
0.01,0.48,0.86,0.61,1.05,1.48,32.39
0.01,0.48,0.85,-0.7,-0.03,0.67,32.29
0.01,0.48,0.85,-0.11,-0.31,0.32,32.25
-0.01,0.49,0.85,-0.26,-0.92,0.29,32.2
-0.0,0.49,0.85,0.05,-0.56,0.92,32.2
0.0,0.49,0.85,0.4,1.66,1.24,32.25
0.0,0.48,0.85,0.17,2.81,0.69,32.39
0.0,0.47,0.84,-0.18,1.74,0.29,32.29
0.01,0.47,0.85,-0.4,0.47,0.05,32.25
0.01,0.48,0.86,-0.66,-1.02,-0.18,32.2
0.0,0.49,0.86,-0.84,-1.21,-0.55,32.25
-0.0,0.48,0.85,-0.76,-0.18,-0.18,32.29
-0.01,0.48,0.85,-0.61,0.78,-0.08,32.29
0.0,0.48,0.84,-0.12,1.42,0.32,32.25
-0.0,0.48,0.85,0.43,1.66,0.47,32.39
0.0,0.47,0.85,0.67,1.5,0.85,32.25
0.0,0.47,0.86,0.49,1.33,1.16,32.25
-0.0,0.48,0.85,0.15,0.44,0.72,32.29
-0.0,0.48,0.85,0.05,0.18,0.9,32.29
-0.0,0.48,0.85,0.32,0.38,1.05,32.25
0.0,0.48,0.84,0.73,0.75,1.42,32.29
0.0,0.48,0.85,1.21,0.92,1.98,32.34
-0.0,0.48,0.86,1.07,1.02,1.77,32.29
0.0,0.48,0.86,0.87,0.6,1.5,32.29
-0.0,0.48,0.85,0.58,0.27,1.18,32.25
0.01,0.48,0.85,0.46,0.15,0.98,32.29
0.01,0.49,0.85,0.35,-0.12,0.61,32.29
0.0,0.49,0.85,0.46,0.08,0.35,32.25
0.0,0.48,0.85,0.7,0.17,0.41,32.39
0.0,0.48,0.86,0.85,0.35,0.58,32.29
-0.01,0.48,0.85,0.95,0.49,1.01,32.34
-0.0,0.48,0.86,0.72,0.46,1.02,32.29
-0.0,0.48,0.86,0.84,0.23,1.04,32.25
-0.0,0.47,0.86,0.84,0.5,1.15,32.29
-0.0,0.48,0.86,1.1,0.66,1.66,32.29
0.0,0.48,0.85,0.84,0.99,2.0,32.15
-0.0,0.48,0.85,0.75,0.67,2.06,32.29
-0.0,0.48,0.86,0.89,0.63,2.05,32.39
0.0,0.48,0.85,0.87,0.93,2.0,32.34
-0.0,0.49,0.86,0.75,0.96,2.02,32.29
0.0,0.48,0.85,0.79,1.01,1.92,32.29
0.0,0.48,0.86,0.64,0.79,1.6,32.15
0.01,0.48,0.85,0.55,0.66,1.56,32.29
0.01,0.48,0.85,0.34,0.44,0.99,32.15
0.01,0.48,0.86,0.08,0.32,0.7,32.25
-0.0,0.49,0.85,0.15,0.75,0.6,32.29
0.0,0.48,0.85,0.27,0.53,0.53,32.25
0.01,0.48,0.85,-0.03,0.66,0.58,32.2
0.01,0.49,0.85,0.09,0.35,0.47,32.2
0.0,0.48,0.85,0.08,0.15,0.35,32.25
-0.0,0.48,0.85,0.31,0.89,0.46,32.29
-0.01,0.48,0.86,1.04,1.65,0.79,32.29
-0.01,0.47,0.85,0.75,2.08,1.31,32.25
0.01,0.46,0.85,1.16,1.83,1.44,32.29
0.0,0.48,0.86,1.24,0.81,1.21,32.25
-0.0,0.48,0.85,0.0,-0.63,1.21,32.25
-0.0,0.49,0.85,0.14,-0.85,1.31,32.29
-0.01,0.49,0.85,0.4,0.02,1.85,32.25
-0.02,0.49,0.85,0.41,1.42,3.53,32.29
0.01,0.48,0.86,1.08,3.48,4.46,32.29
0.02,0.46,0.84,1.42,4.58,3.74,32.25
0.02,0.46,0.86,1.18,3.27,1.95,32.29
0.0,0.48,0.85,0.76,0.27,0.87,32.2
0.0,0.49,0.85,0.23,-1.98,0.26,32.34
0.0,0.51,0.85,-1.21,-2.58,0.03,32.2
0.01,0.5,0.86,-1.73,-0.9,1.01,32.2
0.0,0.5,0.85,-1.3,1.39,1.65,32.25
0.01,0.48,0.86,-0.27,2.82,1.31,32.29
0.02,0.47,0.86,1.45,2.38,-0.02,32.34
0.02,0.47,0.86,1.83,1.63,-0.02,32.25
0.0,0.47,0.85,1.34,0.37,-0.12,32.2
-0.01,0.48,0.84,-0.23,-0.75,0.03,32.34
-0.01,0.49,0.86,-1.08,-1.19,0.18,32.34
-0.0,0.48,0.86,-0.7,-0.27,0.58,32.29
-0.01,0.48,0.86,-0.05,1.18,1.44,32.25
0.0,0.48,0.86,0.9,2.06,1.56,32.2
-0.0,0.48,0.86,1.21,1.94,1.65,32.2
0.01,0.49,0.85,0.78,1.6,2.06,32.25
0.01,0.48,0.85,0.34,1.53,2.12,32.29
0.01,0.48,0.84,-0.96,0.6,1.28,32.2
0.0,0.48,0.86,-0.79,0.29,0.52,32.34
-0.01,0.5,0.86,0.23,0.21,0.47,32.29
0.0,0.49,0.85,0.64,0.7,1.34,32.25
0.0,0.49,0.85,0.72,2.41,1.11,32.34
-0.0,0.48,0.85,-0.5,2.89,0.41,32.29
0.0,0.48,0.85,-1.57,1.27,0.12,32.29
-0.0,0.48,0.85,-1.57,0.09,-0.03,32.25
0.01,0.48,0.86,-0.84,-0.26,-0.47,32.29
0.0,0.49,0.85,-0.37,0.66,-0.26,32.25
0.0,0.49,0.85,-0.58,1.36,0.0,32.29
0.0,0.49,0.86,-0.81,1.36,0.18,32.29
0.01,0.48,0.85,-0.76,1.79,0.43,32.25
0.0,0.47,0.85,-0.61,1.8,0.6,32.29
0.0,0.47,0.84,-0.43,1.92,0.81,32.2
-0.0,0.48,0.85,-0.49,1.71,0.92,32.25
-0.0,0.48,0.85,-0.17,1.53,0.85,32.2
-0.0,0.48,0.85,-0.2,1.36,0.75,32.29
-0.0,0.48,0.85,-0.44,1.3,0.32,32.25
0.0,0.48,0.85,-0.38,1.88,0.72,32.29
0.0,0.48,0.86,-0.5,2.17,1.05,32.25
0.0,0.48,0.86,0.02,1.74,0.6,32.29
0.0,0.48,0.86,-0.26,1.15,0.44,32.2
0.0,0.48,0.85,-0.27,1.02,0.14,32.25
-0.0,0.47,0.85,-0.12,1.05,-0.09,32.29
-0.0,0.47,0.86,-0.18,1.6,0.26,32.34
-0.0,0.49,0.86,0.06,1.68,0.44,32.25
0.0,0.48,0.86,0.38,1.65,0.43,32.29
-0.0,0.48,0.86,0.38,1.54,0.41,32.29
0.01,0.47,0.85,0.66,1.59,0.78,32.39
0.0,0.47,0.85,0.79,1.86,0.82,32.2
-0.0,0.48,0.86,0.81,2.21,1.19,32.25
-0.0,0.48,0.85,0.69,2.18,1.34,32.2
-0.0,0.48,0.86,0.5,1.97,1.51,32.29
-0.01,0.48,0.85,0.38,1.89,2.0,32.34
0.0,0.48,0.85,0.24,2.31,2.11,32.11
0.01,0.48,0.85,0.2,2.37,1.71,32.15
-0.01,0.48,0.85,0.43,2.2,1.5,32.25
0.0,0.49,0.86,-0.09,1.69,1.27,32.2
-0.01,0.49,0.86,0.03,1.57,1.05,32.34
-0.0,0.48,0.85,0.23,1.79,0.66,32.29
-0.01,0.49,0.86,-0.06,1.71,0.43,32.2
-0.01,0.49,0.86,-0.38,1.16,-0.08,32.25
-0.01,0.49,0.85,-0.56,0.95,-0.32,32.2
-0.0,0.48,0.85,-0.34,0.82,-0.4,32.25
-0.0,0.47,0.85,-0.2,1.51,-0.38,32.25
-0.01,0.48,0.85,-0.29,1.6,-0.43,32.29
-0.01,0.47,0.85,-0.38,1.65,-0.06,32.25
-0.0,0.48,0.86,0.06,1.28,0.11,32.29
0.0,0.47,0.85,0.61,1.21,0.06,32.2
