acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.44,0.88,-0.55,0.44,0.11,32.53
0.02,0.44,0.88,-1.07,0.89,0.32,32.48
0.02,0.43,0.87,-0.73,0.73,0.81,32.53
0.02,0.44,0.88,-0.95,0.95,0.98,32.58
0.02,0.43,0.88,-0.92,0.75,1.3,32.58
0.03,0.43,0.88,-0.6,0.67,1.44,32.44
0.02,0.44,0.87,-0.24,0.35,1.3,32.58
0.03,0.44,0.88,0.37,0.66,1.31,32.48
0.02,0.43,0.89,1.05,1.6,1.74,32.53
0.01,0.44,0.88,0.72,1.69,2.0,32.58
0.02,0.44,0.89,-0.09,1.44,2.14,32.58
0.02,0.43,0.89,-0.15,0.84,1.68,32.44
0.02,0.43,0.89,0.09,-0.06,1.24,32.58
0.02,0.44,0.87,0.31,-0.92,0.9,32.53
0.01,0.45,0.88,1.04,-1.42,0.31,32.53
0.0,0.45,0.88,-0.11,-1.15,0.78,32.48
-0.01,0.44,0.89,-0.78,0.21,2.29,32.53
0.01,0.43,0.88,-0.82,1.53,2.5,32.48
0.03,0.41,0.88,-1.04,1.73,1.73,32.48
0.02,0.41,0.89,-0.56,1.02,0.78,32.53
0.02,0.43,0.89,-0.27,0.67,0.78,32.58
0.03,0.44,0.89,-0.23,-1.42,0.85,32.39
0.03,0.45,0.89,-0.41,-1.37,0.44,32.53
0.03,0.46,0.88,0.0,-0.26,0.99,32.48
0.04,0.45,0.88,0.11,0.82,1.37,32.48
0.03,0.43,0.88,-0.29,1.24,1.57,32.44
0.03,0.43,0.89,-0.2,1.16,1.24,32.67
0.02,0.43,0.89,0.41,0.41,0.24,32.53
0.01,0.43,0.88,0.9,-0.34,0.24,32.44
0.02,0.43,0.88,0.96,-0.53,0.55,32.48
0.01,0.44,0.88,0.63,-0.67,0.69,32.53
0.01,0.44,0.89,0.38,0.17,1.4,32.44
0.02,0.44,0.89,0.49,0.76,1.85,32.48
0.02,0.44,0.88,0.44,0.63,1.89,32.53
0.02,0.44,0.88,0.32,0.27,1.47,32.48
0.02,0.44,0.89,0.27,-0.31,1.28,32.48
0.02,0.44,0.88,0.4,0.46,1.4,32.53
0.03,0.44,0.88,-0.27,0.7,1.07,32.58
0.03,0.43,0.88,0.14,0.81,0.43,32.48
0.02,0.44,0.89,0.69,-0.12,-0.05,32.53
0.01,0.45,0.88,-0.23,-0.98,0.2,32.48
0.01,0.44,0.89,0.35,-0.73,0.32,32.53
0.01,0.43,0.87,-0.12,1.19,0.37,32.44
0.02,0.42,0.88,-1.57,1.28,0.21,32.58
0.01,0.43,0.88,-1.98,-0.15,-0.2,32.48
0.02,0.43,0.89,-1.33,-0.92,-0.38,32.48
0.02,0.44,0.88,-0.66,-1.11,-0.69,32.58
0.02,0.45,0.89,-0.17,-0.44,-0.5,32.53
0.02,0.44,0.88,-0.85,-0.35,-0.17,32.48
0.02,0.43,0.87,-1.15,-0.11,0.23,32.53
0.02,0.43,0.88,-0.49,0.56,0.78,32.53
0.03,0.43,0.88,0.14,0.34,1.22,32.48
0.02,0.43,0.9,0.2,0.44,1.31,32.53
0.02,0.42,0.89,0.2,0.32,1.01,32.53
0.03,0.43,0.88,0.6,0.2,1.33,32.58
0.02,0.43,0.88,0.6,0.29,1.54,32.48
0.02,0.44,0.89,0.5,0.29,1.54,32.48
0.02,0.42,0.88,0.34,0.06,1.53,32.48
0.02,0.44,0.87,0.35,0.05,1.71,32.53
0.03,0.44,0.88,0.46,0.32,1.42,32.48
0.03,0.44,0.88,0.44,-0.17,1.02,32.53
0.03,0.44,0.88,0.69,-0.12,0.61,32.53
0.04,0.43,0.88,0.96,0.08,0.84,32.48
0.04,0.44,0.89,0.63,-0.11,0.78,32.53
0.03,0.44,0.89,0.52,-0.02,0.34,32.53
0.03,0.44,0.88,0.58,-0.34,-0.18,32.58
0.02,0.44,0.88,0.49,-0.67,-0.32,32.53
0.02,0.44,0.88,0.17,-0.63,0.29,32.48
0.03,0.44,0.89,-0.02,-0.03,0.47,32.48
0.03,0.43,0.88,-0.17,0.38,0.56,32.62
0.02,0.42,0.88,0.02,0.44,0.38,32.48
0.02,0.42,0.89,0.05,0.75,0.96,32.53
0.02,0.43,0.89,-0.02,0.82,1.22,32.44
0.02,0.44,0.89,0.14,1.01,1.36,32.58
0.02,0.43,0.88,-0.05,1.04,1.04,32.44
0.02,0.45,0.89,-0.09,0.87,0.84,32.53
0.03,0.44,0.88,0.21,0.61,0.93,32.58
0.02,0.44,0.88,-0.09,0.9,0.99,32.53
0.03,0.44,0.88,-0.31,1.28,0.72,32.48
0.02,0.43,0.88,-0.32,0.79,0.15,32.48
0.02,0.44,0.89,-0.31,0.79,0.15,32.53
0.02,0.43,0.87,-0.31,0.4,0.12,32.48
0.03,0.44,0.88,-0.5,0.2,-0.06,32.44
0.02,0.43,0.89,-0.47,0.27,-0.46,32.53
0.02,0.43,0.89,-0.38,0.29,-0.26,32.48
0.02,0.43,0.88,-0.26,0.47,0.12,32.53
0.02,0.43,0.88,-0.46,0.78,0.12,32.44
0.03,0.43,0.88,-0.38,0.75,0.49,32.58
0.03,0.43,0.88,0.0,0.99,0.32,32.44
0.02,0.43,0.88,0.53,1.05,0.37,32.48
0.02,0.43,0.89,1.07,1.62,0.31,32.48
0.02,0.44,0.89,0.56,1.97,0.7,32.53
0.02,0.43,0.88,0.12,1.27,0.98,32.48
0.02,0.43,0.89,0.47,0.79,0.55,32.44
0.02,0.43,0.89,0.2,0.23,0.05,32.53
0.02,0.44,0.87,0.24,-0.67,-0.05,32.48
0.01,0.45,0.88,1.08,-0.76,0.52,32.53
0.01,0.44,0.88,-0.08,-0.03,1.74,32.53
0.01,0.43,0.88,-0.41,1.34,3.19,32.48
0.03,0.42,0.89,-0.15,2.26,3.07,32.53
0.04,0.41,0.89,-0.31,2.4,1.68,32.48
0.03,0.41,0.89,-0.2,1.02,0.58,32.48
0.03,0.42,0.87,-0.03,-0.21,0.9,32.53
0.02,0.44,0.88,-0.2,-0.73,0.58,32.48
0.03,0.45,0.89,-0.05,0.41,0.66,32.34
0.03,0.46,0.89,0.12,1.27,0.75,32.53
0.03,0.45,0.88,-0.47,1.05,0.46,32.48
0.03,0.43,0.89,-0.52,0.95,0.27,32.53
0.02,0.43,0.88,-0.26,1.07,-0.32,32.48
0.03,0.43,0.89,-0.11,0.67,-0.55,32.48
0.02,0.43,0.88,0.03,0.09,-0.61,32.53
0.01,0.43,0.88,0.08,-0.29,-0.18,32.48
0.02,0.43,0.88,0.03,0.46,0.6,32.48
0.02,0.43,0.89,0.15,1.5,1.56,32.44
0.02,0.43,0.9,0.29,2.35,1.77,32.48
0.02,0.43,0.89,0.31,2.05,1.77,32.53
0.03,0.43,0.88,0.66,1.44,1.79,32.62
0.02,0.43,0.88,0.73,1.15,1.51,32.48
0.02,0.43,0.88,0.79,1.97,1.77,32.53
0.03,0.43,0.88,-0.49,1.89,0.89,32.58
0.02,0.43,0.88,0.47,2.12,0.43,32.48
0.01,0.44,0.89,0.03,1.28,0.7,32.44
0.01,0.44,0.88,0.29,0.72,1.15,32.48
0.02,0.43,0.88,0.5,1.95,1.19,32.48
0.02,0.43,0.88,-0.9,2.18,0.58,32.53
0.01,0.43,0.89,-1.88,1.71,0.02,32.48
0.01,0.42,0.89,-1.6,0.61,0.2,32.53
0.02,0.44,0.89,-0.32,0.73,0.34,32.53
0.03,0.44,0.89,-0.06,1.4,0.63,32.48
0.03,0.43,0.88,-0.63,0.73,0.23,32.44
0.02,0.43,0.89,-0.9,1.31,0.37,32.58
0.02,0.42,0.88,-0.76,1.34,0.76,32.58
0.02,0.43,0.88,-0.27,1.68,1.04,32.53
0.03,0.42,0.89,-0.21,1.86,1.39,32.48
0.03,0.42,0.89,-0.18,1.98,1.59,32.48
0.02,0.42,0.88,-0.15,2.05,1.3,32.44
0.03,0.42,0.88,0.15,2.08,1.11,32.48
0.02,0.43,0.89,0.31,2.0,0.95,32.44
0.02,0.43,0.88,0.79,2.11,0.96,32.53
0.02,0.44,0.89,0.44,2.43,1.39,32.48
0.02,0.43,0.88,0.02,1.92,1.4,32.53
0.02,0.44,0.88,0.38,1.51,1.6,32.48
0.03,0.43,0.89,0.82,1.54,1.74,32.48
0.03,0.43,0.89,1.07,1.51,1.63,32.53
0.02,0.43,0.88,1.15,1.62,1.57,32.48
0.02,0.43,0.89,1.1,1.83,1.79,32.48
0.02,0.43,0.88,0.85,1.92,1.54,32.44
0.02,0.43,0.88,1.08,2.23,1.66,32.39
0.02,0.44,0.89,1.01,2.05,1.74,32.53
0.02,0.43,0.89,0.9,2.6,2.05,32.53
0.01,0.43,0.88,1.19,2.79,2.64,32.48
0.01,0.43,0.89,1.07,2.75,2.47,32.44
0.02,0.44,0.88,1.01,2.5,2.49,32.58
0.02,0.44,0.88,1.27,2.79,2.73,32.48
0.02,0.43,0.88,1.39,3.08,3.11,32.53
0.02,0.43,0.88,1.11,3.51,3.3,32.48
0.01,0.43,0.89,0.79,3.19,2.67,32.48
0.01,0.43,0.88,0.84,2.84,2.52,32.53
0.02,0.44,0.89,0.82,2.27,1.8,32.48
0.02,0.44,0.88,0.98,2.38,2.11,32.44
0.01,0.44,0.89,0.93,2.75,2.67,32.53
0.02,0.43,0.89,0.32,3.02,2.66,32.48
0.02,0.44,0.88,-0.02,2.95,2.55,32.44
0.01,0.43,0.88,0.08,2.69,2.35,32.44
0.01,0.44,0.88,0.29,2.34,2.06,32.48
0.01,0.43,0.88,0.26,1.83,1.73,32.48
0.01,0.43,0.88,0.37,2.15,1.51,32.53
0.01,0.43,0.89,0.23,2.46,1.82,32.48
0.01,0.43,0.88,0.12,2.09,1.71,32.34
0.02,0.43,0.89,-0.17,1.91,1.77,32.48
0.01,0.43,0.89,0.09,1.56,0.99,32.48
0.01,0.43,0.88,0.53,1.37,0.81,32.44
0.02,0.44,0.89,0.99,1.73,0.99,32.58
0.01,0.44,0.88,0.78,2.66,1.4,32.53
0.01,0.43,0.88,0.38,2.49,1.65,32.53
0.01,0.42,0.89,0.67,1.69,1.73,32.39
0.02,0.43,0.88,0.69,0.72,1.05,32.48
0.01,0.44,0.88,0.44,-0.63,0.72,32.53
0.0,0.44,0.87,1.82,-0.44,0.76,32.48
0.0,0.45,0.88,1.42,0.98,1.77,32.53
-0.0,0.44,0.89,-0.23,2.14,2.78,32.58
0.01,0.42,0.9,-0.15,2.37,3.4,32.48
0.03,0.4,0.88,0.79,2.56,3.11,32.53
0.03,0.41,0.89,0.93,1.94,1.95,32.48
0.01,0.43,0.89,0.66,-0.87,0.78,32.48
0.01,0.43,0.89,0.76,-2.15,-2.12,32.53
0.01,0.44,0.88,1.53,-2.15,-4.26,32.48
0.02,0.45,0.88,1.77,-0.79,-3.98,32.58
0.03,0.45,0.87,0.61,0.43,-3.3,32.53
0.03,0.44,0.89,-0.5,-0.12,-2.7,32.48
0.01,0.43,0.88,0.23,-0.76,-2.43,32.62
0.01,0.43,0.89,0.32,-1.08,-2.43,32.53
0.0,0.43,0.89,0.35,-0.69,-1.73,32.48
0.0,0.44,0.88,0.44,0.66,-0.03,32.53
0.02,0.44,0.88,0.72,1.16,1.37,32.44
0.01,0.43,0.89,0.89,1.45,2.35,32.67
0.01,0.43,0.88,1.48,1.37,2.87,32.53
0.02,0.44,0.89,2.0,1.45,3.11,32.48
0.01,0.43,0.9,2.0,1.39,3.22,32.48
0.01,0.43,0.88,2.23,1.98,3.5,32.53
0.02,0.43,0.89,2.34,2.79,4.03,32.48
0.02,0.43,0.88,1.5,2.53,3.66,32.48
0.02,0.43,0.88,2.75,2.38,3.39,32.62
0.0,0.44,0.89,1.44,1.18,3.31,32.48
0.0,0.45,0.88,2.31,1.28,3.68,32.44
0.02,0.44,0.87,1.54,2.5,3.73,32.53
0.01,0.43,0.87,0.34,3.1,3.02,32.48
0.0,0.42,0.88,-0.52,2.05,2.44,32.53
0.01,0.43,0.87,-0.26,1.21,2.5,32.44
0.01,0.43,0.89,0.24,0.82,1.83,32.48
0.01,0.44,0.88,0.53,1.04,1.11,32.58
0.01,0.45,0.88,0.17,1.42,1.05,32.44
0.02,0.43,0.88,-0.12,1.86,1.39,32.48
0.01,0.43,0.88,0.46,1.82,1.88,32.44
0.01,0.43,0.88,0.89,1.83,1.94,32.58
0.01,0.43,0.88,1.15,1.97,1.51,32.58
0.01,0.43,0.89,1.04,1.66,1.25,32.44
0.0,0.44,0.89,1.13,1.63,1.27,32.48
0.01,0.43,0.88,1.05,1.65,1.01,32.53
0.0,0.44,0.88,1.01,1.69,1.07,32.44
0.0,0.44,0.88,0.82,1.91,1.08,32.48
0.0,0.44,0.89,0.5,1.8,1.27,32.58
0.01,0.44,0.88,0.43,1.33,1.15,32.53
0.01,0.44,0.88,0.67,1.05,1.01,32.48
0.02,0.44,0.88,1.08,1.01,0.98,32.53
0.01,0.43,0.88,0.79,0.89,0.89,32.48
0.02,0.43,0.88,0.99,0.82,0.99,32.58
0.01,0.44,0.88,1.22,1.08,1.44,32.44
0.01,0.44,0.88,1.3,1.42,1.59,32.48
0.01,0.44,0.89,0.98,1.71,1.95,32.48
0.01,0.44,0.88,0.7,1.39,1.45,32.53
0.0,0.44,0.88,0.81,1.25,1.25,32.58
0.0,0.44,0.88,0.72,1.08,1.3,32.48
0.01,0.44,0.88,0.52,0.89,1.31,32.53
0.02,0.44,0.88,0.2,0.9,1.56,32.48
0.01,0.44,0.89,0.52,1.13,1.66,32.62
0.02,0.44,0.88,0.7,1.11,1.66,32.48
0.01,0.44,0.87,0.49,1.07,1.76,32.58
0.01,0.44,0.88,0.35,1.13,1.3,32.53
0.01,0.44,0.88,-0.11,1.34,1.69,32.48
0.02,0.44,0.89,-0.14,1.56,1.69,32.48
0.02,0.44,0.88,-0.37,0.85,0.85,32.53
0.01,0.43,0.88,-0.35,-0.06,0.21,32.58
0.01,0.44,0.87,-0.26,-0.69,-0.18,32.48
0.02,0.44,0.87,-0.29,-0.49,0.0,32.53
0.01,0.43,0.88,-0.67,0.09,0.09,32.48
0.02,0.43,0.88,-0.52,0.08,0.41,32.53
0.02,0.44,0.89,-0.34,-0.09,0.38,32.53
0.01,0.44,0.88,0.0,-0.09,-0.15,32.48
0.01,0.44,0.89,0.46,-0.09,-0.35,32.53
0.01,0.44,0.89,0.38,0.85,-0.14,32.48
0.0,0.43,0.89,-0.26,1.42,0.49,32.48
0.01,0.43,0.89,-0.52,0.72,0.76,32.53
0.01,0.43,0.88,-0.17,-0.29,0.53,32.48
0.02,0.44,0.88,-0.27,-1.5,0.44,32.48
0.0,0.44,0.88,0.82,-1.45,0.24,32.34
0.0,0.45,0.88,1.27,-0.26,0.78,32.39
-0.01,0.45,0.88,-1.04,0.72,1.57,32.53
-0.0,0.43,0.88,-1.47,1.02,2.93,32.53
0.02,0.42,0.89,-0.84,1.04,3.05,32.58
0.02,0.42,0.9,-0.21,1.21,2.18,32.44
0.01,0.43,0.88,-0.4,-0.12,1.25,32.58
0.02,0.43,0.89,-0.84,-1.4,0.66,32.48
0.02,0.44,0.88,-0.31,-1.54,0.09,32.53
0.03,0.45,0.87,-0.09,-0.66,0.12,32.48
0.01,0.45,0.88,-0.24,0.35,0.81,32.48
0.02,0.44,0.88,-0.93,0.47,0.76,32.53
0.01,0.43,0.88,-1.44,-0.05,0.09,32.39
0.01,0.42,0.88,-0.46,-0.35,-0.55,32.53
0.01,0.43,0.88,-0.12,-0.23,-0.89,32.53
0.01,0.43,0.88,-0.15,-0.5,-0.84,32.48
0.01,0.44,0.88,-0.34,-0.66,-0.32,32.44
0.0,0.43,0.89,-0.2,-0.14,-0.31,32.53
0.01,0.44,0.89,-0.21,0.18,0.18,32.58
0.01,0.43,0.9,0.2,0.27,0.64,32.53
0.02,0.43,0.88,0.32,0.29,1.05,32.44
0.02,0.44,0.88,0.5,0.2,1.15,32.39
0.02,0.44,0.88,0.82,0.69,1.69,32.53
0.01,0.43,0.89,0.11,0.6,1.24,32.48
0.02,0.42,0.88,0.87,0.67,0.7,32.48
0.01,0.43,0.88,0.96,0.35,0.56,32.44
-0.0,0.45,0.87,0.6,-0.14,0.95,32.48
0.01,0.45,0.88,0.82,0.55,1.63,32.48
0.01,0.43,0.88,-0.2,1.54,1.11,32.44
0.01,0.42,0.88,-1.27,1.11,0.55,32.58
0.01,0.43,0.88,-1.62,0.02,0.34,32.53
0.01,0.43,0.89,-0.96,-0.55,0.06,32.53
0.02,0.44,0.89,-0.34,-0.78,-0.11,32.48
0.02,0.44,0.89,-0.15,-0.2,0.15,32.48
0.02,0.43,0.89,-0.75,0.11,-0.05,32.53
0.01,0.44,0.87,-0.87,0.11,-0.26,32.48
0.01,0.43,0.89,-0.21,0.41,-0.2,32.53
0.01,0.42,0.89,-0.08,0.89,0.43,32.58
0.01,0.43,0.89,-0.21,0.89,0.64,32.48
0.01,0.43,0.88,-0.12,0.84,0.55,32.44
0.01,0.43,0.88,0.17,0.82,0.5,32.48
0.0,0.43,0.89,0.44,0.61,0.55,32.48
0.01,0.43,0.88,0.38,0.41,0.69,32.44
0.01,0.43,0.88,0.23,0.81,0.92,32.39
0.02,0.44,0.88,0.38,1.15,1.24,32.58
0.01,0.44,0.88,0.53,0.84,1.28,32.44
0.01,0.43,0.88,0.64,0.35,1.16,32.58
0.02,0.43,0.89,0.89,0.46,1.22,32.44
0.02,0.44,0.88,0.63,0.49,1.01,32.44
0.01,0.43,0.88,0.89,0.7,1.31,32.48
0.02,0.44,0.88,0.95,0.76,1.53,32.53
0.01,0.43,0.89,0.78,0.61,1.21,32.44
0.01,0.43,0.89,0.78,0.26,1.11,32.48
0.01,0.43,0.89,1.01,0.18,1.04,32.53
0.01,0.44,0.89,1.04,0.2,1.16,32.48
0.01,0.43,0.88,0.53,0.63,1.08,32.48
0.01,0.43,0.89,0.4,0.41,1.16,32.53
0.01,0.43,0.89,0.63,0.75,0.96,32.48
0.02,0.43,0.89,0.5,0.5,0.93,32.58
0.01,0.43,0.88,0.5,0.35,0.76,32.53
0.01,0.43,0.88,0.61,0.34,0.76,32.39
0.02,0.43,0.88,0.69,0.93,1.27,32.48
0.02,0.44,0.88,0.69,1.13,1.27,32.44
0.02,0.43,0.88,0.38,0.78,1.01,32.48
0.01,0.44,0.88,0.05,0.21,0.5,32.44
0.01,0.44,0.88,-0.03,-0.08,0.47,32.44
0.02,0.43,0.89,0.12,0.08,0.58,32.48
0.02,0.44,0.89,0.29,0.06,0.53,32.48
0.02,0.43,0.88,-0.12,0.21,0.35,32.53
0.01,0.43,0.88,-0.43,-0.23,0.2,32.48
0.01,0.43,0.88,-0.24,-0.32,0.31,32.53
0.01,0.43,0.88,0.15,-0.24,0.34,32.44
0.02,0.43,0.89,0.35,0.06,0.63,32.58
0.01,0.44,0.88,0.84,0.4,0.78,32.53
0.01,0.44,0.89,0.7,1.15,0.53,32.48
0.01,0.43,0.88,0.32,0.87,0.81,32.58
0.02,0.42,0.89,0.43,0.52,1.16,32.44
0.02,0.43,0.89,0.76,0.27,1.24,32.58
0.02,0.44,0.89,0.35,-0.61,1.25,32.58
0.01,0.45,0.88,1.05,-1.11,0.64,32.53
0.0,0.45,0.89,0.95,-0.99,0.78,32.58
-0.01,0.44,0.89,-0.15,0.06,2.11,32.48
0.0,0.43,0.89,-0.14,1.47,3.3,32.53
0.02,0.41,0.88,-0.15,2.47,3.02,32.48
0.02,0.41,0.89,-0.29,1.94,2.32,32.53
0.03,0.42,0.89,-0.05,0.37,1.31,32.53
0.02,0.44,0.89,0.15,-0.52,0.99,32.58
0.02,0.45,0.88,0.35,-0.67,0.72,32.53
0.04,0.46,0.87,0.15,0.38,1.19,32.53
0.02,0.45,0.88,-0.34,0.6,0.99,32.48
0.02,0.44,0.88,-0.63,0.7,0.7,32.48
0.02,0.43,0.88,-0.08,0.78,0.66,32.44
0.02,0.42,0.88,-0.08,0.55,0.34,32.48
0.02,0.43,0.89,0.38,-0.05,-0.14,32.53
0.01,0.43,0.88,0.29,-0.84,-0.35,32.44
0.01,0.43,0.88,0.35,-1.59,-0.4,32.58
0.01,0.44,0.88,0.43,-0.38,0.29,32.53
0.02,0.44,0.89,0.38,0.84,1.02,32.48
0.02,0.43,0.89,0.21,1.11,1.5,32.58
0.02,0.43,0.88,0.53,0.69,1.77,32.53
0.02,0.44,0.88,0.38,-0.05,1.57,32.48
0.02,0.43,0.88,0.7,0.05,1.4,32.48
0.02,0.43,0.89,0.7,0.6,1.22,32.44
0.02,0.43,0.88,0.41,0.84,0.76,32.58
0.01,0.44,0.89,0.89,0.49,0.76,32.58
0.0,0.45,0.88,-0.24,-0.72,0.5,32.53
0.0,0.45,0.88,0.56,-0.63,0.69,32.48
0.01,0.43,0.87,0.05,0.98,0.4,32.53
0.01,0.42,0.87,-1.33,0.84,0.02,32.44
0.01,0.42,0.89,-1.95,-0.26,-0.27,32.48
0.01,0.43,0.89,-1.01,-0.95,-0.34,32.53
0.02,0.44,0.89,0.05,-0.79,-0.41,32.53
0.03,0.44,0.89,-0.23,-0.44,-0.78,32.39
0.02,0.44,0.88,-0.47,-0.38,-0.69,32.58
0.02,0.43,0.88,-0.52,-0.41,0.06,32.39
0.02,0.43,0.88,-0.14,0.09,0.43,32.48
0.01,0.43,0.89,-0.05,0.38,0.35,32.53
0.02,0.43,0.89,0.23,0.7,0.79,32.48
0.02,0.43,0.89,0.63,0.52,0.73,32.48
0.02,0.43,0.88,0.67,0.35,0.7,32.53
