acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.46,0.87,0.93,0.56,0.53,32.39
0.01,0.47,0.86,0.47,0.43,0.6,32.39
0.01,0.46,0.88,0.14,0.5,0.67,32.44
0.0,0.46,0.87,-0.09,0.6,0.6,32.48
0.01,0.46,0.87,0.29,0.64,0.93,32.53
0.0,0.46,0.86,0.41,0.61,0.81,32.44
0.01,0.47,0.86,0.38,0.69,1.19,32.48
0.0,0.46,0.86,0.08,0.81,1.22,32.44
0.01,0.46,0.85,0.2,0.66,1.1,32.48
0.01,0.46,0.86,0.37,0.53,0.92,32.48
0.01,0.46,0.86,0.5,0.34,0.89,32.44
0.01,0.46,0.86,0.67,0.27,1.1,32.39
0.01,0.46,0.86,0.7,0.31,0.96,32.48
0.01,0.47,0.86,0.6,0.18,0.93,32.44
-0.0,0.47,0.86,0.37,-0.05,0.93,32.39
0.0,0.46,0.87,0.56,0.23,0.87,32.44
0.0,0.46,0.87,0.72,0.43,1.45,32.44
0.01,0.46,0.86,0.93,0.64,1.66,32.39
0.01,0.46,0.87,0.98,0.61,1.47,32.44
0.01,0.46,0.86,0.69,0.31,1.36,32.44
0.01,0.46,0.86,0.92,0.76,1.44,32.58
0.01,0.46,0.87,0.98,1.05,1.89,32.53
0.0,0.47,0.86,0.4,0.53,1.28,32.48
-0.0,0.47,0.86,0.08,0.44,0.82,32.48
0.01,0.46,0.86,0.29,0.58,1.01,32.44
0.01,0.47,0.87,0.11,0.95,1.22,32.48
0.02,0.46,0.86,0.15,0.75,0.75,32.44
0.02,0.46,0.86,0.35,0.79,0.46,32.53
0.01,0.46,0.86,0.15,0.53,0.66,32.39
0.02,0.46,0.86,-0.06,0.06,0.31,32.44
0.01,0.46,0.87,0.03,0.0,0.17,32.44
0.01,0.46,0.87,0.47,0.53,0.09,32.48
0.01,0.46,0.86,1.08,1.48,0.73,32.44
0.01,0.46,0.87,0.6,1.71,0.9,32.44
0.01,0.46,0.87,0.44,1.53,0.66,32.39
0.01,0.46,0.87,0.81,0.32,0.75,32.44
0.01,0.47,0.85,-0.2,-1.04,0.79,32.48
0.01,0.48,0.85,0.0,-1.25,0.95,32.39
-0.01,0.47,0.87,0.5,-0.61,1.25,32.53
-0.01,0.46,0.86,0.73,0.4,2.5,32.48
0.01,0.46,0.87,1.19,2.34,3.88,32.44
