acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.5,0.84,0.12,1.95,0.81,32.53
0.01,0.51,0.85,-0.35,2.14,0.37,32.48
0.0,0.51,0.85,-0.55,2.05,-0.21,32.44
0.01,0.5,0.84,-0.85,2.17,-0.53,32.62
0.01,0.51,0.84,-0.58,2.46,-0.08,32.48
0.01,0.5,0.84,-0.92,2.99,0.18,32.62
0.0,0.51,0.83,-1.02,3.07,0.34,32.44
0.0,0.5,0.83,-0.7,2.52,0.03,32.48
0.0,0.5,0.83,-0.55,2.14,0.05,32.44
0.01,0.51,0.84,-0.24,1.97,0.14,32.48
0.01,0.5,0.84,-0.29,2.02,0.34,32.48
0.01,0.5,0.84,-0.05,1.95,0.38,32.53
-0.0,0.5,0.84,0.29,1.82,0.69,32.48
0.0,0.51,0.85,0.55,1.62,1.15,32.48
0.01,0.5,0.83,0.79,1.71,1.25,32.53
0.0,0.5,0.84,0.98,1.4,1.37,32.48
0.01,0.51,0.84,1.25,1.36,1.56,32.48
0.0,0.51,0.84,1.33,1.22,1.45,32.53
0.0,0.51,0.84,1.54,1.44,1.37,32.48
0.0,0.5,0.84,1.51,1.66,1.82,32.44
0.0,0.51,0.83,1.13,1.59,1.8,32.53
0.0,0.51,0.85,0.76,1.1,1.08,32.48
-0.0,0.51,0.85,1.16,0.66,0.37,32.48
-0.01,0.5,0.84,1.31,0.73,0.95,32.53
0.0,0.51,0.84,0.92,1.08,1.53,32.58
0.0,0.51,0.84,0.44,1.65,1.21,32.53
0.0,0.51,0.84,0.6,1.5,0.87,32.48
0.0,0.51,0.84,1.15,1.28,0.6,32.58
0.0,0.5,0.85,1.19,1.42,0.84,32.53
-0.0,0.5,0.85,0.96,1.11,1.04,32.48
0.0,0.51,0.84,1.02,1.37,1.11,32.48
0.0,0.51,0.84,2.05,1.79,1.45,32.62
-0.01,0.51,0.83,1.92,1.76,0.7,32.48
-0.01,0.51,0.84,0.56,1.4,1.04,32.58
0.01,0.5,0.84,0.14,1.39,1.37,32.53
0.01,0.51,0.83,-0.02,0.96,1.15,32.48
-0.0,0.51,0.84,0.02,-0.09,0.96,32.44
-0.01,0.52,0.84,1.11,-0.24,0.64,32.53
-0.02,0.52,0.83,0.9,1.13,1.42,32.48
-0.02,0.51,0.84,-0.61,2.46,2.44,32.53
-0.01,0.5,0.85,-0.32,2.49,3.22,32.58
0.0,0.49,0.84,-0.12,2.27,2.52,32.48
0.01,0.49,0.85,0.06,1.59,1.39,32.62
0.02,0.5,0.84,-0.31,-0.06,1.13,32.48
0.01,0.52,0.84,-0.56,-1.76,0.96,32.48
0.01,0.53,0.84,-0.05,-0.92,0.98,32.53
0.01,0.53,0.84,0.75,0.98,1.3,32.48
0.01,0.51,0.83,0.76,1.94,1.66,32.62
0.0,0.5,0.83,0.23,1.71,1.07,32.44
0.0,0.5,0.83,-0.44,1.3,1.01,32.48
0.0,0.5,0.84,0.08,1.27,0.98,32.44
0.0,0.51,0.85,0.41,1.45,1.25,32.44
-0.0,0.51,0.84,0.41,1.16,1.13,32.48
-0.01,0.51,0.84,-0.56,1.08,1.42,32.53
0.0,0.52,0.84,-0.79,1.21,1.91,32.53
0.01,0.52,0.85,-0.17,2.21,2.12,32.48
-0.0,0.51,0.85,0.73,2.43,1.92,32.58
0.0,0.51,0.83,1.85,2.5,2.66,32.48
0.01,0.51,0.84,1.27,2.63,3.88,32.48
0.01,0.51,0.84,0.2,2.89,4.18,32.44
0.0,0.5,0.85,0.14,2.4,4.47,32.48
0.01,0.51,0.84,0.29,2.76,4.12,32.48
0.0,0.51,0.85,0.12,3.02,3.85,32.53
0.0,0.52,0.83,1.01,4.15,4.58,32.39
-0.01,0.52,0.85,-0.92,3.53,4.47,32.58
-0.02,0.51,0.85,-1.44,2.66,3.42,32.53
-0.0,0.51,0.83,-1.44,3.48,3.04,32.48
0.0,0.49,0.84,-2.46,3.56,3.28,32.48
0.0,0.49,0.84,-3.27,2.03,2.18,32.53
0.0,0.49,0.84,-2.84,0.24,2.15,32.48
-0.01,0.51,0.84,-2.35,-1.82,1.79,32.53
0.0,0.51,0.83,-1.89,-1.33,1.98,32.44
0.0,0.51,0.85,-1.19,-0.96,1.47,32.58
0.01,0.49,0.84,-0.7,0.75,1.48,32.53
0.01,0.51,0.84,-1.33,0.49,0.84,32.48
0.0,0.5,0.82,-0.63,-0.38,0.12,32.48
-0.0,0.5,0.83,-2.03,-0.64,-1.11,32.53
-0.01,0.5,0.84,-1.97,-0.61,-1.11,32.48
0.0,0.49,0.84,-0.99,-0.95,-0.87,32.48
0.01,0.49,0.84,-0.37,-0.85,-1.34,32.53
-0.01,0.5,0.85,0.14,-1.6,-3.21,32.48
-0.01,0.51,0.85,0.0,-1.42,-5.19,32.53
-0.01,0.5,0.85,0.81,-2.38,-6.95,32.53
-0.0,0.49,0.85,0.89,-2.41,-7.02,32.48
0.01,0.49,0.85,1.45,-3.24,-6.34,32.53
0.01,0.51,0.85,0.85,-3.07,-5.86,32.53
0.01,0.5,0.85,0.9,-2.75,-4.64,32.48
0.01,0.51,0.85,0.29,-1.19,-3.89,32.53
0.0,0.49,0.85,0.53,0.32,-2.96,32.48
0.0,0.5,0.84,-0.17,0.24,-1.98,32.58
0.01,0.5,0.85,0.06,0.35,-1.07,32.53
0.0,0.5,0.85,0.52,-0.44,-1.3,32.48
-0.0,0.5,0.84,0.99,0.6,-0.7,32.48
-0.01,0.49,0.86,1.42,1.34,-0.44,32.53
-0.0,0.52,0.84,1.24,1.63,-0.64,32.48
0.0,0.5,0.84,2.47,2.61,0.99,32.53
0.02,0.5,0.83,3.86,4.27,3.08,32.44
0.0,0.5,0.83,4.99,5.69,4.53,32.48
0.0,0.51,0.85,5.01,5.15,3.77,32.53
-0.01,0.52,0.87,3.21,4.06,1.59,32.53
-0.02,0.51,0.86,3.76,4.23,0.66,32.48
0.0,0.5,0.84,4.34,5.16,2.29,32.48
-0.01,0.5,0.85,2.78,3.62,0.21,32.48
-0.01,0.5,0.85,3.33,4.11,0.09,32.48
-0.01,0.52,0.85,1.34,3.56,-0.75,32.53
-0.01,0.5,0.85,0.52,1.53,-1.21,32.48
0.01,0.51,0.84,0.66,0.92,-1.39,32.48
-0.0,0.51,0.84,0.95,1.98,-0.23,32.53
0.01,0.52,0.83,0.31,3.02,0.56,32.48
0.0,0.52,0.84,0.08,2.31,0.63,32.44
-0.01,0.51,0.84,0.72,2.34,1.6,32.53
-0.0,0.52,0.83,0.05,1.37,2.08,32.58
-0.02,0.51,0.84,0.15,0.89,2.61,32.48
-0.01,0.51,0.83,-0.09,1.95,2.55,32.48
-0.0,0.51,0.84,-1.44,2.11,2.03,32.39
-0.01,0.49,0.85,-0.99,1.47,2.85,32.53
-0.01,0.51,0.84,-1.18,1.56,3.18,32.48
-0.02,0.51,0.84,-1.79,1.66,3.11,32.58
-0.01,0.51,0.84,-0.67,1.15,1.25,32.44
0.0,0.51,0.85,-0.02,1.66,0.84,32.39
0.01,0.49,0.86,0.6,0.75,-2.53,32.48
0.0,0.51,0.86,2.49,-1.21,-8.31,32.53
0.04,0.53,0.88,6.02,-2.05,-14.2,32.48
0.0,0.55,0.84,6.78,-2.18,-15.36,32.48
-0.06,0.51,0.8,5.53,-1.07,-8.66,32.53
-0.06,0.48,0.8,0.24,3.73,0.82,32.58
-0.04,0.47,0.85,-2.56,6.23,5.13,32.53
-0.0,0.5,0.85,-2.75,3.5,5.01,32.53
0.01,0.49,0.84,-2.02,-1.01,3.05,32.48
0.0,0.5,0.84,-0.02,-3.92,0.96,32.53
-0.02,0.5,0.85,0.0,-2.05,0.67,32.53
-0.04,0.51,0.85,-1.48,1.97,2.35,32.48
-0.03,0.52,0.85,-2.72,4.82,2.66,32.53
-0.01,0.51,0.85,-1.97,4.53,2.55,32.58
-0.01,0.52,0.85,-0.55,2.17,2.24,32.48
0.01,0.52,0.84,-0.26,1.92,2.02,32.53
-0.01,0.51,0.84,0.67,2.73,2.66,32.48
-0.02,0.53,0.84,-1.04,3.13,3.62,32.48
-0.02,0.51,0.84,-1.07,3.19,4.93,32.53
-0.02,0.49,0.84,-0.05,4.35,4.92,32.48
0.01,0.5,0.84,-0.29,4.9,5.22,32.58
0.01,0.5,0.83,-1.3,2.35,4.44,32.53
-0.01,0.51,0.83,-3.59,-1.08,2.79,32.48
-0.01,0.52,0.84,-4.81,-3.65,2.31,32.44
-0.01,0.52,0.84,-6.34,-3.82,2.27,32.53
-0.03,0.51,0.83,-5.21,-1.57,1.54,32.39
-0.03,0.5,0.84,-2.03,3.34,3.19,32.48
0.01,0.5,0.87,-2.56,5.71,3.92,32.44
0.0,0.5,0.87,-2.46,4.23,3.11,32.58
-0.01,0.49,0.85,-2.99,1.22,1.69,32.53
-0.01,0.5,0.83,-5.44,-2.53,2.12,32.58
-0.02,0.48,0.84,-8.27,-5.71,1.5,32.48
-0.01,0.5,0.84,-8.32,-4.6,2.56,32.44
0.01,0.5,0.83,-6.32,-1.53,4.81,32.58
0.0,0.5,0.86,-3.08,-0.67,5.73,32.48
-0.01,0.5,0.85,-0.56,-0.92,5.98,32.62
-0.01,0.5,0.83,0.98,0.49,6.21,32.48
-0.01,0.49,0.84,-0.96,1.83,8.09,32.48
-0.0,0.51,0.86,-4.32,0.34,7.73,32.53
0.0,0.5,0.86,-4.46,-1.97,6.72,32.48
0.01,0.5,0.85,-3.69,-3.01,6.35,32.53
-0.0,0.49,0.84,-4.02,-3.33,5.37,32.48
-0.01,0.5,0.85,-2.64,-1.94,5.31,32.48
-0.01,0.51,0.86,-2.47,-0.69,5.48,32.44
-0.01,0.5,0.85,-2.44,1.31,5.76,32.58
-0.01,0.49,0.85,-2.09,2.29,5.27,32.48
-0.01,0.49,0.85,-2.32,0.79,3.94,32.44
-0.01,0.48,0.85,-3.86,-1.02,3.27,32.48
-0.0,0.49,0.87,-4.27,-1.71,3.33,32.48
-0.01,0.49,0.86,-3.25,-1.31,3.11,32.44
0.01,0.5,0.86,-2.11,0.03,2.87,32.39
0.01,0.49,0.86,-0.43,1.36,3.31,32.53
-0.0,0.48,0.84,0.63,1.62,2.99,32.53
-0.0,0.49,0.83,-0.2,1.39,2.56,32.58
0.0,0.48,0.85,-2.27,-0.11,2.27,32.53
0.01,0.49,0.85,-2.63,-0.31,3.05,32.39
0.0,0.49,0.85,-2.14,0.66,3.07,32.48
0.0,0.49,0.85,-0.32,1.4,3.53,32.53
0.01,0.49,0.85,-0.18,2.41,3.39,32.48
-0.0,0.49,0.85,0.31,2.09,3.44,32.48
0.0,0.49,0.85,0.23,1.47,3.68,32.44
0.01,0.49,0.85,0.31,0.63,3.24,32.48
0.0,0.49,0.85,1.07,0.61,3.07,32.58
0.0,0.49,0.86,1.18,0.56,2.38,32.44
0.01,0.49,0.85,1.15,1.04,2.6,32.48
0.0,0.49,0.85,-0.31,0.06,1.69,32.53
0.01,0.49,0.85,0.14,-0.6,0.78,32.53
0.01,0.49,0.85,0.89,-1.13,0.32,32.58
0.01,0.49,0.86,1.28,-1.51,-0.26,32.53
-0.0,0.49,0.85,1.36,-0.79,0.05,32.44
-0.0,0.49,0.85,0.06,-0.41,0.82,32.48
-0.0,0.49,0.86,-0.96,0.03,2.2,32.53
-0.0,0.49,0.85,-0.7,-0.32,2.47,32.48
0.0,0.49,0.85,0.38,-0.37,2.34,32.48
0.01,0.48,0.86,0.03,-0.15,3.05,32.53
0.0,0.49,0.85,-0.82,-0.17,3.74,32.48
-0.01,0.49,0.85,-2.34,0.15,3.57,32.58
-0.01,0.5,0.84,-2.29,-0.11,3.04,32.44
-0.01,0.5,0.86,-2.24,-1.83,1.53,32.58
-0.02,0.5,0.86,-2.81,-3.83,0.49,32.53
-0.02,0.5,0.85,-3.68,-4.7,1.62,32.44
0.0,0.49,0.86,-4.26,-3.97,2.24,32.48
0.02,0.48,0.85,-3.3,-1.8,2.23,32.48
0.03,0.48,0.84,-1.74,-0.11,2.34,32.53
0.03,0.48,0.86,-1.21,-0.43,2.43,32.58
0.03,0.47,0.83,-0.37,0.27,4.92,32.44
0.03,0.49,0.86,-2.06,1.22,7.31,32.48
0.01,0.48,0.88,-2.18,0.69,7.45,32.58
-0.0,0.48,0.86,-0.99,3.51,10.9,32.53
-0.08,0.56,0.83,-1.95,7.07,15.74,32.48
-0.0,0.46,0.84,-3.59,5.5,15.02,32.48
0.02,0.48,0.86,-4.03,4.99,13.34,32.53
0.02,0.46,0.85,-7.08,4.58,11.47,32.48
0.03,0.46,0.85,-5.85,2.92,8.84,32.48
0.02,0.48,0.83,-2.4,3.19,6.56,32.44
0.01,0.48,0.85,-1.16,4.67,4.61,32.48
0.01,0.49,0.84,-0.78,4.4,3.21,32.62
0.02,0.48,0.85,-1.51,3.59,1.37,32.53
0.02,0.47,0.85,-0.79,1.5,-1.5,32.48
0.03,0.46,0.86,2.21,-1.31,-4.92,32.62
0.03,0.47,0.86,4.06,-4.02,-7.42,32.53
0.02,0.47,0.86,5.62,-6.32,-10.06,32.48
0.02,0.51,0.8,10.9,-9.3,-8.27,32.44
0.03,0.48,0.84,6.09,-4.58,-8.18,32.48
0.01,0.5,0.85,6.46,-2.87,-7.19,32.48
-0.01,0.49,0.82,7.11,1.05,-4.14,32.53
0.1,0.43,1.0,-3.21,-4.0,-7.48,32.48
-0.04,0.49,0.75,7.51,-5.62,-7.05,32.39
-0.03,0.48,0.86,8.44,-2.21,-6.52,32.53
-0.02,0.46,0.87,14.09,-3.51,-8.27,32.58
-0.01,0.49,0.86,14.2,0.11,-3.97,32.53
0.03,0.5,0.87,10.06,2.37,0.85,32.44
0.03,0.52,0.85,5.51,2.34,2.38,32.48
0.03,0.51,0.85,5.19,5.47,2.58,32.53
0.03,0.51,0.85,7.1,7.13,3.13,32.53
0.01,0.51,0.84,7.27,6.23,3.44,32.58
0.01,0.51,0.85,5.24,4.7,4.12,32.48
0.02,0.48,0.85,4.11,3.42,2.95,32.39
0.0,0.47,0.85,3.89,2.72,2.21,32.48
-0.01,0.48,0.85,3.73,2.9,3.07,32.53
-0.01,0.5,0.84,2.81,3.04,4.82,32.58
0.02,0.52,0.85,1.86,3.83,5.82,32.48
0.04,0.52,0.85,1.91,3.22,4.43,32.53
0.04,0.51,0.85,2.05,0.99,1.77,32.58
0.03,0.5,0.86,1.62,-1.25,-1.07,32.53
0.01,0.49,0.85,1.36,-1.4,-2.56,32.53
0.01,0.5,0.85,1.51,-0.31,-1.11,32.48
0.0,0.51,0.84,1.69,0.23,-0.38,32.48
0.01,0.51,0.85,0.78,-1.27,-1.73,32.44
0.01,0.51,0.87,-0.49,-2.41,-1.59,32.48
0.02,0.5,0.85,0.61,-2.64,-1.5,32.44
0.03,0.49,0.85,1.94,-1.66,-2.14,32.53
0.02,0.5,0.85,2.05,-2.66,-3.54,32.58
0.02,0.5,0.85,1.86,-4.63,-4.38,32.53
0.02,0.5,0.85,2.41,-4.23,-3.3,32.48
0.02,0.5,0.85,2.12,-3.83,-3.33,32.58
0.02,0.5,0.85,1.47,-4.14,-3.85,32.53
0.01,0.5,0.84,1.92,-4.44,-4.27,32.48
0.02,0.5,0.85,1.08,-4.69,-4.21,32.48
0.01,0.5,0.85,1.24,-4.11,-4.85,32.53
-0.01,0.51,0.84,0.12,-4.55,-4.87,32.48
-0.01,0.51,0.85,-2.21,-4.35,-3.83,32.44
-0.01,0.51,0.84,-0.72,-4.47,-3.25,32.44
-0.0,0.5,0.83,-0.23,-3.71,-3.45,32.48
0.0,0.49,0.85,-0.81,-5.05,-3.37,32.44
0.01,0.49,0.84,-1.5,-5.62,-3.19,32.39
0.0,0.5,0.83,-1.33,-3.97,-1.24,32.58
0.01,0.52,0.83,-1.98,-0.37,2.32,32.53
0.02,0.51,0.85,-2.89,1.79,2.98,32.58
-0.01,0.51,0.84,-2.89,0.99,0.92,32.48
-0.0,0.5,0.84,-3.13,-0.44,0.53,32.44
0.02,0.49,0.86,-1.98,-3.02,0.4,32.48
0.01,0.49,0.84,-0.26,-3.08,0.55,32.53
0.0,0.5,0.84,-0.63,-1.1,1.21,32.44
0.0,0.5,0.83,-1.53,-0.53,1.39,32.48
0.02,0.5,0.85,-2.61,0.63,1.51,32.53
0.03,0.49,0.85,-0.17,1.44,0.27,32.53
0.02,0.48,0.83,1.68,1.53,-1.08,32.48
0.02,0.5,0.84,1.48,0.41,-1.68,32.34
0.02,0.5,0.85,-0.11,-0.67,-1.11,32.48
0.02,0.5,0.85,0.12,-0.12,-0.85,32.58
0.02,0.51,0.84,1.47,1.4,-0.17,32.53
0.01,0.51,0.84,1.86,2.12,-0.18,32.39
0.02,0.5,0.84,1.16,1.27,0.0,32.58
0.02,0.5,0.85,0.52,1.22,0.53,32.53
0.02,0.5,0.84,0.53,1.59,0.31,32.48
0.02,0.5,0.86,1.4,1.65,-0.06,32.58
0.01,0.5,0.85,1.63,1.79,0.49,32.44
0.02,0.5,0.85,1.48,2.56,1.22,32.67
0.02,0.5,0.84,1.53,2.44,1.16,32.44
0.01,0.49,0.85,1.63,3.08,1.48,32.44
0.02,0.5,0.86,1.27,2.6,1.39,32.48
0.02,0.5,0.86,1.15,1.79,0.63,32.58
0.01,0.5,0.85,0.81,1.3,0.82,32.53
0.01,0.49,0.85,0.72,1.04,1.15,32.48
0.02,0.5,0.85,0.85,1.34,1.54,32.44
0.02,0.5,0.85,0.75,2.09,1.5,32.48
0.01,0.5,0.83,0.38,2.44,1.24,32.48
0.01,0.51,0.84,0.37,2.38,1.34,32.53
0.01,0.51,0.85,0.43,2.18,1.21,32.48
0.01,0.5,0.84,0.14,1.89,0.75,32.48
0.01,0.5,0.84,-0.27,1.8,0.67,32.44
0.02,0.5,0.85,-0.66,1.69,0.43,32.58
0.01,0.5,0.83,-0.87,1.04,0.08,32.48
0.0,0.5,0.84,-0.78,1.22,-0.24,32.53
0.02,0.5,0.84,-0.75,1.77,0.24,32.48
0.01,0.5,0.84,-0.34,2.23,0.82,32.44
0.02,0.49,0.84,-0.17,2.52,1.21,32.53
0.02,0.5,0.84,-0.08,2.2,0.56,32.58
0.02,0.5,0.85,0.08,1.39,-0.03,32.53
0.01,0.49,0.85,0.43,1.39,0.12,32.48
0.01,0.5,0.85,0.79,1.69,0.96,32.48
0.01,0.5,0.85,0.93,2.27,1.08,32.44
0.02,0.5,0.86,1.54,3.18,1.42,32.48
0.01,0.5,0.85,1.63,2.93,1.31,32.39
0.0,0.5,0.85,0.53,2.38,1.62,32.44
0.0,0.49,0.85,1.36,2.32,1.48,32.48
0.01,0.5,0.84,1.47,2.56,2.0,32.53
0.01,0.5,0.85,0.82,1.69,2.69,32.53
0.0,0.51,0.85,1.86,0.95,2.31,32.48
-0.01,0.51,0.85,1.31,1.18,1.65,32.53
-0.01,0.5,0.84,1.04,2.17,3.33,32.44
0.0,0.49,0.85,0.27,2.73,4.53,32.48
0.01,0.48,0.86,0.09,3.34,3.68,32.53
0.02,0.48,0.85,0.18,3.3,3.27,32.48
0.02,0.49,0.85,0.43,1.16,2.78,32.48
0.01,0.5,0.85,1.18,-0.37,2.32,32.53
0.01,0.52,0.85,1.74,0.15,2.37,32.58
0.02,0.52,0.84,1.57,1.89,3.36,32.53
0.02,0.52,0.85,0.09,2.43,2.87,32.44
0.01,0.51,0.84,0.06,2.12,1.91,32.48
0.01,0.49,0.84,0.93,1.76,1.31,32.44
0.0,0.49,0.84,1.76,2.03,1.85,32.53
0.01,0.5,0.85,0.98,1.83,2.15,32.58
0.0,0.5,0.85,0.31,1.19,1.63,32.53
0.0,0.5,0.86,0.6,0.85,1.45,32.48
0.0,0.5,0.86,0.72,0.81,1.01,32.48
0.01,0.5,0.85,0.31,0.53,0.84,32.53
0.01,0.5,0.86,0.12,-0.15,0.52,32.48
0.0,0.51,0.85,0.41,0.0,1.37,32.48
0.01,0.5,0.84,0.17,0.96,3.13,32.62
0.02,0.51,0.84,0.08,1.28,3.69,32.48
0.02,0.5,0.85,0.09,2.03,3.62,32.53
0.01,0.49,0.84,-0.06,2.15,3.24,32.53
0.01,0.51,0.86,1.25,1.86,2.32,32.48
-0.01,0.51,0.85,0.55,1.07,1.97,32.53
0.0,0.52,0.85,1.22,0.81,2.32,32.53
0.0,0.5,0.84,0.76,1.27,1.77,32.48
0.0,0.5,0.85,-0.12,1.92,1.21,32.53
0.0,0.5,0.84,-1.25,1.08,0.96,32.58
0.01,0.5,0.85,-1.11,0.17,0.73,32.48
0.01,0.5,0.84,0.27,0.23,0.89,32.53
0.01,0.51,0.85,0.93,0.23,0.49,32.48
0.01,0.51,0.85,0.5,0.56,0.75,32.53
0.01,0.5,0.84,-0.06,0.9,1.01,32.44
0.01,0.5,0.84,0.37,1.15,1.11,32.48
0.01,0.49,0.85,0.81,1.39,1.18,32.53
0.01,0.49,0.85,0.87,1.4,1.21,32.44
0.01,0.49,0.84,0.43,1.15,1.36,32.58
0.01,0.5,0.84,0.5,0.92,1.45,32.58
