acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.44,0.87,0.81,-0.87,1.56,32.29
0.01,0.45,0.88,0.81,-0.06,1.24,32.25
0.01,0.46,0.88,0.73,1.07,1.76,32.2
0.01,0.45,0.88,0.02,1.18,2.12,32.2
0.0,0.43,0.88,-0.35,0.85,1.79,32.25
0.0,0.42,0.88,-0.26,0.21,0.6,32.29
0.01,0.42,0.88,0.55,-0.05,0.02,32.25
0.0,0.43,0.88,1.04,0.02,0.21,32.25
-0.0,0.43,0.87,0.73,-0.58,0.49,32.11
-0.0,0.44,0.87,0.23,-0.58,0.61,32.25
-0.0,0.44,0.88,0.03,0.2,0.73,32.29
-0.01,0.43,0.87,0.5,0.67,1.15,32.2
0.0,0.44,0.88,0.73,0.69,1.36,32.15
0.01,0.43,0.88,0.69,0.14,1.34,32.2
0.01,0.44,0.89,0.35,-0.14,1.28,32.25
0.01,0.43,0.88,0.69,0.44,1.59,32.15
0.0,0.43,0.88,0.46,0.84,1.42,32.2
0.01,0.43,0.88,0.26,0.44,0.56,32.15
-0.0,0.44,0.88,0.73,0.14,0.14,32.25
-0.0,0.44,0.88,0.27,-0.72,0.6,32.2
-0.01,0.44,0.88,0.99,0.29,1.94,32.15
0.01,0.44,0.87,-0.12,1.47,1.53,32.2
-0.01,0.43,0.87,-1.48,0.81,0.27,32.29
-0.0,0.42,0.89,-2.09,-0.18,0.14,32.25
0.0,0.43,0.88,-0.98,-0.67,-0.02,32.2
0.0,0.44,0.88,-0.05,-0.24,-0.12,32.25
0.01,0.44,0.88,-0.55,-0.21,-0.49,32.15
0.0,0.44,0.88,-1.22,-0.47,-0.44,32.2
0.0,0.43,0.88,-1.3,-0.06,0.23,32.25
0.0,0.42,0.88,-0.76,0.46,0.32,32.25
0.01,0.42,0.88,-0.27,0.5,0.26,32.2
0.0,0.42,0.87,-0.47,0.64,0.38,32.15
0.0,0.42,0.88,-0.24,0.2,0.6,32.2
0.01,0.43,0.89,-0.31,0.23,0.87,32.29
0.01,0.43,0.88,0.05,0.2,0.58,32.25
0.0,0.43,0.88,-0.02,0.66,0.79,32.2
0.0,0.43,0.88,-0.35,0.55,0.75,32.2
-0.0,0.43,0.88,-0.24,0.38,0.73,32.25
0.01,0.42,0.88,-0.24,0.21,0.9,32.2
0.01,0.43,0.88,-0.09,0.41,1.05,32.15
0.0,0.44,0.88,-0.21,0.06,1.02,32.25
0.01,0.44,0.89,-0.35,0.03,0.73,32.29
0.01,0.43,0.88,0.12,-0.12,0.37,32.25
0.01,0.43,0.88,0.66,0.15,0.37,32.2
0.0,0.43,0.88,0.53,0.03,0.46,32.29
0.0,0.43,0.88,0.03,-0.26,0.5,32.25
-0.0,0.44,0.89,-0.17,-0.14,0.82,32.2
0.0,0.43,0.88,0.43,0.27,1.31,32.2
0.01,0.42,0.88,0.61,0.35,1.21,32.15
0.01,0.43,0.88,0.46,0.32,0.92,32.2
0.01,0.43,0.89,0.43,0.23,1.07,32.15
0.01,0.43,0.88,0.7,0.44,1.66,32.25
0.0,0.43,0.87,0.92,1.13,1.8,32.11
0.0,0.43,0.89,0.7,1.11,1.79,32.25
0.01,0.43,0.88,0.66,0.89,1.37,32.2
0.01,0.43,0.88,0.53,0.96,1.42,32.29
-0.0,0.43,0.88,0.31,0.76,1.42,32.25
0.0,0.44,0.88,0.17,0.63,1.27,32.2
0.01,0.43,0.88,0.64,0.49,1.02,32.2
0.01,0.43,0.87,0.43,0.52,0.6,32.25
0.01,0.44,0.87,0.05,0.34,0.31,32.29
0.01,0.44,0.88,0.02,0.24,0.08,32.15
0.01,0.43,0.88,0.26,0.4,0.23,32.25
0.01,0.43,0.87,0.26,0.29,0.35,32.29
0.01,0.43,0.88,-0.11,0.32,0.21,32.25
-0.0,0.43,0.88,-0.08,0.08,0.06,32.25
0.0,0.43,0.88,0.11,0.34,0.18,32.29
0.0,0.43,0.88,0.29,0.66,0.69,32.15
0.0,0.43,0.88,0.4,0.95,0.89,32.2
0.01,0.42,0.88,-0.05,0.49,0.89,32.2
-0.0,0.42,0.89,0.15,0.35,0.6,32.25
0.0,0.43,0.89,0.69,0.61,0.75,32.2
0.0,0.43,0.87,1.01,0.76,0.93,32.15
-0.0,0.43,0.88,0.98,1.51,0.98,32.25
-0.0,0.43,0.88,0.32,1.07,1.07,32.2
0.0,0.43,0.89,-0.12,0.7,1.28,32.34
0.01,0.43,0.88,0.87,0.85,1.39,32.25
0.01,0.44,0.88,0.73,0.64,1.1,32.2
0.0,0.44,0.87,0.37,-0.49,0.96,32.2
-0.01,0.44,0.88,0.72,-0.73,0.87,32.2
-0.02,0.44,0.88,-0.12,0.56,2.29,32.29
0.0,0.42,0.88,-0.24,2.34,4.4,32.25
0.01,0.42,0.88,-0.41,3.3,4.47,32.29
0.02,0.41,0.88,-0.46,2.29,2.06,32.11
0.02,0.41,0.89,-0.26,1.73,1.16,32.34
0.0,0.43,0.89,0.79,0.12,1.08,32.2
0.01,0.45,0.87,1.08,-0.17,0.5,32.25
0.01,0.46,0.87,0.66,0.96,1.15,32.25
0.01,0.45,0.88,-0.41,1.5,1.54,32.2
0.0,0.44,0.87,-1.27,1.08,1.25,32.2
0.02,0.42,0.89,-0.7,0.96,0.61,32.15
0.02,0.42,0.88,0.2,0.78,-0.29,32.2
0.01,0.42,0.89,0.61,0.24,-0.82,32.25
0.01,0.43,0.88,0.43,0.18,-0.43,32.2
-0.01,0.43,0.87,0.12,0.09,0.15,32.2
-0.0,0.43,0.88,0.26,0.72,0.92,32.15
0.0,0.43,0.88,0.47,1.31,1.28,32.29
0.0,0.43,0.88,0.52,1.57,1.71,32.2
0.0,0.43,0.87,0.32,1.08,1.89,32.25
0.01,0.43,0.89,0.52,1.05,2.27,32.2
0.01,0.42,0.88,0.63,1.31,2.37,32.29
0.02,0.43,0.88,0.72,1.89,2.31,32.15
0.02,0.42,0.88,0.29,1.6,1.53,32.2
0.01,0.42,0.88,0.37,1.45,0.72,32.15
-0.0,0.44,0.9,0.29,0.85,0.53,32.25
-0.01,0.44,0.89,0.11,0.35,0.78,32.11
-0.01,0.44,0.88,0.5,1.66,1.88,32.25
0.0,0.42,0.87,-0.67,2.4,1.24,32.2
-0.01,0.42,0.88,-2.05,0.99,0.05,32.29
0.0,0.42,0.88,-2.23,0.31,-0.34,32.15
0.01,0.43,0.88,-0.55,0.52,-0.49,32.2
0.01,0.44,0.88,0.21,1.24,-0.37,32.11
0.0,0.44,0.88,-0.46,1.16,-0.14,32.25
0.0,0.44,0.87,-1.37,0.43,-0.31,32.2
-0.0,0.43,0.88,-1.16,0.6,0.06,32.25
0.0,0.42,0.87,-0.21,1.53,0.49,32.25
-0.0,0.42,0.88,0.35,1.97,0.7,32.2
0.0,0.42,0.89,-0.09,1.74,0.96,32.34
0.0,0.42,0.89,-0.31,1.31,0.98,32.15
0.01,0.42,0.88,0.06,1.37,1.37,32.29
