acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.02,0.42,0.88,-0.15,-0.82,-0.4,32.15
-0.01,0.42,0.88,-0.5,-0.9,-0.18,32.2
-0.02,0.43,0.88,-0.38,-1.13,0.08,32.06
-0.02,0.42,0.88,-0.18,-0.06,0.43,32.15
-0.01,0.42,0.88,0.03,0.47,0.85,32.2
-0.02,0.43,0.88,0.15,0.23,1.47,32.2
-0.01,0.42,0.89,0.09,0.95,1.77,32.11
-0.01,0.42,0.89,0.32,0.67,2.05,32.01
-0.0,0.42,0.88,0.64,0.31,1.88,32.06
-0.0,0.42,0.89,0.02,-0.32,0.87,32.11
-0.01,0.42,0.88,0.61,0.06,0.5,32.11
-0.02,0.43,0.89,0.9,0.21,0.75,32.25
-0.02,0.43,0.89,0.66,-0.72,0.93,32.11
-0.01,0.43,0.88,0.78,0.35,1.1,32.11
-0.01,0.42,0.87,0.29,0.0,0.7,32.06
-0.02,0.41,0.88,-0.93,0.43,0.96,32.11
-0.01,0.41,0.88,-0.69,-0.31,0.87,32.11
-0.0,0.42,0.88,0.46,-0.85,0.17,32.15
0.0,0.43,0.88,0.9,-0.82,-0.18,32.2
-0.01,0.43,0.89,0.72,-0.47,-0.23,32.15
-0.01,0.42,0.88,0.44,0.2,0.03,32.15
-0.01,0.42,0.88,0.08,0.87,0.58,32.11
-0.01,0.42,0.87,0.99,0.27,0.82,32.06
-0.01,0.42,0.88,1.37,0.35,1.42,32.15
-0.01,0.42,0.88,1.69,0.05,2.15,32.11
-0.01,0.41,0.87,1.8,1.18,3.04,32.25
0.0,0.42,0.88,2.23,2.14,4.93,32.15
0.0,0.42,0.89,2.76,1.48,4.89,32.11
0.0,0.42,0.88,3.98,-0.08,4.43,32.15
-0.0,0.42,0.89,4.32,-0.32,4.44,32.11
-0.02,0.43,0.87,4.0,0.35,4.43,32.2
-0.02,0.43,0.89,2.49,1.19,3.82,32.06
-0.03,0.43,0.9,0.44,1.69,2.37,32.2
-0.02,0.43,0.89,0.49,0.87,2.17,32.11
-0.01,0.43,0.89,0.03,-0.31,1.15,32.06
-0.01,0.44,0.89,-0.34,-0.63,0.53,32.11
-0.01,0.42,0.88,-0.55,-0.32,-0.24,32.2
-0.02,0.43,0.89,-1.62,-0.32,-0.98,32.15
-0.01,0.42,0.88,-1.3,0.05,0.05,32.2
-0.0,0.42,0.88,-0.96,0.44,-0.05,32.2
-0.0,0.42,0.89,-1.66,0.18,-0.63,32.15
-0.01,0.43,0.88,-1.8,-0.12,-1.37,32.11
-0.02,0.43,0.88,-1.92,0.46,-1.08,32.15
-0.01,0.43,0.88,-2.37,1.15,-0.46,32.15
-0.01,0.42,0.89,-3.65,1.62,0.27,32.11
-0.01,0.43,0.89,-4.17,2.18,0.23,32.06
-0.01,0.41,0.88,-3.02,2.24,-0.02,32.2
0.0,0.41,0.87,-2.2,1.53,0.66,32.11
0.0,0.42,0.89,-2.49,1.66,1.08,32.15
-0.02,0.43,0.87,-3.13,2.4,1.04,32.2
-0.0,0.42,0.88,-3.15,3.66,2.78,32.2
0.0,0.43,0.89,-3.11,3.94,3.24,32.15
-0.01,0.42,0.88,-2.53,3.02,2.41,32.2
0.01,0.4,0.9,-1.47,3.82,3.34,32.11
-0.0,0.42,0.89,-1.24,2.99,2.44,32.15
-0.02,0.42,0.89,-2.11,2.47,2.06,32.11
-0.02,0.42,0.89,-1.97,3.16,2.52,32.15
-0.01,0.42,0.87,-1.89,4.46,4.73,32.06
-0.02,0.43,0.88,-1.66,5.63,6.2,32.11
-0.01,0.42,0.89,-2.2,5.66,6.64,32.06
-0.0,0.41,0.9,-2.49,6.38,8.6,32.15
0.0,0.41,0.88,-2.6,7.47,10.61,32.2
-0.01,0.41,0.88,-2.89,7.28,10.53,32.11
-0.01,0.42,0.89,-2.78,5.63,8.93,32.06
-0.01,0.42,0.88,-0.87,3.59,7.22,32.11
-0.01,0.41,0.88,-0.35,3.34,7.44,32.06
-0.01,0.41,0.88,-0.93,4.93,8.34,32.11
-0.01,0.41,0.89,-1.19,5.18,8.2,32.2
-0.01,0.41,0.88,-0.87,4.29,7.63,32.15
-0.01,0.41,0.89,0.46,3.22,6.38,32.11
-0.02,0.42,0.89,1.89,3.73,6.4,32.11
-0.02,0.42,0.89,1.79,5.1,4.99,32.15
-0.02,0.41,0.89,0.46,4.53,3.21,32.11
-0.01,0.4,0.89,0.31,2.58,2.5,32.2
-0.01,0.41,0.89,1.76,2.47,2.43,32.15
-0.03,0.42,0.88,0.84,2.26,1.44,32.2
-0.02,0.43,0.89,0.99,2.23,1.79,32.15
-0.01,0.42,0.9,1.51,1.69,1.54,32.06
-0.02,0.41,0.88,2.41,1.13,1.28,32.2
-0.02,0.41,0.88,2.4,1.37,2.08,32.15
-0.01,0.4,0.89,0.95,0.87,2.14,32.25
-0.01,0.4,0.89,-0.24,0.7,1.86,32.2
-0.02,0.41,0.88,0.12,1.39,2.69,32.15
-0.02,0.43,0.88,1.76,2.09,3.18,32.15
-0.01,0.43,0.89,2.0,2.11,2.5,32.2
-0.0,0.44,0.89,0.99,1.57,2.49,32.15
-0.01,0.43,0.88,-0.47,0.29,1.63,32.11
-0.01,0.42,0.88,-0.23,-0.44,0.81,32.11
-0.01,0.41,0.89,0.31,0.32,1.15,32.15
-0.01,0.41,0.89,0.95,0.78,0.64,32.2
-0.02,0.41,0.89,0.84,1.77,0.72,32.15
-0.01,0.41,0.88,1.01,1.62,0.78,32.06
-0.01,0.41,0.87,2.03,2.85,0.96,32.29
-0.0,0.43,0.94,3.37,3.54,2.41,32.15
-0.02,0.42,0.88,2.21,0.84,1.18,32.25
-0.02,0.42,0.89,1.28,0.2,1.01,32.01
-0.02,0.42,0.89,0.64,1.33,1.71,32.2
-0.01,0.42,0.88,1.91,2.23,2.47,32.15
-0.01,0.41,0.89,1.08,1.48,2.58,32.11
-0.01,0.42,0.88,1.42,0.76,2.46,32.15
-0.01,0.42,0.89,1.44,-0.24,1.47,32.06
-0.02,0.43,0.88,2.02,0.02,0.79,32.11
-0.02,0.44,0.89,2.14,0.96,1.21,32.06
-0.02,0.44,0.89,1.27,1.19,1.71,32.11
-0.01,0.42,0.88,0.92,1.39,1.08,32.11
-0.02,0.41,0.87,0.24,-0.02,0.2,32.15
-0.02,0.41,0.88,-0.14,-0.69,-0.03,32.11
-0.02,0.42,0.88,0.17,-0.29,-0.17,32.11
-0.01,0.42,0.88,0.49,0.4,0.52,32.15
-0.01,0.43,0.89,-0.2,0.53,1.25,32.11
-0.01,0.43,0.89,-0.93,-0.23,0.64,32.11
-0.01,0.42,0.89,-0.35,-0.52,0.44,32.15
-0.01,0.41,0.89,0.32,0.35,1.4,32.01
-0.02,0.42,0.89,0.2,0.9,1.85,32.06
-0.02,0.41,0.88,-0.24,1.51,2.14,32.15
-0.01,0.42,0.89,-0.15,1.05,1.98,32.11
-0.02,0.41,0.89,0.2,0.87,2.24,32.06
-0.01,0.42,0.88,0.12,0.66,2.47,32.06
-0.01,0.42,0.88,0.03,0.92,2.0,32.11
-0.02,0.42,0.88,-0.15,1.16,2.15,32.11
-0.01,0.43,0.88,-0.27,1.48,2.49,32.11
-0.01,0.42,0.88,-0.38,1.28,1.88,32.2
-0.01,0.42,0.88,-0.43,1.31,2.17,32.15
-0.01,0.42,0.88,-0.76,0.37,2.92,32.2
-0.02,0.42,0.88,-1.07,0.27,2.78,32.11
-0.01,0.42,0.88,-0.55,0.9,2.53,32.06
-0.01,0.42,0.89,0.12,0.92,2.06,32.2
-0.02,0.42,0.88,0.2,0.31,1.66,32.15
-0.01,0.42,0.88,0.09,0.37,1.8,32.15
-0.02,0.42,0.87,-0.11,0.05,1.59,32.11
-0.03,0.41,0.88,-0.44,0.34,2.15,32.2
-0.02,0.42,0.88,-0.34,0.87,3.16,32.15
-0.02,0.42,0.89,-0.23,1.05,2.75,32.11
-0.02,0.42,0.89,-0.24,0.27,1.69,32.15
-0.02,0.41,0.88,-0.24,-0.41,1.44,32.2
-0.01,0.41,0.88,-0.38,-0.31,1.48,32.2
-0.02,0.42,0.88,-0.56,0.27,1.91,32.15
-0.01,0.42,0.88,-0.96,0.37,1.68,32.2
-0.01,0.43,0.88,-0.73,0.15,0.92,32.2
-0.01,0.43,0.9,-0.11,-0.55,0.06,31.97
-0.01,0.42,0.89,0.0,-1.05,0.03,32.11
-0.01,0.42,0.89,-0.66,-0.26,0.61,32.2
-0.0,0.41,0.89,-1.86,0.14,1.63,32.15
-0.01,0.41,0.88,-2.18,0.38,1.79,32.2
-0.01,0.4,0.89,-1.77,0.31,2.46,32.15
-0.0,0.41,0.89,-1.63,0.18,2.73,32.25
-0.01,0.42,0.89,-1.47,0.27,2.37,32.11
-0.0,0.41,0.88,-1.36,0.76,2.66,32.06
-0.01,0.41,0.88,-1.65,0.26,2.4,32.11
-0.0,0.41,0.89,-1.3,0.0,2.6,32.11
-0.01,0.41,0.88,-1.02,-0.41,2.73,32.15
-0.01,0.41,0.89,-0.38,-0.76,2.5,32.11
-0.01,0.41,0.88,0.46,-0.14,1.94,32.11
-0.01,0.41,0.89,0.81,0.46,1.92,32.25
-0.02,0.42,0.9,0.46,0.61,1.82,32.2
-0.01,0.41,0.89,0.11,-0.95,1.11,32.15
-0.01,0.41,0.89,0.55,-2.03,0.37,32.15
-0.01,0.42,0.88,1.73,-2.61,0.02,32.11
-0.01,0.43,0.89,1.51,-2.31,0.73,32.06
-0.01,0.43,0.87,1.57,-1.21,1.54,32.15
-0.01,0.42,0.89,0.53,-0.7,3.07,32.11
-0.01,0.42,0.89,0.15,-1.21,3.63,32.15
0.0,0.41,0.88,0.92,-1.97,3.88,32.11
0.01,0.4,0.89,1.47,-2.31,2.85,32.11
-0.01,0.4,0.89,0.75,-2.72,1.33,32.15
-0.02,0.42,0.89,-0.06,-2.84,2.06,32.2
-0.02,0.43,0.89,-0.35,-2.58,2.78,32.2
-0.0,0.44,0.88,0.27,-1.48,3.21,32.25
-0.0,0.43,0.88,0.55,-1.76,2.72,32.11
0.0,0.42,0.89,0.66,-2.73,1.91,32.15
-0.0,0.4,0.89,0.24,-3.62,0.61,32.15
-0.0,0.41,0.88,0.18,-3.91,-0.75,32.11
-0.01,0.41,0.88,-0.14,-3.24,-0.26,32.06
-0.01,0.42,0.9,-0.56,-2.87,0.44,32.25
-0.01,0.42,0.89,-0.44,-3.3,0.53,32.11
-0.0,0.42,0.88,-0.08,-3.51,1.25,32.11
0.01,0.42,0.89,0.15,-3.13,1.83,32.11
0.0,0.41,0.89,0.9,-2.73,1.3,32.11
0.01,0.4,0.89,0.9,-2.37,1.54,32.25
-0.0,0.41,0.88,1.34,-1.95,1.59,32.11
-0.0,0.4,0.88,0.5,-1.33,2.76,32.2
0.01,0.42,0.88,0.06,-1.08,3.63,32.06
0.0,0.41,0.89,-0.4,-0.81,3.66,32.11
0.0,0.42,0.88,-0.61,-1.24,2.79,32.25
-0.0,0.43,0.89,-0.08,-1.22,2.31,32.06
0.0,0.43,0.88,0.43,-1.69,4.64,32.11
0.01,0.43,0.89,-2.12,-1.8,6.69,32.11
0.0,0.42,0.89,-6.7,-0.7,7.13,32.11
0.0,0.39,0.91,-9.22,2.53,10.0,32.11
0.0,0.4,0.9,-8.47,5.25,11.62,32.15
0.01,0.4,0.9,-7.3,6.64,11.37,32.11
0.01,0.41,0.9,-5.65,5.27,9.74,32.11
0.01,0.41,0.89,-5.48,4.27,6.53,32.15
0.02,0.4,0.89,-4.64,4.67,4.55,32.11
0.01,0.41,0.87,-1.53,4.05,2.79,32.15
0.01,0.4,0.89,-2.96,3.85,-0.52,32.15
0.02,0.43,0.91,-2.27,2.24,-1.85,32.11
0.01,0.41,0.87,-0.98,1.18,-4.63,32.11
0.01,0.4,0.88,-0.14,0.31,-5.88,32.15
0.01,0.39,0.89,0.44,-0.49,-4.02,32.11
0.02,0.4,0.89,1.85,-2.38,-2.53,32.15
0.03,0.41,0.9,2.15,-4.24,-2.14,32.11
0.02,0.4,0.88,4.08,-4.34,-2.7,32.11
0.01,0.4,0.86,6.72,-0.69,-2.02,32.06
-0.0,0.4,0.85,8.06,2.63,-2.4,32.11
-0.0,0.4,0.85,8.75,5.01,-2.56,32.2
0.01,0.4,0.89,9.04,6.55,-1.66,32.25
0.01,0.4,0.89,9.66,5.83,-3.24,32.2
-0.02,0.4,0.88,12.64,3.37,-6.85,32.11
-0.03,0.41,0.88,16.37,0.37,-9.68,32.15
-0.01,0.43,0.89,15.54,-1.3,-11.45,32.2
-0.0,0.44,0.88,14.5,-3.56,-11.37,32.06
0.01,0.44,1.01,3.66,-10.18,-13.56,32.15
0.02,0.44,0.88,3.33,-8.14,-8.11,32.11
0.02,0.42,0.88,5.19,0.44,-3.76,32.15
0.02,0.42,0.9,6.92,4.84,-2.35,32.2
0.01,0.42,0.89,7.65,4.21,-2.96,32.2
0.01,0.42,0.88,5.71,1.82,-2.52,32.15
0.0,0.44,0.89,2.98,0.67,-1.89,32.2
-0.0,0.44,0.88,2.89,1.25,-0.55,32.11
0.0,0.44,0.89,2.89,3.66,1.51,32.15
0.01,0.43,0.87,3.24,3.33,0.21,32.11
0.01,0.43,0.88,3.15,2.49,-0.79,32.25
0.01,0.43,0.88,2.05,1.63,-0.61,32.06
0.01,0.43,0.88,1.83,1.53,-0.34,32.29
0.01,0.43,0.89,0.67,2.5,-0.34,32.15
0.01,0.42,0.89,0.92,1.65,-0.99,32.06
0.0,0.43,0.88,1.21,0.84,-1.08,32.2
0.0,0.43,0.88,1.42,-0.23,-1.5,32.15
0.01,0.44,0.89,1.4,-0.67,-2.05,32.06
0.01,0.43,0.88,2.15,-0.27,-1.91,32.11
0.01,0.43,0.88,2.67,-0.06,-2.12,32.2
-0.0,0.44,0.9,2.85,-1.21,-3.22,32.11
-0.01,0.43,0.88,2.29,-3.92,-4.03,32.2
-0.01,0.43,0.88,1.79,-4.35,-3.56,32.06
-0.0,0.43,0.89,0.34,-3.47,-3.08,32.11
0.0,0.43,0.88,-0.78,-3.53,-2.75,32.11
0.0,0.43,0.89,0.56,-4.02,-2.72,32.15
0.0,0.43,0.87,1.73,-6.35,-4.0,32.2
-0.01,0.43,0.87,2.46,-6.87,-3.1,32.2
-0.01,0.41,0.87,2.43,-5.25,-1.54,32.15
-0.0,0.41,0.87,1.47,-2.53,-1.45,32.11
-0.01,0.41,0.87,0.55,-0.29,-1.22,32.2
-0.01,0.43,0.87,0.7,-0.69,-0.67,32.06
-0.01,0.43,0.87,1.59,-0.93,1.15,32.2
-0.0,0.44,0.87,2.32,0.06,2.14,32.34
0.0,0.45,0.87,0.6,2.58,3.8,32.11
0.01,0.45,0.87,-0.76,3.88,4.9,32.11
0.01,0.44,0.87,-1.04,2.93,5.07,32.15
0.0,0.43,0.87,1.16,1.74,4.02,32.11
-0.03,0.44,0.84,2.24,3.04,3.15,32.29
-0.02,0.45,0.88,-0.75,3.73,4.49,32.15
-0.01,0.44,0.89,-3.22,0.84,2.87,32.2
0.0,0.43,0.89,-2.38,-0.5,-0.63,32.11
-0.01,0.42,0.87,1.1,-1.48,-2.09,32.15
-0.0,0.44,0.88,1.18,-2.72,-1.77,32.2
0.01,0.44,0.89,-0.17,-2.66,-0.52,32.15
0.01,0.44,0.87,-1.22,-0.38,1.01,32.15
0.01,0.43,0.87,-1.48,0.67,0.81,32.11
0.02,0.43,0.89,-0.35,0.78,-0.2,32.15
0.01,0.42,0.9,-0.27,-1.48,-1.74,32.25
0.01,0.42,0.89,0.24,-3.1,-2.12,32.2
-0.01,0.44,0.88,0.46,-2.31,-1.19,32.15
-0.01,0.44,0.87,0.03,-0.56,0.58,32.11
0.01,0.44,0.87,0.17,1.21,2.55,32.29
0.01,0.42,0.88,-0.55,1.57,3.21,32.15
0.01,0.42,0.88,-1.59,1.05,2.75,32.11
0.01,0.42,0.89,-2.0,-0.03,1.27,32.11
0.01,0.43,0.88,-0.81,-0.44,-0.06,32.15
0.01,0.43,0.88,0.4,0.0,-0.12,32.11
0.0,0.44,0.88,-0.38,0.0,0.64,32.15
0.0,0.44,0.87,-1.24,0.15,1.31,32.15
0.0,0.43,0.88,-1.82,0.63,1.36,32.2
0.01,0.43,0.88,-1.63,0.79,1.27,32.15
0.0,0.43,0.88,-0.93,0.95,1.15,32.15
0.01,0.42,0.89,-0.56,0.93,1.57,32.2
0.01,0.42,0.88,-0.89,0.87,1.57,32.2
0.01,0.43,0.87,-0.89,0.67,0.89,32.11
0.01,0.43,0.88,-0.32,0.64,1.08,32.11
0.0,0.44,0.88,-0.27,1.42,1.44,32.15
0.01,0.43,0.88,-0.78,1.8,1.89,32.2
0.0,0.43,0.88,-1.01,2.32,2.2,32.2
0.01,0.43,0.89,-1.25,1.77,1.92,32.25
0.01,0.43,0.88,-0.9,0.98,1.18,32.2
-0.0,0.43,0.89,-0.55,0.67,0.82,32.2
-0.0,0.43,0.88,-0.73,0.64,0.6,32.15
0.0,0.44,0.88,-0.87,0.69,0.32,32.2
-0.0,0.43,0.88,-1.21,0.84,0.75,32.2
0.01,0.43,0.88,-1.28,0.93,1.4,32.15
0.0,0.43,0.89,-1.42,1.02,1.65,32.01
0.01,0.43,0.89,-1.33,0.47,1.16,32.15
-0.0,0.44,0.87,-1.31,0.21,0.99,32.15
0.0,0.43,0.88,-0.92,0.46,1.3,32.11
0.01,0.43,0.88,-0.76,0.89,1.66,32.15
-0.0,0.42,0.88,-1.1,1.25,2.21,32.11
0.0,0.42,0.88,-1.25,0.98,2.89,32.11
0.01,0.43,0.88,-1.24,0.46,3.45,32.15
0.01,0.41,0.88,-1.19,0.73,3.47,32.2
0.01,0.42,0.88,-0.82,1.5,3.68,32.2
0.01,0.42,0.88,-0.96,1.74,3.98,32.15
0.01,0.42,0.88,-1.31,1.59,4.47,32.2
0.01,0.43,0.88,-1.63,1.63,4.5,32.15
0.01,0.42,0.88,-1.47,1.21,3.94,32.15
0.02,0.42,0.88,-1.02,1.1,3.31,32.2
0.01,0.43,0.87,-0.52,1.33,3.31,32.15
-0.0,0.43,0.88,-0.84,1.8,2.61,32.15
0.0,0.42,0.88,-1.31,1.42,2.35,32.2
0.01,0.42,0.88,-1.16,1.3,2.15,32.15
0.01,0.42,0.89,-0.53,0.96,1.66,32.11
0.0,0.43,0.88,-1.1,-0.47,0.56,32.11
0.0,0.43,0.88,-0.67,-1.94,-0.69,32.15
-0.01,0.43,0.88,-0.26,-1.3,-1.02,32.29
-0.01,0.43,0.89,-0.38,-0.63,-0.37,32.11
-0.0,0.41,0.88,-0.35,0.18,0.98,32.06
0.01,0.41,0.89,-0.49,0.78,1.15,32.11
0.03,0.41,0.88,-0.12,1.1,0.2,32.11
0.02,0.41,0.89,-0.15,0.21,-0.6,32.15
0.01,0.41,0.89,0.12,-0.7,-0.18,32.2
0.02,0.44,0.88,0.41,-0.35,-0.06,32.15
0.01,0.44,0.88,0.2,1.05,0.64,32.15
0.01,0.44,0.89,-0.26,1.31,1.34,32.11
0.01,0.41,0.88,-0.32,0.58,1.33,32.11
0.01,0.41,0.88,0.02,0.41,0.96,32.15
0.0,0.42,0.88,-0.11,1.01,0.49,32.11
0.01,0.42,0.88,0.08,0.61,-0.21,32.15
0.02,0.42,0.88,0.27,0.37,0.06,32.11
0.01,0.42,0.88,0.5,0.63,0.29,32.11
0.0,0.42,0.88,-0.03,0.53,-0.11,32.15
0.0,0.42,0.88,0.12,0.96,-0.32,32.11
0.0,0.41,0.88,0.47,1.68,0.21,32.06
0.01,0.42,0.87,0.24,1.39,0.98,32.15
0.01,0.42,0.89,0.26,1.88,1.31,32.2
0.02,0.42,0.88,0.81,2.21,1.47,32.11
0.01,0.42,0.88,0.09,1.91,0.67,32.15
0.01,0.41,0.88,0.72,2.08,0.15,32.2
0.01,0.43,0.89,0.75,2.05,0.23,32.15
0.0,0.43,0.89,0.98,1.28,0.89,32.2
0.01,0.43,0.88,1.37,2.52,1.5,32.2
0.0,0.42,0.89,0.92,3.37,0.78,32.15
-0.01,0.41,0.88,-0.61,2.38,-0.41,32.11
-0.01,0.42,0.88,-0.98,1.98,-0.5,32.2
-0.01,0.42,0.9,-0.05,2.23,-0.75,32.25
-0.0,0.42,0.89,0.63,1.97,-0.96,32.2
0.01,0.43,0.88,0.24,1.4,-1.27,32.2
0.0,0.43,0.88,-0.67,0.76,-1.31,32.15
0.0,0.42,0.89,-0.9,0.89,-1.05,32.11
0.01,0.43,0.88,-0.43,2.08,-0.53,32.15
0.01,0.42,0.88,0.14,3.13,0.05,32.15
0.01,0.42,0.89,-0.11,3.25,0.09,32.11
0.0,0.42,0.89,-0.34,2.24,-0.09,32.15
-0.0,0.42,0.88,-0.18,2.18,-0.05,32.11
0.0,0.42,0.89,0.14,2.6,0.29,32.11
0.0,0.42,0.88,0.24,2.84,0.73,32.15
0.0,0.43,0.88,0.23,2.84,0.81,32.2
-0.01,0.42,0.89,0.26,2.87,0.58,32.11
-0.0,0.43,0.88,0.41,2.95,0.61,32.15
-0.0,0.42,0.87,0.2,3.44,1.31,32.2
-0.0,0.43,0.89,-0.08,2.92,1.13,32.11
-0.01,0.43,0.88,0.23,2.37,0.78,32.15
0.01,0.43,0.88,0.31,2.08,0.96,32.2
-0.0,0.42,0.88,0.58,2.02,0.58,32.15
0.0,0.42,0.88,0.27,2.2,0.72,32.15
0.0,0.42,0.89,0.41,2.46,0.56,32.11
-0.0,0.41,0.89,0.92,2.49,0.53,32.06
-0.0,0.42,0.89,1.1,2.37,0.93,32.2
-0.01,0.42,0.89,1.33,2.06,1.53,32.29
-0.01,0.42,0.88,1.13,1.97,1.76,32.06
-0.0,0.41,0.89,0.85,2.56,2.14,32.11
-0.0,0.42,0.89,0.85,2.38,2.05,32.2
0.0,0.42,0.88,0.96,2.09,1.97,32.06
0.01,0.42,0.89,1.13,2.31,1.73,32.2
-0.0,0.42,0.88,1.11,2.58,1.56,32.11
-0.01,0.42,0.88,0.69,2.6,1.57,32.15
-0.01,0.42,0.88,0.46,2.96,1.74,32.2
-0.0,0.42,0.88,0.56,2.76,1.56,32.15
-0.01,0.42,0.88,0.55,2.37,1.15,32.15
-0.01,0.42,0.88,0.92,2.55,0.5,32.11
-0.01,0.42,0.89,1.13,3.13,0.56,32.11
-0.01,0.42,0.89,0.23,2.64,0.63,32.15
-0.0,0.41,0.88,-0.18,2.24,0.81,32.2
0.01,0.42,0.89,0.41,1.82,0.52,32.15
-0.01,0.42,0.88,-0.06,0.69,-0.2,32.2
-0.0,0.43,0.88,0.29,0.09,-0.09,32.11
-0.01,0.43,0.88,1.57,1.11,0.31,32.15
-0.03,0.43,0.88,0.46,2.02,1.37,32.2
-0.01,0.43,0.88,-0.31,2.11,2.89,32.2
-0.01,0.41,0.88,-0.2,2.84,3.47,32.15
-0.0,0.4,0.89,0.35,3.05,2.73,32.11
-0.01,0.41,0.89,0.44,2.2,1.98,32.2
-0.0,0.41,0.88,0.89,0.79,1.65,32.06
-0.01,0.43,0.89,1.76,0.96,1.65,32.2
-0.0,0.44,0.88,1.94,2.14,1.94,32.15
-0.01,0.44,0.88,1.21,2.29,2.44,32.15
-0.01,0.43,0.89,0.41,2.14,2.66,32.29
-0.01,0.42,0.87,0.76,2.23,2.17,32.15
-0.0,0.42,0.89,1.47,2.18,1.69,32.11
-0.01,0.41,0.88,1.82,2.06,1.33,32.11
-0.01,0.42,0.89,1.22,1.68,1.22,32.15
-0.01,0.42,0.88,1.07,1.53,1.34,32.2
-0.02,0.42,0.88,1.13,1.83,1.59,32.2
-0.01,0.42,0.88,1.04,2.02,1.89,32.06
-0.01,0.43,0.89,1.02,1.83,1.85,32.11
-0.01,0.43,0.88,1.33,1.5,1.79,32.15
-0.01,0.43,0.88,1.59,1.56,2.06,32.15
-0.0,0.42,0.88,1.95,2.46,2.47,32.11
-0.01,0.43,0.89,0.72,1.97,1.54,32.15
-0.01,0.42,0.89,1.54,1.95,1.15,32.15
-0.02,0.43,0.89,1.4,1.1,1.01,32.11
-0.02,0.43,0.88,2.14,0.78,1.71,32.15
-0.01,0.43,0.88,1.98,2.34,2.21,32.11
-0.01,0.42,0.87,0.61,2.58,1.31,32.11
-0.01,0.42,0.88,-0.58,1.36,0.5,32.15
-0.01,0.42,0.88,-0.38,0.53,0.72,32.2
-0.01,0.42,0.89,0.69,0.92,0.79,32.2
-0.0,0.44,0.89,1.47,1.15,0.73,32.15
-0.01,0.43,0.89,0.43,1.37,0.75,32.2
-0.01,0.42,0.88,-0.17,1.36,0.92,32.15
-0.01,0.42,0.88,0.0,1.6,0.76,32.15
-0.01,0.41,0.88,0.2,1.82,1.02,32.11
-0.01,0.42,0.88,0.32,1.85,0.81,32.25
-0.01,0.42,0.88,0.41,2.03,1.02,32.25
-0.01,0.42,0.88,0.44,1.94,0.96,32.11
-0.02,0.42,0.89,0.35,1.59,0.93,32.2
