acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.02,0.45,0.88,1.05,0.09,1.34,32.34
-0.03,0.44,0.87,-0.26,0.84,2.87,32.2
-0.01,0.43,0.88,-0.61,1.74,4.31,32.25
0.01,0.41,0.88,-0.32,2.61,4.02,32.39
0.01,0.41,0.88,-0.29,1.92,2.47,32.29
-0.0,0.42,0.88,-0.67,0.38,1.24,32.34
-0.0,0.43,0.88,0.14,-0.64,0.69,32.29
-0.0,0.46,0.88,0.79,0.31,0.89,32.29
0.0,0.46,0.87,0.75,1.45,1.44,32.25
-0.0,0.45,0.87,-0.24,1.3,1.56,32.2
-0.0,0.43,0.89,-0.96,0.85,1.01,32.34
0.0,0.42,0.88,-0.31,0.96,0.64,32.15
-0.0,0.42,0.88,0.49,1.04,0.26,32.29
-0.0,0.42,0.88,0.93,0.81,0.08,32.34
-0.01,0.43,0.88,0.7,0.4,0.47,32.34
-0.02,0.43,0.88,0.43,0.53,1.13,32.29
-0.01,0.44,0.88,0.5,1.19,1.66,32.34
-0.01,0.44,0.88,0.55,1.68,2.26,32.25
-0.01,0.44,0.88,0.92,1.73,2.5,32.29
-0.0,0.43,0.88,0.76,1.45,2.66,32.25
0.01,0.43,0.88,0.92,1.39,2.87,32.29
0.01,0.43,0.88,1.15,1.74,2.81,32.29
0.01,0.44,0.88,1.48,2.0,2.49,32.25
0.01,0.43,0.87,0.96,1.08,1.53,32.29
0.0,0.44,0.89,1.65,1.1,0.75,32.39
-0.01,0.45,0.88,1.6,0.96,0.66,32.25
-0.02,0.44,0.88,1.3,0.75,1.33,32.39
-0.01,0.44,0.87,0.81,1.91,1.86,32.29
-0.01,0.43,0.88,-0.6,1.82,1.18,32.25
-0.01,0.42,0.88,-1.16,0.49,0.56,32.29
0.0,0.42,0.88,-0.14,0.34,0.46,32.29
-0.01,0.44,0.87,1.15,1.15,0.2,32.34
0.0,0.45,0.88,0.61,1.04,0.31,32.29
-0.01,0.44,0.87,-0.14,0.79,0.75,32.25
-0.01,0.44,0.88,-0.08,0.96,1.28,32.25
-0.0,0.43,0.87,0.41,1.56,1.36,32.29
-0.0,0.43,0.88,0.75,1.66,1.28,32.25
-0.01,0.43,0.88,0.69,1.73,1.27,32.39
0.0,0.43,0.87,0.75,1.57,1.45,32.29
-0.01,0.43,0.87,0.64,1.47,1.22,32.25
-0.01,0.44,0.88,0.73,1.65,1.04,32.29
-0.01,0.44,0.88,0.92,1.59,1.08,32.29
-0.01,0.44,0.88,0.66,1.71,1.48,32.34
-0.01,0.44,0.88,0.55,1.5,1.39,32.29
-0.0,0.43,0.87,0.55,1.59,1.11,32.25
-0.01,0.44,0.87,0.73,1.53,1.15,32.44
-0.0,0.44,0.88,0.67,1.4,1.01,32.39
-0.01,0.44,0.88,0.9,1.15,0.95,32.25
-0.01,0.44,0.88,0.81,1.22,1.01,32.34
-0.01,0.43,0.88,0.99,1.31,0.95,32.29
-0.01,0.43,0.87,1.21,1.31,1.01,32.34
-0.01,0.43,0.88,1.18,1.28,1.16,32.29
-0.01,0.44,0.88,0.89,1.21,1.47,32.2
-0.01,0.43,0.88,1.04,1.39,1.8,32.34
-0.0,0.44,0.87,1.27,1.48,1.95,32.2
-0.0,0.44,0.88,1.48,1.5,1.91,32.34
-0.01,0.44,0.88,1.37,1.59,2.18,32.34
-0.01,0.44,0.88,1.37,1.51,2.49,32.29
-0.01,0.44,0.88,1.33,1.62,2.46,32.34
-0.0,0.44,0.87,1.28,1.76,2.34,32.25
-0.01,0.44,0.88,1.3,1.63,2.2,32.29
-0.01,0.43,0.88,1.21,1.65,1.92,32.25
-0.01,0.44,0.88,1.16,1.69,1.89,32.29
-0.01,0.44,0.88,1.02,1.65,1.65,32.29
-0.02,0.44,0.87,0.72,1.51,1.24,32.25
-0.0,0.44,0.88,0.76,1.42,1.01,32.29
-0.01,0.44,0.87,0.81,1.44,1.01,32.25
-0.0,0.44,0.87,0.66,1.3,0.72,32.34
-0.0,0.44,0.88,0.63,1.44,0.49,32.29
-0.01,0.44,0.88,0.4,1.15,0.24,32.25
-0.01,0.43,0.87,0.47,0.89,0.38,32.34
-0.01,0.44,0.87,0.34,1.27,0.66,32.2
-0.01,0.43,0.88,0.67,1.59,0.82,32.25
-0.01,0.43,0.88,0.55,1.82,0.87,32.29
-0.01,0.44,0.88,0.69,1.56,1.08,32.2
-0.01,0.44,0.88,0.7,1.36,1.24,32.34
-0.01,0.44,0.88,1.08,1.31,1.37,32.2
-0.01,0.44,0.87,1.24,1.53,1.33,32.29
-0.01,0.44,0.87,1.77,2.18,1.25,32.25
-0.02,0.45,0.88,1.85,2.87,1.56,32.29
-0.01,0.44,0.88,0.79,2.23,1.74,32.34
-0.01,0.43,0.88,0.92,1.45,1.98,32.34
0.0,0.44,0.88,1.44,1.02,1.57,32.39
-0.01,0.44,0.87,0.95,0.26,1.34,32.34
-0.01,0.45,0.88,1.74,0.63,1.19,32.29
-0.02,0.45,0.88,1.54,1.68,1.63,32.29
-0.02,0.45,0.88,-0.18,1.6,2.69,32.25
-0.02,0.44,0.87,0.12,2.0,4.05,32.29
-0.0,0.42,0.88,0.75,2.85,4.03,32.39
0.0,0.42,0.87,0.81,2.63,2.44,32.34
0.0,0.44,0.88,0.12,0.7,1.56,32.29
0.0,0.45,0.87,0.47,-0.31,1.22,32.25
-0.0,0.46,0.88,1.15,0.56,1.01,32.34
-0.0,0.46,0.87,1.45,1.62,0.95,32.2
-0.01,0.45,0.87,0.31,1.73,1.45,32.34
0.0,0.44,0.87,-0.69,1.44,1.45,32.2
-0.01,0.43,0.88,-0.27,1.34,0.89,32.29
-0.0,0.43,0.87,0.44,1.19,-0.12,32.34
-0.01,0.44,0.87,0.69,0.95,-0.6,32.2
-0.02,0.44,0.87,0.41,0.56,-0.15,32.29
-0.02,0.44,0.88,0.08,0.98,0.78,32.25
-0.02,0.44,0.87,0.08,1.27,1.04,32.29
-0.02,0.44,0.87,0.32,1.68,1.18,32.34
-0.0,0.44,0.87,0.52,1.63,1.25,32.34
-0.01,0.44,0.88,0.9,1.42,1.45,32.29
-0.01,0.44,0.88,0.95,1.8,1.94,32.25
-0.0,0.44,0.88,0.99,2.15,1.94,32.34
-0.01,0.43,0.88,0.99,1.86,1.54,32.29
-0.01,0.44,0.88,0.69,1.21,0.85,32.39
-0.01,0.45,0.87,1.76,1.19,0.55,32.29
-0.02,0.45,0.88,0.46,0.55,0.67,32.29
-0.02,0.45,0.86,1.28,1.39,1.63,32.34
-0.01,0.44,0.87,0.4,2.72,1.74,32.29
-0.02,0.43,0.87,-0.66,1.95,0.99,32.2
-0.02,0.43,0.88,-1.05,0.69,0.58,32.25
-0.01,0.43,0.88,-0.34,0.7,0.34,32.29
-0.01,0.44,0.89,0.41,1.1,0.34,32.29
-0.01,0.45,0.88,0.02,1.08,0.17,32.34
-0.01,0.44,0.88,-0.73,0.87,0.31,32.29
-0.02,0.44,0.87,-0.75,1.07,0.66,32.29
-0.02,0.43,0.88,-0.24,1.77,0.53,32.34
-0.01,0.44,0.87,-0.14,1.69,0.55,32.29
-0.01,0.43,0.88,-0.17,1.6,0.4,32.34
-0.01,0.44,0.87,-0.37,1.47,0.2,32.34
-0.02,0.44,0.88,-0.21,1.28,0.11,32.29
-0.02,0.44,0.88,0.12,1.04,0.05,32.34
-0.02,0.44,0.88,0.05,1.45,0.23,32.29
-0.02,0.44,0.87,-0.24,1.51,0.53,32.2
-0.01,0.45,0.87,-0.32,1.5,0.87,32.25
-0.01,0.44,0.87,0.14,1.22,1.01,32.2
-0.02,0.44,0.88,0.32,0.87,0.7,32.29
-0.01,0.44,0.88,0.41,0.4,0.67,32.34
-0.02,0.44,0.89,0.69,0.5,0.67,32.29
-0.02,0.44,0.88,0.79,0.44,0.84,32.25
-0.02,0.44,0.87,0.7,0.34,0.99,32.34
-0.02,0.44,0.87,0.67,0.7,1.37,32.29
-0.02,0.44,0.87,0.69,0.72,1.37,32.34
-0.01,0.44,0.87,0.55,0.66,1.68,32.39
-0.01,0.43,0.88,0.5,0.53,1.76,32.29
-0.01,0.44,0.87,0.4,0.38,2.0,32.34
-0.0,0.44,0.88,0.53,0.84,2.06,32.2
-0.01,0.44,0.87,0.31,0.87,2.09,32.29
-0.02,0.43,0.88,0.11,0.78,2.02,32.34
-0.01,0.44,0.88,0.09,0.9,1.89,32.2
-0.02,0.45,0.88,0.26,0.78,1.62,32.34
-0.01,0.45,0.87,0.44,0.56,1.4,32.29
-0.01,0.44,0.87,0.02,0.2,1.3,32.39
-0.01,0.45,0.87,-0.27,0.0,1.05,32.25
-0.01,0.44,0.88,-0.43,0.09,0.73,32.39
-0.01,0.45,0.88,-0.32,0.23,0.5,32.34
-0.01,0.44,0.87,-0.31,0.11,0.2,32.29
-0.01,0.44,0.88,-0.66,0.2,-0.15,32.29
-0.01,0.44,0.87,-0.87,-0.23,-0.31,32.34
-0.01,0.44,0.87,-1.01,-0.41,-0.32,32.29
-0.01,0.44,0.88,-0.95,-0.6,-0.53,32.34
-0.01,0.44,0.87,-0.9,-0.49,-0.18,32.25
-0.01,0.43,0.87,-0.93,-0.23,0.31,32.39
-0.01,0.44,0.87,-0.93,0.18,0.89,32.25
-0.0,0.44,0.88,-1.18,0.23,0.82,32.29
-0.01,0.43,0.88,-0.7,-0.02,0.89,32.39
-0.01,0.43,0.87,-0.06,-0.12,0.9,32.34
-0.01,0.44,0.88,0.32,0.11,0.67,32.29
-0.02,0.43,0.87,0.44,0.67,0.92,32.29
-0.02,0.44,0.88,0.46,1.28,1.57,32.34
-0.01,0.43,0.88,-0.29,0.72,1.83,32.29
-0.0,0.43,0.87,-0.14,0.18,1.66,32.34
0.0,0.44,0.88,0.41,-0.96,1.13,32.2
0.0,0.45,0.87,0.29,-1.4,0.56,32.29
-0.01,0.45,0.88,0.85,-0.99,0.67,32.34
-0.03,0.45,0.87,-0.17,0.06,1.08,32.2
-0.03,0.44,0.88,-1.63,0.27,2.26,32.25
-0.01,0.43,0.89,-0.93,0.7,3.69,32.29
-0.0,0.42,0.88,-0.44,1.4,3.11,32.29
0.01,0.42,0.88,-0.29,0.85,1.6,32.34
0.0,0.43,0.88,-0.46,-0.58,0.99,32.29
0.0,0.44,0.88,-0.69,-1.15,0.79,32.39
-0.0,0.45,0.87,-0.14,-0.11,0.72,32.34
-0.01,0.45,0.87,-0.03,0.72,1.1,32.29
-0.01,0.45,0.87,-0.82,0.63,1.22,32.34
-0.0,0.43,0.88,-1.31,-0.12,0.72,32.34
-0.01,0.42,0.87,-0.61,-0.06,0.18,32.29
-0.01,0.43,0.88,0.31,0.05,-0.37,32.34
-0.01,0.43,0.87,0.27,-0.05,-0.63,32.34
-0.01,0.44,0.88,0.0,-0.6,-0.11,32.39
-0.02,0.43,0.88,-0.12,-0.4,0.63,32.25
-0.0,0.44,0.88,0.05,0.53,1.16,32.29
-0.01,0.43,0.89,0.12,0.92,1.34,32.29
-0.01,0.44,0.88,0.53,0.78,1.45,32.25
-0.01,0.43,0.88,0.5,0.44,1.51,32.29
-0.01,0.43,0.88,0.67,0.41,1.79,32.25
-0.0,0.43,0.88,0.78,0.99,1.77,32.25
-0.0,0.43,0.88,0.81,0.93,1.59,32.29
0.0,0.43,0.88,0.5,0.67,0.98,32.25
-0.01,0.44,0.88,1.15,0.24,0.6,32.25
-0.02,0.45,0.88,0.52,-0.73,0.43,32.29
-0.02,0.45,0.87,1.11,0.02,1.3,32.34
-0.01,0.44,0.88,0.43,1.21,1.33,32.29
-0.01,0.43,0.88,-0.73,0.67,0.63,32.29
-0.01,0.43,0.88,-1.47,-0.2,0.14,32.25
-0.01,0.43,0.89,-0.67,-0.64,0.15,32.39
-0.01,0.44,0.88,0.2,-0.32,0.27,32.34
-0.01,0.44,0.88,-0.12,-0.4,0.32,32.34
-0.01,0.43,0.87,-0.41,-0.2,0.58,32.29
-0.01,0.43,0.87,-0.58,0.21,0.87,32.34
-0.01,0.42,0.87,-0.15,0.52,0.81,32.29
-0.01,0.43,0.88,0.17,0.85,0.72,32.29
-0.0,0.43,0.88,0.23,0.72,0.73,32.25
-0.01,0.43,0.87,0.11,0.53,0.82,32.29
-0.01,0.43,0.87,0.11,0.35,0.92,32.2
-0.0,0.43,0.88,-0.05,0.58,0.81,32.25
-0.01,0.44,0.88,0.17,0.32,0.63,32.29
-0.01,0.43,0.88,0.23,0.32,0.89,32.34
-0.0,0.44,0.88,0.11,0.46,0.93,32.25
-0.01,0.44,0.87,-0.12,0.2,0.81,32.39
-0.0,0.44,0.88,-0.15,0.18,0.81,32.25
-0.01,0.43,0.88,0.17,-0.2,0.95,32.44
-0.0,0.43,0.88,0.17,-0.15,0.6,32.39
-0.01,0.43,0.88,0.29,-0.24,0.69,32.39
-0.01,0.43,0.88,0.47,-0.5,0.73,32.39
0.0,0.44,0.88,0.47,-0.31,0.67,32.29
-0.01,0.44,0.87,0.64,0.03,0.96,32.34
-0.01,0.44,0.87,0.66,0.05,1.25,32.29
-0.01,0.43,0.88,0.34,-0.09,1.51,32.2
-0.01,0.44,0.88,0.41,-0.12,1.51,32.25
-0.01,0.43,0.88,0.49,-0.08,1.63,32.29
-0.01,0.43,0.87,0.49,0.0,1.85,32.34
-0.01,0.44,0.88,0.37,0.4,2.08,32.34
-0.0,0.43,0.88,0.24,0.34,1.89,32.2
-0.0,0.44,0.87,0.18,0.15,1.69,32.29
-0.01,0.43,0.88,0.27,0.47,1.44,32.25
-0.01,0.44,0.87,0.34,0.61,1.5,32.29
0.0,0.44,0.87,0.05,0.89,1.13,32.25
-0.0,0.44,0.87,-0.02,0.43,0.69,32.34
0.0,0.43,0.88,-0.11,0.11,0.32,32.2
-0.01,0.44,0.88,-0.15,0.11,-0.03,32.34
-0.0,0.44,0.87,-0.38,0.31,-0.2,32.29
0.0,0.43,0.88,-0.49,0.43,-0.14,32.29
0.0,0.44,0.89,-0.55,0.31,-0.37,32.25
-0.0,0.43,0.88,-0.72,0.05,-0.31,32.29
-0.0,0.43,0.88,-0.44,-0.02,-0.46,32.29
-0.01,0.43,0.88,-0.26,0.05,-0.23,32.34
-0.01,0.42,0.89,-0.15,0.35,0.27,32.39
-0.01,0.44,0.87,-0.17,0.44,0.17,32.25
-0.01,0.43,0.88,-0.24,0.32,0.46,32.34
-0.01,0.43,0.89,-0.05,0.55,0.72,32.39
-0.0,0.43,0.88,0.32,0.52,0.99,32.34
0.0,0.44,0.88,0.35,0.63,0.67,32.34
-0.01,0.43,0.88,0.89,0.89,0.61,32.29
-0.01,0.44,0.88,0.85,1.15,0.7,32.25
-0.0,0.44,0.88,0.02,0.99,0.84,32.34
-0.01,0.43,0.88,0.14,0.92,1.04,32.2
0.01,0.43,0.88,0.87,0.61,0.81,32.25
-0.0,0.44,0.87,0.58,-0.37,0.53,32.29
-0.0,0.44,0.87,0.85,-0.7,0.52,32.29
-0.02,0.45,0.88,0.43,-0.37,0.89,32.34
-0.03,0.44,0.88,-0.49,0.4,2.31,32.39
-0.01,0.43,0.88,0.03,1.5,3.8,32.29
0.0,0.41,0.88,0.08,2.96,3.51,32.25
0.01,0.41,0.89,0.21,2.12,1.94,32.29
0.01,0.42,0.89,-0.09,0.81,1.19,32.25
0.0,0.44,0.89,0.21,-0.81,0.81,32.34
-0.0,0.45,0.87,0.76,-0.27,1.21,32.29
0.01,0.46,0.87,0.78,1.44,1.69,32.29
0.0,0.45,0.87,0.12,1.44,1.88,32.34
-0.0,0.44,0.88,-0.5,0.85,1.27,32.29
0.0,0.42,0.88,0.09,0.72,0.53,32.44
0.0,0.42,0.88,1.07,0.55,-0.02,32.25
0.0,0.43,0.89,1.05,0.4,-0.06,32.29
-0.01,0.43,0.88,0.63,-0.11,0.18,32.25
-0.01,0.44,0.87,0.47,0.15,0.92,32.29
-0.01,0.43,0.87,0.79,1.16,1.66,32.29
-0.01,0.44,0.87,1.57,2.47,2.93,32.25
-0.01,0.43,0.88,1.59,3.59,4.09,32.29
-0.01,0.44,0.88,1.15,3.31,3.95,32.39
-0.01,0.43,0.88,0.96,2.96,3.34,32.34
-0.0,0.43,0.89,1.71,2.32,2.98,32.29
0.0,0.43,0.89,2.11,1.85,1.69,32.34
0.0,0.43,0.88,1.01,0.96,0.14,32.25
0.0,0.43,0.88,1.08,0.56,-0.14,32.29
-0.01,0.44,0.89,0.75,0.52,0.23,32.34
-0.01,0.46,0.88,0.52,0.37,0.63,32.34
-0.01,0.44,0.87,0.49,1.11,0.64,32.29
-0.01,0.43,0.88,-0.92,0.99,-0.29,32.34
-0.01,0.42,0.87,-2.12,-0.03,-0.52,32.25
-0.01,0.43,0.88,-1.77,-0.2,-0.53,32.29
-0.01,0.43,0.88,-0.4,0.76,-0.35,32.29
0.0,0.44,0.88,-0.35,0.87,-0.12,32.29
0.01,0.45,0.88,-1.02,-0.09,-0.17,32.29
-0.0,0.43,0.87,-1.07,-0.47,-0.15,32.34
-0.01,0.43,0.88,-0.24,0.38,0.26,32.29
-0.01,0.43,0.88,0.38,0.87,0.79,32.29
-0.0,0.43,0.87,0.26,1.07,0.61,32.25
-0.0,0.43,0.88,-0.27,1.28,1.07,32.29
-0.0,0.42,0.89,-0.06,1.25,1.42,32.39
-0.0,0.43,0.88,0.12,1.66,1.15,32.34
-0.01,0.43,0.89,0.12,1.44,0.87,32.29
-0.0,0.44,0.88,0.05,1.27,0.9,32.29
-0.0,0.44,0.88,0.05,1.08,0.82,32.25
-0.0,0.44,0.88,-0.23,1.04,0.81,32.29
-0.01,0.43,0.87,0.08,0.82,0.38,32.25
-0.0,0.44,0.88,0.24,0.95,0.56,32.25
-0.01,0.44,0.87,0.31,0.95,0.69,32.29
-0.0,0.44,0.89,0.11,1.16,0.37,32.34
-0.01,0.44,0.89,0.46,1.3,0.46,32.39
-0.01,0.43,0.88,0.76,1.74,0.95,32.29
-0.0,0.43,0.89,0.75,1.83,1.28,32.25
-0.0,0.43,0.89,0.43,1.77,1.34,32.29
-0.01,0.43,0.88,0.92,1.65,1.28,32.39
-0.01,0.43,0.89,1.08,1.83,1.63,32.25
-0.0,0.43,0.88,0.87,1.73,2.02,32.29
-0.01,0.44,0.89,0.96,1.53,1.86,32.25
-0.01,0.43,0.88,0.84,1.73,1.68,32.25
-0.01,0.43,0.87,0.89,2.44,2.17,32.29
-0.01,0.43,0.88,0.78,2.9,2.55,32.34
-0.01,0.44,0.88,0.4,2.84,2.49,32.29
-0.0,0.43,0.88,0.27,2.64,2.11,32.29
-0.0,0.44,0.88,0.61,2.56,2.12,32.34
-0.01,0.43,0.88,0.78,2.18,1.89,32.29
-0.01,0.44,0.88,0.44,1.86,1.1,32.29
-0.01,0.44,0.87,0.44,1.71,0.58,32.25
-0.01,0.43,0.88,0.37,1.92,0.69,32.39
-0.01,0.44,0.88,0.52,1.82,0.89,32.34
-0.01,0.44,0.87,0.46,1.82,0.75,32.2
-0.01,0.44,0.88,0.6,1.59,0.46,32.29
-0.02,0.43,0.87,0.29,1.33,0.6,32.25
-0.01,0.43,0.87,0.43,1.47,0.41,32.29
-0.01,0.43,0.87,0.6,1.85,0.63,32.29
-0.01,0.43,0.88,0.64,1.65,1.13,32.34
-0.01,0.43,0.88,0.69,1.68,1.15,32.29
-0.01,0.43,0.89,0.75,1.57,1.28,32.39
-0.0,0.43,0.88,1.05,1.48,1.16,32.34
-0.01,0.44,0.87,1.53,1.89,1.25,32.39
-0.01,0.44,0.88,1.86,2.38,1.3,32.34
-0.02,0.43,0.87,0.72,2.15,1.65,32.25
-0.01,0.43,0.88,0.66,1.85,1.79,32.39
-0.01,0.43,0.88,1.57,1.4,1.54,32.34
-0.01,0.45,0.87,1.02,0.21,1.4,32.39
-0.01,0.45,0.88,1.56,-0.35,1.36,32.29
-0.03,0.44,0.87,1.74,0.21,1.08,32.34
-0.03,0.45,0.88,0.09,0.72,2.31,32.29
-0.02,0.43,0.87,0.11,1.94,3.89,32.29
-0.0,0.42,0.87,0.44,2.95,3.98,32.25
-0.0,0.42,0.88,-0.52,3.25,2.35,32.29
-0.01,0.42,0.88,-0.87,0.89,0.78,32.34
-0.01,0.44,0.88,-0.31,0.21,0.7,32.34
-0.0,0.45,0.89,0.55,1.1,0.96,32.29
0.0,0.46,0.88,0.7,1.76,1.4,32.15
-0.0,0.46,0.87,-0.27,1.54,1.83,32.29
-0.0,0.44,0.87,-0.89,1.02,1.45,32.29
-0.01,0.42,0.88,-0.27,1.1,1.42,32.34
-0.01,0.42,0.88,0.72,1.11,0.49,32.29
-0.01,0.43,0.88,0.49,0.55,0.17,32.29
-0.02,0.43,0.88,0.09,0.09,0.12,32.34
-0.02,0.43,0.88,0.23,0.69,0.63,32.39
-0.02,0.44,0.87,0.35,1.45,1.5,32.29
-0.02,0.44,0.88,0.6,2.03,2.15,32.34
-0.02,0.44,0.88,1.01,2.32,2.41,32.29
-0.0,0.44,0.88,1.21,2.24,2.6,32.29
-0.0,0.44,0.87,0.9,2.08,2.69,32.25
-0.0,0.43,0.88,1.04,2.02,2.44,32.29
-0.0,0.43,0.88,1.51,2.21,2.02,32.25
-0.0,0.43,0.88,0.75,1.16,0.87,32.25
-0.02,0.44,0.89,2.09,0.79,0.12,32.2
-0.02,0.45,0.88,1.1,0.15,0.38,32.29
-0.01,0.45,0.88,1.47,0.2,1.34,32.25
-0.01,0.43,0.86,0.95,1.65,1.4,32.39
-0.02,0.43,0.88,0.12,1.76,0.63,32.25
-0.02,0.42,0.87,-1.04,0.61,0.47,32.39
-0.01,0.43,0.87,-0.43,0.64,0.63,32.39
-0.0,0.43,0.88,0.87,1.05,0.38,32.34
0.0,0.44,0.89,1.07,0.99,0.37,32.39
-0.01,0.44,0.87,0.64,0.75,0.72,32.29
-0.01,0.43,0.88,0.7,1.16,1.21,32.34
-0.02,0.43,0.88,0.93,1.5,1.6,32.2
-0.01,0.43,0.88,0.92,2.08,1.83,32.29
-0.01,0.43,0.88,1.13,1.94,2.05,32.34
-0.01,0.43,0.88,1.02,2.05,1.89,32.2
-0.01,0.43,0.87,0.89,1.73,1.44,32.34
-0.01,0.44,0.88,1.01,1.45,1.05,32.34
-0.02,0.44,0.88,1.28,1.89,0.98,32.29
-0.01,0.44,0.88,0.96,1.8,1.27,32.44
-0.02,0.44,0.88,0.73,1.54,1.1,32.34
-0.01,0.44,0.87,0.69,1.63,1.22,32.29
-0.01,0.44,0.88,0.78,1.47,1.33,32.34
-0.01,0.44,0.88,0.98,1.27,1.34,32.29
-0.01,0.43,0.88,1.25,1.01,0.93,32.29
-0.02,0.43,0.88,1.39,1.13,0.92,32.34
-0.01,0.43,0.87,1.62,1.19,1.02,32.29
-0.01,0.43,0.88,1.45,1.27,1.21,32.29
-0.02,0.44,0.87,1.36,1.37,1.39,32.34
-0.02,0.44,0.88,1.44,1.51,1.51,32.29
-0.01,0.44,0.88,1.31,1.47,1.77,32.34
-0.01,0.44,0.88,1.53,1.8,2.26,32.34
-0.02,0.44,0.88,1.36,1.59,2.32,32.2
-0.02,0.43,0.88,1.19,1.48,2.08,32.34
-0.02,0.44,0.88,1.27,1.39,1.98,32.25
-0.02,0.44,0.88,1.18,2.06,2.2,32.29
-0.02,0.45,0.88,1.07,2.02,2.53,32.29
-0.01,0.44,0.87,1.04,2.17,2.2,32.34
-0.01,0.44,0.88,0.9,1.54,1.71,32.29
-0.02,0.44,0.88,0.96,1.24,1.57,32.25
-0.02,0.44,0.87,0.93,1.19,1.45,32.29
-0.01,0.44,0.87,0.46,1.08,1.07,32.2
-0.02,0.44,0.87,0.21,0.84,0.89,32.34
-0.02,0.44,0.88,0.06,1.01,0.69,32.29
-0.01,0.44,0.88,0.06,0.18,0.46,32.2
-0.01,0.44,0.87,-0.18,0.49,0.76,32.25
-0.01,0.43,0.87,0.02,0.38,0.76,32.39
-0.0,0.44,0.87,-0.17,0.34,0.76,32.29
-0.01,0.43,0.87,-0.24,0.31,0.85,32.25
-0.01,0.44,0.88,0.11,0.27,0.93,32.39
-0.01,0.44,0.86,0.44,0.14,0.9,32.29
-0.02,0.44,0.88,0.92,0.6,1.07,32.25
-0.02,0.44,0.88,1.07,0.9,1.39,32.29
-0.02,0.44,0.88,0.7,1.07,1.65,32.39
-0.02,0.43,0.88,0.24,0.73,1.86,32.25
-0.01,0.43,0.87,0.52,0.08,1.76,32.29
-0.01,0.45,0.88,0.69,-0.53,1.37,32.34
-0.02,0.45,0.86,0.85,-0.85,1.42,32.25
-0.02,0.45,0.88,1.45,0.21,1.57,32.48
-0.03,0.44,0.89,-0.31,0.47,2.05,32.29
-0.03,0.44,0.89,-1.76,0.43,3.11,32.34
-0.01,0.43,0.87,0.17,-0.03,4.17,32.39
-0.0,0.42,0.88,-0.17,1.68,3.51,32.34
0.0,0.43,0.87,-0.18,1.28,2.02,32.34
-0.01,0.44,0.88,-1.48,-0.7,1.27,32.29
-0.0,0.45,0.87,-0.87,-1.6,0.52,32.34
-0.01,0.45,0.89,0.23,-0.63,0.44,32.29
-0.01,0.45,0.88,0.11,0.44,0.82,32.39
