acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0,0.49,0.87,0.5,-0.72,0.11,32.48
-0.0,0.49,0.86,0.49,-1.27,0.72,32.58
0.0,0.48,0.86,0.41,0.9,1.02,32.53
-0.0,0.47,0.86,-0.43,2.38,0.85,32.48
0.0,0.46,0.86,-1.44,1.33,0.18,32.53
0.0,0.46,0.86,-1.19,0.11,-0.17,32.53
0.01,0.47,0.87,-0.53,-0.61,-0.37,32.58
0.01,0.48,0.86,-0.29,-0.5,-0.02,32.48
0.01,0.49,0.86,-0.31,0.14,0.11,32.48
0.01,0.48,0.85,-0.44,1.04,0.32,32.67
0.01,0.47,0.85,-0.27,1.5,0.82,32.44
0.0,0.47,0.85,0.15,1.89,1.33,32.58
0.01,0.47,0.86,0.4,1.57,1.51,32.48
0.01,0.47,0.86,0.12,0.98,1.27,32.53
0.01,0.47,0.86,-0.58,0.69,0.99,32.48
0.01,0.48,0.86,-0.58,0.96,0.75,32.53
0.01,0.48,0.86,-0.64,1.04,0.9,32.53
0.0,0.48,0.85,-0.34,1.04,0.84,32.48
0.01,0.48,0.86,-0.29,0.85,0.93,32.53
0.01,0.48,0.86,-0.47,0.93,0.76,32.48
0.01,0.47,0.86,-1.01,0.46,0.31,32.58
0.01,0.47,0.87,-0.95,0.64,0.11,32.53
0.0,0.47,0.87,-1.21,0.9,-0.29,32.39
0.01,0.47,0.86,-0.87,1.24,-0.63,32.53
0.01,0.47,0.86,-1.07,1.36,-0.95,32.53
0.0,0.47,0.86,-1.34,1.22,-0.99,32.48
0.0,0.47,0.86,-1.18,1.15,-0.96,32.44
0.01,0.48,0.86,-1.44,1.08,-0.35,32.48
0.01,0.47,0.87,-1.37,1.28,-0.12,32.48
0.01,0.47,0.86,-0.43,1.65,-0.12,32.53
0.04,0.47,0.85,1.59,4.24,4.15,32.48
0.02,0.48,0.87,0.81,1.94,2.43,32.44
0.0,0.47,0.86,0.37,0.66,0.72,32.53
-0.0,0.48,0.85,0.72,0.64,0.64,32.58
0.01,0.48,0.86,0.4,1.21,2.08,32.44
0.01,0.48,0.86,0.49,2.82,2.5,32.48
0.01,0.48,0.86,0.43,2.75,1.95,32.58
0.01,0.48,0.86,0.11,1.21,0.9,32.62
0.01,0.48,0.87,0.11,-0.02,0.53,32.48
0.01,0.48,0.86,0.12,0.6,0.53,32.48
0.01,0.48,0.86,-0.02,1.48,0.4,32.53
-0.0,0.48,0.87,-0.21,1.45,0.23,32.58
0.0,0.47,0.85,-0.63,0.95,0.24,32.44
0.0,0.47,0.87,-0.29,0.35,-0.05,32.48
0.01,0.47,0.85,-0.17,0.61,0.08,32.58
0.0,0.47,0.86,0.0,1.19,0.2,32.53
0.01,0.47,0.86,-0.31,1.45,0.53,32.58
0.0,0.48,0.86,0.05,1.07,0.7,32.44
0.01,0.47,0.86,0.23,0.72,0.66,32.53
0.01,0.48,0.86,0.72,0.98,0.95,32.58
0.0,0.48,0.86,1.11,1.88,1.36,32.53
0.0,0.47,0.85,0.72,2.55,1.97,32.48
0.01,0.47,0.86,0.12,2.05,2.17,32.48
0.01,0.47,0.87,0.87,1.77,1.73,32.53
0.0,0.48,0.86,0.49,0.41,1.27,32.48
0.0,0.49,0.86,0.64,-0.47,1.15,32.53
-0.0,0.49,0.86,1.31,0.05,1.76,32.62
-0.01,0.48,0.86,0.53,1.16,2.84,32.48
-0.01,0.48,0.85,0.31,2.26,4.47,32.53
0.02,0.46,0.86,-0.09,2.72,4.31,32.48
0.02,0.45,0.86,-0.26,2.72,2.49,32.58
0.01,0.46,0.86,-0.21,1.37,1.31,32.53
0.01,0.47,0.86,0.11,-0.2,1.1,32.48
0.01,0.49,0.86,0.44,-0.02,1.15,32.48
0.01,0.49,0.86,0.35,0.84,1.45,32.53
0.02,0.49,0.85,-0.12,1.48,1.57,32.48
0.02,0.48,0.86,-0.72,1.53,1.24,32.44
0.01,0.47,0.86,-0.56,1.25,0.56,32.53
0.01,0.46,0.87,0.02,0.95,-0.02,32.39
0.01,0.47,0.86,0.27,0.64,0.03,32.53
0.0,0.47,0.86,0.26,0.47,0.41,32.48
0.0,0.47,0.86,-0.05,0.29,0.6,32.48
-0.0,0.47,0.87,0.21,0.96,0.82,32.53
0.0,0.47,0.87,0.44,1.3,0.92,32.48
-0.0,0.48,0.86,0.9,1.31,1.28,32.53
-0.0,0.48,0.86,0.85,1.22,1.69,32.44
0.01,0.48,0.86,1.13,1.36,1.98,32.48
0.01,0.47,0.86,1.21,1.74,2.52,32.44
0.01,0.47,0.86,0.66,1.44,1.69,32.48
0.01,0.47,0.87,1.34,1.19,0.56,32.48
0.0,0.48,0.86,1.6,0.5,0.69,32.53
-0.0,0.49,0.86,1.42,0.29,1.25,32.48
0.0,0.48,0.86,1.44,1.68,1.95,32.48
0.0,0.47,0.87,0.17,2.75,1.22,32.53
-0.01,0.46,0.86,-0.72,1.69,0.43,32.58
-0.0,0.46,0.87,-1.01,0.32,0.46,32.53
0.0,0.48,0.87,0.14,0.35,0.58,32.48
0.01,0.48,0.87,0.84,1.07,0.66,32.48
0.01,0.49,0.86,0.26,1.1,0.64,32.53
0.01,0.48,0.86,-0.18,0.76,0.63,32.48
0.0,0.46,0.86,-0.09,1.04,0.76,32.53
-0.0,0.46,0.86,0.58,1.65,1.25,32.62
-0.0,0.47,0.86,0.79,1.91,1.66,32.39
-0.0,0.47,0.86,0.58,1.91,1.74,32.53
0.0,0.46,0.87,0.72,1.53,1.65,32.48
0.0,0.47,0.86,0.99,1.3,1.24,32.53
0.0,0.48,0.87,1.18,1.51,1.18,32.62
0.0,0.48,0.87,1.19,1.88,1.37,32.48
0.0,0.47,0.86,0.96,2.18,1.53,32.53
-0.0,0.48,0.86,0.89,2.15,1.79,32.48
0.0,0.48,0.86,0.87,1.73,1.74,32.48
-0.0,0.47,0.87,0.9,1.4,1.33,32.53
0.01,0.47,0.87,1.42,1.21,1.05,32.58
0.0,0.48,0.86,1.27,1.18,0.89,32.48
0.0,0.47,0.87,1.24,0.95,0.75,32.44
-0.0,0.47,0.86,1.27,1.05,0.75,32.48
0.0,0.47,0.87,1.45,1.05,1.44,32.53
-0.0,0.47,0.86,1.36,0.85,1.76,32.62
0.0,0.48,0.86,1.22,0.96,1.97,32.48
0.0,0.48,0.86,1.16,1.05,1.69,32.44
0.0,0.47,0.86,1.47,0.89,1.74,32.48
0.0,0.47,0.86,1.4,1.31,2.06,32.48
0.0,0.47,0.86,1.18,1.34,2.11,32.53
0.0,0.48,0.85,1.01,1.65,1.95,32.58
0.0,0.48,0.86,1.16,1.73,1.97,32.58
0.0,0.48,0.86,1.07,1.69,1.59,32.53
0.0,0.48,0.86,1.22,1.57,1.36,32.39
0.01,0.48,0.86,0.82,1.51,1.31,32.53
0.0,0.48,0.86,0.58,0.99,1.05,32.48
0.0,0.47,0.86,0.78,1.27,1.1,32.34
0.01,0.48,0.85,0.81,1.25,0.93,32.44
0.0,0.48,0.86,0.67,0.96,0.79,32.48
0.0,0.48,0.85,0.35,0.98,0.75,32.44
0.01,0.47,0.86,0.56,0.99,0.85,32.48
-0.0,0.47,0.85,0.52,1.28,0.73,32.48
0.0,0.47,0.85,0.52,1.5,0.79,32.53
0.01,0.48,0.85,0.34,1.28,0.99,32.58
0.0,0.48,0.86,0.29,1.19,1.01,32.44
-0.0,0.48,0.86,0.43,0.79,1.05,32.53
0.01,0.47,0.86,0.85,0.56,0.75,32.58
-0.01,0.47,0.86,1.42,1.47,0.82,32.53
0.0,0.48,0.85,1.48,2.46,1.05,32.58
0.0,0.48,0.86,0.72,2.26,1.85,32.48
0.0,0.47,0.87,0.63,1.3,1.73,32.53
0.0,0.47,0.85,1.11,0.4,1.28,32.48
-0.01,0.48,0.86,0.85,-0.89,0.79,32.48
-0.0,0.49,0.85,1.77,-0.41,1.1,32.53
-0.01,0.48,0.85,1.86,1.05,1.82,32.58
-0.02,0.48,0.86,0.84,2.17,3.28,32.44
-0.01,0.47,0.86,1.24,2.67,4.9,32.58
0.01,0.46,0.86,1.33,2.93,4.56,32.48
0.01,0.46,0.87,1.01,2.55,2.78,32.44
0.01,0.47,0.86,0.78,0.55,1.54,32.48
0.01,0.49,0.86,0.66,0.2,1.69,32.53
0.01,0.5,0.87,1.15,-0.76,1.56,32.53
0.0,0.5,0.85,0.63,0.4,1.56,32.58
0.0,0.48,0.85,0.24,2.08,2.11,32.48
0.0,0.48,0.86,-0.18,2.17,1.69,32.48
0.0,0.47,0.87,-0.44,0.96,0.67,32.39
0.01,0.47,0.85,0.23,0.06,-0.24,32.53
0.0,0.47,0.85,0.56,-0.14,-0.32,32.48
-0.0,0.48,0.86,0.37,-0.11,0.23,32.44
-0.0,0.48,0.85,0.18,0.6,0.95,32.62
0.0,0.47,0.85,-0.09,0.79,1.13,32.48
-0.0,0.47,0.86,0.38,0.66,1.33,32.44
0.0,0.48,0.86,0.9,0.58,1.33,32.44
0.0,0.48,0.86,1.34,0.44,1.92,32.48
0.0,0.48,0.86,1.08,0.76,2.21,32.44
0.01,0.47,0.86,0.7,0.96,2.08,32.48
0.0,0.47,0.85,0.09,0.95,1.08,32.48
-0.01,0.48,0.87,1.44,0.41,0.85,32.53
-0.01,0.49,0.85,0.02,-0.76,1.3,32.48
0.0,0.49,0.86,0.81,-0.14,2.2,32.62
0.01,0.48,0.85,0.24,1.54,1.92,32.44
0.01,0.47,0.87,-0.99,1.83,1.01,32.58
-0.0,0.47,0.86,-1.8,0.35,0.49,32.53
-0.0,0.47,0.86,-1.65,-0.75,0.47,32.48
0.01,0.49,0.86,-0.95,-0.89,0.34,32.48
0.01,0.49,0.86,-0.21,-0.4,0.06,32.53
0.01,0.49,0.85,-0.69,-0.21,0.17,32.48
0.01,0.48,0.86,-1.18,-0.26,0.02,32.44
0.0,0.48,0.86,-1.42,-0.06,0.03,32.48
0.01,0.47,0.85,-0.61,0.18,0.2,32.44
-0.0,0.47,0.86,-0.23,0.49,0.67,32.53
0.01,0.47,0.86,-0.38,0.21,0.66,32.48
0.01,0.48,0.86,-0.56,0.03,0.38,32.44
0.01,0.47,0.86,-0.24,-0.05,0.14,32.58
0.01,0.48,0.87,-0.21,0.02,0.44,32.48
0.0,0.48,0.87,-0.34,0.14,0.6,32.53
0.0,0.47,0.87,-0.29,0.34,0.99,32.48
0.0,0.47,0.86,-0.31,0.5,1.05,32.44
0.01,0.47,0.86,-0.26,0.31,1.04,32.53
0.01,0.48,0.86,0.18,0.02,0.96,32.48
0.01,0.48,0.87,0.18,0.05,0.98,32.53
0.01,0.48,0.86,0.32,-0.08,0.76,32.48
0.0,0.47,0.86,0.31,-0.14,0.78,32.39
0.01,0.48,0.85,0.43,0.06,0.69,32.53
0.01,0.47,0.86,0.44,0.2,1.04,32.48
0.01,0.48,0.85,0.35,0.41,1.11,32.58
-0.0,0.47,0.86,0.32,0.31,1.01,32.44
0.0,0.48,0.85,0.11,0.21,1.13,32.48
0.01,0.47,0.86,0.38,0.2,1.08,32.53
0.01,0.48,0.86,0.46,0.15,0.99,32.58
0.0,0.47,0.86,0.35,0.34,0.96,32.39
0.0,0.48,0.86,0.27,0.53,0.84,32.53
0.01,0.48,0.86,0.35,0.55,0.85,32.58
0.0,0.47,0.86,0.15,0.69,0.64,32.53
0.0,0.48,0.86,0.31,0.49,0.9,32.44
0.0,0.48,0.87,0.31,0.53,0.92,32.48
-0.0,0.48,0.86,0.34,0.44,0.78,32.44
0.01,0.47,0.86,-0.02,0.26,0.43,32.48
0.01,0.48,0.87,0.12,0.14,0.37,32.48
0.0,0.47,0.86,0.15,0.15,0.53,32.44
0.01,0.47,0.85,0.24,0.12,0.63,32.58
0.01,0.47,0.87,0.12,0.24,0.6,32.53
0.0,0.47,0.86,0.02,-0.02,0.64,32.53
0.0,0.48,0.85,0.27,0.29,0.75,32.39
0.0,0.47,0.86,0.58,0.46,1.04,32.53
0.0,0.47,0.86,0.49,0.46,1.39,32.48
0.0,0.47,0.85,0.58,0.56,1.62,32.58
0.01,0.47,0.87,0.87,0.24,1.36,32.44
0.0,0.48,0.86,1.4,0.38,1.13,32.48
0.0,0.48,0.86,1.5,0.99,1.28,32.53
0.0,0.48,0.86,0.9,1.47,1.57,32.48
0.01,0.47,0.85,0.38,1.42,1.94,32.48
0.01,0.47,0.86,1.13,0.17,1.56,32.53
0.01,0.48,0.86,0.81,-0.46,0.84,32.58
0.01,0.49,0.86,1.21,-1.18,0.84,32.48
-0.0,0.49,0.86,1.51,-0.29,1.19,32.53
-0.01,0.48,0.85,0.17,0.5,2.17,32.48
-0.01,0.48,0.86,-0.35,1.21,3.42,32.58
0.01,0.47,0.85,-0.43,1.4,3.45,32.58
0.02,0.46,0.86,0.08,1.71,2.38,32.48
0.02,0.47,0.86,0.15,1.54,2.31,32.53
0.01,0.48,0.87,-0.05,-0.35,1.37,32.58
0.02,0.49,0.86,0.35,-1.31,0.66,32.39
0.01,0.5,0.85,0.55,-0.41,1.1,32.44
0.01,0.49,0.86,0.34,1.3,2.08,32.58
0.01,0.49,0.86,-0.56,1.48,1.59,32.53
0.01,0.47,0.85,-0.67,0.79,0.47,32.48
0.01,0.47,0.86,-0.03,-0.2,-0.56,32.48
0.0,0.48,0.86,0.43,-0.89,-0.63,32.44
-0.0,0.47,0.86,0.32,-0.87,-0.27,32.48
0.01,0.47,0.87,0.06,-0.41,0.15,32.44
0.0,0.47,0.85,-0.29,0.03,0.64,32.53
0.01,0.48,0.86,-0.11,0.27,0.87,32.48
0.01,0.48,0.86,0.32,0.21,1.05,32.53
0.01,0.48,0.85,0.44,0.14,1.4,32.58
0.01,0.47,0.86,0.6,0.34,1.74,32.48
0.02,0.47,0.86,0.7,1.33,2.15,32.53
0.02,0.47,0.86,0.14,1.08,1.24,32.48
0.02,0.48,0.86,0.09,0.7,0.37,32.48
0.01,0.49,0.87,0.9,0.21,0.9,32.53
-0.0,0.49,0.86,0.43,-0.81,1.11,32.48
0.0,0.49,0.86,0.92,0.14,1.27,32.44
0.01,0.47,0.86,0.21,1.53,1.07,32.48
0.0,0.47,0.86,-0.99,1.15,0.37,32.58
0.0,0.46,0.87,-1.54,-0.08,-0.21,32.53
0.0,0.47,0.86,-0.9,-0.81,-0.27,32.48
0.01,0.48,0.85,0.05,-0.66,-0.02,32.53
0.01,0.48,0.86,0.02,0.17,0.14,32.53
0.01,0.48,0.86,-0.5,0.02,0.2,32.48
0.01,0.47,0.85,-0.75,0.53,0.37,32.48
0.01,0.47,0.86,-0.27,0.63,0.66,32.58
0.01,0.47,0.86,0.23,0.58,1.04,32.48
0.01,0.47,0.87,0.26,0.81,1.13,32.53
0.01,0.46,0.87,0.38,0.98,1.33,32.48
0.01,0.47,0.85,0.41,1.11,1.19,32.53
0.01,0.47,0.86,0.09,0.69,0.98,32.44
0.0,0.47,0.87,0.11,0.38,0.95,32.58
0.01,0.48,0.85,0.06,0.7,1.21,32.53
0.01,0.48,0.86,0.27,0.9,1.68,32.48
0.02,0.48,0.86,-0.09,0.75,1.57,32.58
0.02,0.48,0.86,0.06,0.52,0.95,32.53
0.01,0.47,0.86,0.4,0.26,0.56,32.48
0.01,0.47,0.86,0.56,0.11,0.53,32.53
0.02,0.48,0.85,0.69,0.21,0.6,32.53
0.01,0.47,0.87,0.69,0.32,0.84,32.58
0.01,0.48,0.87,0.6,0.34,0.81,32.44
0.01,0.48,0.86,0.85,0.52,0.96,32.48
0.01,0.47,0.85,1.19,0.41,1.28,32.58
0.01,0.47,0.86,1.04,0.47,1.45,32.44
0.01,0.47,0.87,0.89,0.56,1.4,32.58
0.01,0.47,0.86,1.01,0.79,1.63,32.58
0.01,0.48,0.86,0.93,0.93,1.69,32.53
0.0,0.47,0.85,0.89,0.81,1.76,32.48
0.01,0.47,0.86,0.84,0.92,1.77,32.44
0.01,0.47,0.86,0.75,0.99,1.83,32.48
0.02,0.48,0.85,0.82,1.25,1.79,32.58
0.01,0.47,0.86,0.73,1.15,1.62,32.53
0.01,0.48,0.85,0.66,0.76,1.4,32.58
0.01,0.48,0.85,0.38,0.76,1.13,32.53
0.01,0.48,0.86,0.32,0.47,0.53,32.53
0.01,0.48,0.86,0.14,0.44,0.44,32.48
0.02,0.47,0.85,0.26,0.72,0.53,32.48
0.0,0.47,0.85,0.21,0.76,0.5,32.48
0.01,0.47,0.86,0.08,0.56,0.37,32.58
0.01,0.49,0.86,-0.05,0.15,0.21,32.53
0.01,0.48,0.86,0.03,0.14,0.4,32.48
0.01,0.47,0.86,0.14,0.26,0.56,32.53
0.01,0.47,0.86,0.29,0.47,0.47,32.53
0.01,0.48,0.86,0.12,0.67,0.78,32.48
0.01,0.47,0.86,0.18,0.81,1.18,32.53
0.01,0.47,0.86,0.38,0.75,1.37,32.48
0.01,0.47,0.86,0.64,0.67,1.33,32.48
0.01,0.48,0.86,0.7,0.69,1.25,32.44
0.01,0.48,0.86,1.11,1.3,1.11,32.48
0.0,0.48,0.87,1.01,1.6,1.48,32.44
0.01,0.48,0.87,0.35,1.19,1.48,32.48
0.01,0.46,0.86,0.52,1.15,1.45,32.48
0.02,0.47,0.86,0.95,0.6,0.84,32.44
0.01,0.48,0.85,0.38,-0.55,0.75,32.48
0.01,0.48,0.86,0.99,-0.7,0.61,32.53
-0.01,0.49,0.85,0.87,-0.18,1.24,32.44
-0.01,0.48,0.86,-0.14,0.98,2.96,32.48
0.01,0.47,0.86,-0.06,1.79,3.86,32.48
0.02,0.45,0.86,-0.06,2.84,3.25,32.58
0.02,0.46,0.87,-0.24,2.2,1.68,32.58
0.01,0.47,0.86,0.06,0.38,1.01,32.34
0.01,0.48,0.86,0.46,-1.51,1.02,32.58
0.02,0.5,0.86,0.31,-0.67,1.18,32.44
0.01,0.5,0.85,0.5,0.99,1.71,32.53
0.02,0.49,0.85,-0.23,1.42,2.06,32.58
0.02,0.48,0.86,-0.61,1.42,1.19,32.53
0.02,0.46,0.85,0.14,0.6,0.18,32.44
0.01,0.46,0.86,0.9,-0.24,-0.06,32.39
0.0,0.47,0.85,0.69,-0.69,0.24,32.44
0.01,0.47,0.86,0.5,-0.24,0.7,32.48
0.0,0.48,0.86,0.35,0.37,1.08,32.48
0.0,0.48,0.85,0.44,1.3,1.62,32.53
0.01,0.47,0.86,0.72,1.28,2.08,32.48
0.01,0.48,0.86,0.81,0.92,1.97,32.44
0.01,0.47,0.86,0.92,1.15,2.2,32.44
0.02,0.47,0.86,0.93,1.22,2.41,32.48
0.02,0.48,0.85,0.96,1.91,2.31,32.53
0.02,0.47,0.86,0.35,1.73,1.3,32.48
0.02,0.48,0.86,0.5,1.11,0.4,32.48
0.0,0.49,0.87,0.89,0.24,0.09,32.53
-0.0,0.49,0.86,-0.02,-0.5,0.49,32.48
0.01,0.48,0.86,0.17,1.04,0.85,32.44
0.01,0.48,0.86,-0.7,2.32,0.32,32.53
-0.0,0.46,0.86,-1.68,1.4,-0.27,32.48
-0.0,0.47,0.86,-1.92,0.18,-0.46,32.53
0.02,0.47,0.87,-0.41,0.03,-0.31,32.48
0.01,0.48,0.86,0.32,0.7,0.24,32.48
0.01,0.49,0.86,-0.15,1.16,0.63,32.53
0.02,0.48,0.86,-0.76,1.21,0.66,32.48
0.02,0.47,0.86,-0.5,1.08,0.64,32.48
0.01,0.47,0.86,0.4,1.53,1.39,32.53
0.01,0.47,0.86,0.63,1.79,1.83,32.48
0.01,0.47,0.86,0.32,1.77,1.86,32.53
0.01,0.47,0.86,0.43,1.95,1.56,32.44
0.01,0.48,0.86,0.67,1.6,1.3,32.48
0.01,0.48,0.86,0.66,1.22,1.33,32.44
0.01,0.48,0.86,0.31,1.42,1.33,32.48
0.01,0.48,0.86,0.23,1.47,1.16,32.39
0.01,0.48,0.85,0.17,1.59,1.4,32.53
0.01,0.48,0.85,0.41,1.57,1.19,32.48
0.02,0.48,0.85,0.23,1.08,0.76,32.48
0.01,0.48,0.86,0.35,0.84,0.56,32.44
0.01,0.48,0.86,0.37,0.96,0.37,32.48
0.01,0.48,0.87,0.76,1.28,0.64,32.53
0.01,0.47,0.87,0.56,1.36,0.61,32.48
0.0,0.47,0.86,0.84,0.95,0.82,32.48
0.0,0.47,0.86,0.72,1.11,0.87,32.53
0.01,0.47,0.86,0.84,1.4,1.15,32.48
0.01,0.48,0.86,0.84,1.57,1.36,32.53
-0.0,0.48,0.86,0.81,1.77,1.4,32.53
0.01,0.48,0.86,0.85,1.82,1.56,32.58
0.01,0.47,0.85,0.81,1.92,1.82,32.48
0.01,0.47,0.86,0.61,1.97,1.86,32.39
0.01,0.48,0.86,0.78,2.02,1.94,32.58
0.0,0.48,0.86,0.78,2.08,1.68,32.53
0.01,0.48,0.86,0.56,2.09,1.54,32.58
0.01,0.48,0.86,0.69,1.86,1.24,32.34
0.01,0.48,0.86,0.44,1.59,1.31,32.53
0.01,0.48,0.86,0.17,1.59,1.19,32.48
0.02,0.48,0.87,0.32,1.59,0.75,32.53
0.01,0.48,0.86,0.34,1.33,0.73,32.62
0.0,0.48,0.86,0.5,1.31,0.79,32.58
0.0,0.48,0.86,0.64,1.53,0.89,32.44
0.01,0.47,0.86,0.38,1.45,0.76,32.48
0.01,0.47,0.86,0.29,1.33,0.61,32.48
0.0,0.48,0.86,0.46,1.18,0.69,32.44
0.01,0.47,0.86,0.32,1.18,0.6,32.48
0.01,0.47,0.85,0.49,1.16,0.87,32.44
0.01,0.47,0.86,0.84,1.95,1.31,32.53
0.01,0.47,0.86,0.7,1.91,1.47,32.58
0.0,0.48,0.86,0.55,2.03,1.5,32.44
0.0,0.46,0.86,0.61,1.39,1.5,32.48
-0.0,0.48,0.87,1.04,1.24,1.48,32.48
0.01,0.47,0.86,1.45,1.47,1.59,32.53
0.0,0.48,0.86,1.71,1.85,1.37,32.48
0.01,0.48,0.87,1.25,2.38,1.42,32.58
-0.0,0.47,0.86,0.76,1.98,1.57,32.44
0.0,0.47,0.86,0.98,1.37,1.68,32.48
0.01,0.48,0.86,1.33,0.81,1.39,32.53
0.0,0.48,0.85,0.95,0.02,1.18,32.44
0.0,0.48,0.85,1.51,0.08,1.18,32.48
-0.01,0.49,0.86,0.73,0.75,1.62,32.53
-0.01,0.48,0.86,0.27,2.05,3.33,32.48
0.01,0.46,0.86,0.55,2.47,4.21,32.48
0.02,0.45,0.86,0.2,3.21,3.25,32.53
0.01,0.45,0.87,0.09,2.37,2.14,32.48
0.01,0.47,0.87,0.35,0.38,1.62,32.53
0.02,0.49,0.86,1.02,-0.41,1.37,32.53
0.02,0.5,0.86,1.4,0.4,1.54,32.58
0.01,0.5,0.85,1.02,1.47,2.06,32.53
0.01,0.49,0.86,0.09,1.86,2.02,32.48
0.01,0.47,0.85,-0.6,1.69,1.48,32.48
0.0,0.46,0.86,0.73,0.69,0.61,32.53
0.0,0.47,0.86,0.73,0.37,-0.18,32.39
0.0,0.47,0.86,0.6,0.23,0.23,32.48
-0.0,0.48,0.86,0.46,0.6,0.73,32.48
0.0,0.49,0.86,0.41,0.79,1.01,32.48
0.0,0.48,0.86,0.55,1.16,1.21,32.53
0.0,0.48,0.85,0.92,1.37,1.51,32.48
0.0,0.48,0.86,1.19,1.65,1.44,32.53
0.01,0.48,0.86,1.21,1.42,1.85,32.53
0.01,0.48,0.86,0.95,1.57,2.0,32.39
0.01,0.48,0.87,1.28,1.86,2.18,32.44
0.02,0.48,0.86,0.61,1.42,1.36,32.48
0.01,0.48,0.86,1.44,1.33,0.76,32.48
-0.01,0.49,0.86,0.98,0.21,0.53,32.53
-0.01,0.49,0.85,0.82,0.02,1.31,32.48
0.0,0.49,0.85,0.49,1.62,1.5,32.53
