acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.0,0.42,0.89,0.44,0.32,1.33,32.2
-0.01,0.42,0.88,0.64,0.29,1.54,32.2
-0.0,0.41,0.89,0.92,0.2,1.62,32.15
0.0,0.42,0.89,0.66,0.05,1.56,32.2
0.0,0.42,0.88,0.76,0.2,1.6,32.15
-0.01,0.42,0.89,0.64,0.46,1.69,32.15
0.0,0.42,0.89,0.72,0.58,1.89,32.11
0.0,0.42,0.89,0.69,0.55,1.8,32.2
0.0,0.42,0.88,0.52,0.37,1.73,32.25
0.0,0.42,0.88,0.56,0.29,1.31,32.2
0.0,0.42,0.88,0.72,-0.05,0.95,32.25
0.0,0.42,0.89,0.61,0.37,1.08,32.2
-0.0,0.42,0.88,0.29,0.35,0.64,32.2
0.0,0.42,0.88,-0.12,0.27,0.41,32.15
-0.0,0.41,0.9,0.0,0.15,0.35,32.29
-0.0,0.42,0.88,0.2,-0.27,0.2,32.2
0.0,0.41,0.88,-0.26,0.09,0.35,32.25
-0.01,0.42,0.89,0.14,0.32,0.21,32.2
0.0,0.42,0.89,0.21,0.11,0.52,32.2
0.01,0.41,0.89,0.26,0.29,0.52,32.15
0.0,0.42,0.88,0.08,0.41,0.9,32.29
0.0,0.42,0.89,-0.08,0.43,0.93,32.25
0.0,0.42,0.89,0.44,0.38,1.01,32.15
0.0,0.42,0.89,0.76,0.15,0.66,32.29
-0.0,0.42,0.88,1.34,0.67,0.55,32.25
-0.0,0.42,0.89,0.93,1.11,1.1,32.15
-0.0,0.41,0.9,-0.05,0.6,1.56,32.2
-0.0,0.41,0.89,0.37,0.61,1.69,32.15
0.0,0.42,0.89,1.01,0.67,1.33,32.11
0.0,0.43,0.89,0.5,-0.56,0.92,32.29
-0.01,0.43,0.88,0.85,-1.02,0.96,32.25
-0.01,0.43,0.89,0.35,-0.53,1.3,32.2
-0.02,0.42,0.89,-0.38,0.53,2.92,32.2
-0.01,0.41,0.88,-0.23,1.82,4.5,32.25
0.01,0.4,0.88,0.35,1.83,3.54,32.2
0.02,0.39,0.89,-0.31,2.99,2.5,32.2
-0.0,0.41,0.89,-0.08,1.08,1.45,32.25
0.01,0.43,0.89,0.49,-1.08,0.81,32.2
0.01,0.44,0.89,0.85,-0.38,0.76,32.15
0.0,0.44,0.88,0.44,1.22,1.5,32.15
0.0,0.43,0.88,-0.64,1.25,1.83,32.2
0.0,0.42,0.89,-1.08,0.53,1.21,32.2
0.0,0.41,0.89,-0.47,0.64,0.14,32.15
0.01,0.41,0.89,0.46,0.37,-0.35,32.2
0.01,0.41,0.88,0.55,0.18,-0.55,32.25
0.0,0.41,0.89,0.17,0.06,-0.14,32.2
0.0,0.42,0.89,-0.23,0.12,0.56,32.2
-0.01,0.41,0.88,-0.09,0.96,1.1,32.25
-0.0,0.42,0.89,0.06,1.07,1.11,32.2
-0.0,0.41,0.88,0.41,1.4,1.65,32.2
-0.0,0.42,0.89,0.72,1.13,1.79,32.25
0.01,0.41,0.9,0.61,1.24,1.89,32.2
0.01,0.42,0.88,0.61,1.19,2.24,32.39
0.01,0.42,0.88,0.98,1.83,2.41,32.25
0.01,0.42,0.88,0.87,1.54,1.83,32.29
0.01,0.42,0.89,0.96,1.28,1.11,32.15
-0.0,0.42,0.89,1.3,1.13,0.89,32.25
-0.01,0.42,0.88,1.02,0.23,1.1,32.2
-0.0,0.42,0.88,1.62,1.51,2.0,32.15
-0.0,0.42,0.89,0.9,2.46,1.98,32.15
-0.01,0.4,0.88,-0.32,1.13,1.25,32.29
0.0,0.41,0.89,-0.58,0.08,1.16,32.15
0.01,0.42,0.89,1.22,0.38,1.13,32.15
0.0,0.42,0.9,2.12,0.96,1.18,32.29
0.01,0.43,0.88,1.62,1.04,1.16,32.2
-0.0,0.42,0.88,0.76,0.6,1.6,32.2
-0.01,0.42,0.89,0.34,0.43,1.69,32.11
-0.01,0.41,0.89,0.75,0.76,1.31,32.25
-0.01,0.41,0.89,1.11,1.1,1.18,32.2
0.0,0.41,0.89,1.1,0.99,1.77,32.2
-0.0,0.41,0.89,0.61,1.08,1.92,32.25
0.0,0.42,0.88,0.47,1.25,1.59,32.2
0.0,0.42,0.88,0.82,1.42,1.63,32.25
0.0,0.42,0.87,1.5,1.54,1.91,32.15
-0.0,0.42,0.89,1.65,1.82,2.24,32.29
-0.01,0.42,0.88,1.13,1.82,2.27,32.2
-0.0,0.42,0.88,0.85,2.08,2.47,32.15
0.0,0.42,0.88,1.44,2.85,2.82,32.2
-0.0,0.42,0.88,1.36,2.89,2.58,32.25
0.01,0.42,0.88,1.31,2.11,1.71,32.25
0.02,0.42,0.89,1.1,1.77,1.11,32.2
0.0,0.41,0.88,1.85,1.5,0.66,32.25
-0.0,0.44,0.88,1.42,1.13,0.44,32.15
-0.0,0.43,0.89,0.96,1.11,0.58,32.2
-0.0,0.43,0.89,0.38,1.07,0.93,32.15
0.0,0.41,0.88,0.75,1.62,1.8,32.15
0.0,0.41,0.88,1.51,1.62,1.95,32.29
-0.0,0.42,0.88,2.26,1.42,1.76,32.2
0.0,0.42,0.89,1.95,1.15,1.76,32.2
-0.01,0.42,0.88,1.63,1.53,1.97,32.2
-0.0,0.42,0.89,2.05,2.29,2.41,32.25
0.01,0.42,0.88,1.92,2.49,2.55,32.29
0.0,0.42,0.89,1.51,1.79,2.43,32.29
0.01,0.43,0.88,1.27,1.01,1.77,32.25
-0.0,0.43,0.87,1.69,1.48,1.62,32.2
0.0,0.43,0.88,1.45,2.2,1.8,32.29
0.0,0.43,0.89,0.98,2.29,1.94,32.25
0.0,0.43,0.88,0.73,2.0,1.57,32.2
0.01,0.42,0.88,0.87,1.57,1.02,32.2
0.01,0.43,0.88,1.31,1.3,0.53,32.25
0.0,0.42,0.88,1.25,1.02,0.11,32.2
-0.0,0.43,0.88,0.56,1.05,0.08,32.15
0.0,0.42,0.88,0.2,1.59,0.7,32.25
-0.0,0.42,0.88,0.32,1.94,1.19,32.29
0.01,0.42,0.88,1.18,1.76,0.78,32.25
-0.0,0.43,0.88,1.25,1.28,0.55,32.25
0.0,0.43,0.88,1.79,1.11,0.43,32.2
-0.0,0.43,0.88,2.58,1.59,0.87,32.25
-0.0,0.43,0.88,3.21,2.38,1.3,32.2
-0.0,0.43,0.88,3.76,3.25,1.6,32.29
0.0,0.42,0.89,3.53,3.19,1.42,32.15
-0.0,0.43,0.88,3.86,2.49,1.69,32.2
0.01,0.42,0.88,5.34,3.37,3.02,32.2
0.01,0.42,0.88,4.89,3.04,3.33,32.15
0.0,0.43,0.87,5.71,1.71,2.96,32.29
-0.01,0.43,0.88,7.98,2.52,2.6,32.25
-0.03,0.45,0.86,7.73,4.21,3.69,32.34
-0.03,0.44,0.86,5.98,5.71,4.98,32.29
-0.01,0.41,0.89,4.87,5.59,5.92,32.15
0.01,0.41,0.89,4.56,5.24,3.79,32.34
0.0,0.42,0.89,5.48,3.05,1.82,32.2
0.01,0.44,0.88,6.17,0.49,0.05,32.2
-0.0,0.46,0.88,7.33,-0.53,-0.41,32.29
0.0,0.46,0.88,8.17,2.78,0.09,32.29
-0.01,0.47,0.86,5.62,5.39,0.98,32.15
-0.02,0.46,0.88,3.25,4.56,-0.34,32.2
-0.03,0.43,0.89,3.79,2.6,-2.2,32.2
-0.03,0.43,0.86,6.03,1.4,-3.15,32.25
-0.0,0.43,0.86,6.44,2.0,-2.02,32.2
