acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.02,0.44,0.88,-1.62,-0.61,-0.29,32.53
0.02,0.44,0.89,-1.05,-0.7,-0.64,32.48
0.01,0.43,0.88,0.0,-0.24,-0.2,32.44
0.01,0.42,0.89,0.75,0.93,0.55,32.53
0.0,0.43,0.89,0.44,0.81,0.81,32.48
0.0,0.43,0.88,0.32,0.17,0.41,32.48
-0.01,0.42,0.88,0.38,0.0,0.41,32.53
0.01,0.43,0.89,0.95,0.43,1.05,32.48
0.01,0.44,0.89,0.78,0.96,1.33,32.53
0.01,0.44,0.89,1.27,1.59,1.05,32.48
0.01,0.44,0.89,1.19,1.53,1.08,32.48
0.0,0.43,0.88,0.95,1.01,0.92,32.53
0.01,0.43,0.88,0.81,0.79,0.85,32.48
0.01,0.43,0.88,0.64,0.79,0.58,32.62
0.0,0.43,0.87,0.66,1.02,0.61,32.53
0.01,0.43,0.87,0.31,1.25,0.37,32.48
0.01,0.43,0.86,0.14,1.31,0.05,32.39
0.02,0.43,0.87,0.06,1.11,-0.11,32.44
0.02,0.43,0.88,-0.26,0.79,-0.44,32.48
0.01,0.43,0.88,-0.38,0.23,-0.69,32.53
0.01,0.43,0.87,-0.5,-0.11,-0.63,32.48
0.01,0.42,0.87,0.06,1.1,-0.35,32.58
0.01,0.43,0.87,-0.32,1.34,0.78,32.53
0.02,0.42,0.88,-0.73,1.36,1.33,32.48
0.02,0.42,0.88,-0.5,0.12,0.79,32.48
0.01,0.43,0.88,-1.36,-1.69,0.55,32.53
0.01,0.44,0.88,-1.15,-2.32,1.01,32.48
0.0,0.43,0.87,0.24,-1.34,1.97,32.48
-0.01,0.44,0.88,0.99,0.56,3.83,32.44
-0.0,0.43,0.89,1.98,3.07,5.59,32.48
0.02,0.42,0.89,2.02,4.87,5.74,32.53
0.02,0.42,0.88,1.86,3.79,3.95,32.48
0.01,0.42,0.89,2.09,1.86,2.4,32.48
0.01,0.44,0.88,2.02,-0.95,1.79,32.44
0.01,0.45,0.88,1.11,-2.21,1.45,32.48
0.02,0.45,0.88,-0.12,-0.96,1.27,32.48
0.02,0.44,0.88,-0.06,1.07,1.45,32.53
0.02,0.44,0.87,0.35,2.41,1.3,32.58
0.02,0.43,0.88,0.78,2.23,0.35,32.48
0.02,0.42,0.88,0.92,1.6,-0.87,32.44
0.01,0.42,0.89,0.35,0.53,-1.36,32.48
0.01,0.43,0.88,-0.78,-0.46,-1.08,32.53
0.01,0.43,0.87,-1.33,-1.15,-0.32,32.48
0.01,0.44,0.88,-1.92,-0.15,0.15,32.58
0.01,0.43,0.88,-1.36,0.7,0.34,32.44
0.01,0.43,0.88,-0.26,1.48,0.44,32.58
0.01,0.43,0.88,0.34,2.14,1.13,32.48
0.02,0.43,0.89,0.31,2.0,1.44,32.44
0.02,0.43,0.88,-0.29,1.42,1.73,32.58
0.02,0.42,0.89,-0.44,1.22,1.56,32.39
0.02,0.43,0.88,-1.39,-0.26,0.37,32.53
0.01,0.43,0.88,-0.49,-0.26,-0.17,32.58
-0.0,0.44,0.89,0.4,0.35,0.47,32.62
0.0,0.44,0.87,0.53,0.58,1.24,32.48
0.01,0.44,0.88,0.98,1.69,1.98,32.58
0.01,0.43,0.88,0.34,2.78,1.25,32.53
0.01,0.42,0.88,0.06,2.14,0.98,32.48
0.01,0.43,0.89,-0.15,0.6,0.93,32.53
0.01,0.43,0.89,-0.11,-0.26,0.9,32.44
0.01,0.44,0.89,-0.09,-0.06,0.55,32.39
0.01,0.44,0.88,0.03,0.9,0.69,32.48
0.01,0.43,0.88,0.15,1.22,0.93,32.44
0.01,0.43,0.88,0.06,1.4,1.05,32.39
0.01,0.43,0.89,0.08,1.48,0.89,32.44
0.01,0.43,0.88,0.29,1.47,0.67,32.48
0.01,0.42,0.88,-0.27,1.25,0.72,32.48
0.02,0.43,0.87,-0.93,0.89,0.58,32.53
0.01,0.43,0.87,-1.13,0.81,0.23,32.58
0.01,0.43,0.88,-1.21,0.67,0.14,32.53
0.0,0.43,0.88,-0.98,0.95,0.17,32.53
0.01,0.42,0.88,-1.08,1.3,0.34,32.48
0.01,0.42,0.89,-0.87,1.56,0.61,32.53
0.01,0.43,0.88,-0.89,1.28,0.67,32.58
0.01,0.43,0.88,-0.63,0.92,0.67,32.48
0.01,0.43,0.88,-0.26,0.95,0.5,32.53
0.01,0.42,0.88,-0.08,0.69,0.37,32.58
0.01,0.43,0.88,0.21,0.9,0.53,32.44
0.01,0.43,0.88,0.29,1.01,0.52,32.44
0.01,0.42,0.88,0.5,1.19,0.79,32.48
0.01,0.43,0.88,0.37,0.95,0.93,32.53
0.01,0.43,0.88,0.41,0.55,1.22,32.48
0.01,0.43,0.89,0.47,0.55,1.16,32.48
0.01,0.43,0.88,0.73,1.04,1.6,32.53
0.01,0.43,0.89,0.85,1.65,1.74,32.48
0.01,0.43,0.89,0.96,1.71,1.85,32.53
-0.0,0.43,0.88,0.9,1.54,2.11,32.53
0.01,0.43,0.88,0.85,1.44,2.17,32.48
0.0,0.43,0.88,0.64,1.6,2.29,32.53
0.01,0.43,0.88,0.61,1.71,1.94,32.58
0.01,0.43,0.88,0.96,1.77,1.68,32.48
0.01,0.43,0.88,0.72,1.76,1.95,32.44
0.02,0.44,0.88,0.27,1.69,1.89,32.48
0.01,0.44,0.88,0.18,1.57,1.3,32.48
0.01,0.43,0.88,0.26,1.71,1.05,32.44
0.01,0.43,0.89,0.35,1.56,0.84,32.58
0.01,0.43,0.88,0.2,1.66,0.73,32.53
0.0,0.43,0.88,0.24,1.71,0.34,32.48
0.01,0.43,0.88,-0.12,1.73,0.43,32.48
0.0,0.43,0.89,-0.44,1.66,0.17,32.62
0.01,0.44,0.89,-0.2,1.71,0.17,32.48
0.01,0.43,0.89,0.09,1.69,0.23,32.48
0.01,0.43,0.89,0.12,1.8,0.75,32.53
0.01,0.43,0.87,0.17,1.6,0.41,32.48
0.01,0.43,0.89,0.38,1.65,0.76,32.48
0.01,0.42,0.88,0.61,1.73,1.24,32.44
0.01,0.42,0.87,0.32,1.4,1.44,32.48
0.01,0.43,0.88,0.4,1.18,1.33,32.44
0.02,0.42,0.88,0.53,1.11,1.57,32.58
0.01,0.43,0.88,0.69,1.4,1.88,32.48
0.01,0.43,0.89,0.73,1.94,2.06,32.44
0.01,0.44,0.89,0.82,1.74,1.89,32.48
0.0,0.43,0.88,1.31,1.65,1.5,32.44
0.0,0.42,0.89,1.39,1.66,0.87,32.53
-0.0,0.44,0.88,1.56,1.85,1.05,32.39
-0.0,0.43,0.88,1.45,2.61,1.51,32.48
-0.0,0.42,0.89,0.79,2.69,1.48,32.48
0.0,0.41,0.89,0.7,2.76,1.47,32.48
0.02,0.42,0.88,1.16,0.99,0.81,32.53
0.01,0.44,0.88,0.06,-0.15,0.29,32.48
0.01,0.44,0.88,0.82,-0.53,0.46,32.44
-0.0,0.44,0.89,1.62,0.52,1.45,32.44
-0.01,0.43,0.88,0.67,2.24,3.19,32.48
0.01,0.42,0.88,0.75,3.79,4.75,32.53
0.02,0.41,0.88,0.31,4.15,4.31,32.53
0.01,0.41,0.89,0.05,2.58,2.55,32.58
0.0,0.41,0.89,0.53,0.56,1.68,32.53
0.0,0.43,0.88,1.56,0.14,1.76,32.48
0.01,0.44,0.89,2.06,1.15,1.68,32.48
0.0,0.45,0.88,1.79,2.23,1.68,32.44
0.01,0.44,0.87,0.93,2.11,2.35,32.48
0.01,0.44,0.88,0.29,1.83,2.44,32.53
0.01,0.43,0.88,0.76,1.4,1.48,32.44
0.0,0.43,0.88,1.51,1.4,0.75,32.48
0.01,0.43,0.88,1.63,1.01,0.32,32.53
-0.0,0.43,0.87,1.3,0.55,0.7,32.44
-0.01,0.43,0.88,0.87,0.76,1.21,32.48
0.0,0.43,0.88,1.07,1.39,1.48,32.53
0.0,0.43,0.88,1.36,1.82,2.03,32.48
-0.0,0.44,0.88,1.71,1.85,2.41,32.48
0.01,0.44,0.88,1.69,1.57,2.38,32.53
0.01,0.44,0.88,1.77,1.36,2.6,32.48
0.01,0.44,0.88,1.89,1.8,2.58,32.53
0.01,0.43,0.88,1.83,1.95,1.88,32.44
0.0,0.43,0.87,0.69,1.34,1.33,32.48
0.01,0.43,0.88,1.73,1.19,1.02,32.53
-0.01,0.44,0.88,0.49,0.26,1.04,32.48
-0.0,0.44,0.88,1.25,1.15,2.0,32.48
0.01,0.43,0.88,0.69,2.03,1.88,32.44
-0.0,0.42,0.88,-0.35,1.97,1.25,32.48
-0.0,0.42,0.87,-1.27,0.5,1.33,32.53
0.01,0.43,0.89,-0.87,0.34,1.3,32.53
0.01,0.44,0.88,0.53,0.46,1.39,32.48
0.01,0.44,0.88,0.72,1.19,1.16,32.53
0.0,0.45,0.87,0.49,1.25,1.37,32.53
0.0,0.43,0.88,0.02,1.33,1.74,32.48
0.0,0.43,0.88,0.14,1.5,1.98,32.44
0.0,0.42,0.88,0.63,1.79,1.8,32.58
0.0,0.43,0.88,1.16,1.82,1.53,32.48
0.01,0.43,0.88,1.07,1.3,0.96,32.44
0.0,0.43,0.88,0.67,0.99,0.76,32.48
0.01,0.43,0.88,0.73,1.34,0.7,32.53
0.01,0.43,0.88,0.93,0.56,0.63,32.53
0.0,0.44,0.88,0.9,0.84,0.95,32.48
0.01,0.44,0.87,1.07,1.68,1.07,32.44
0.0,0.44,0.88,0.73,1.5,1.21,32.39
0.0,0.43,0.88,0.52,1.1,1.16,32.48
0.0,0.43,0.88,0.78,0.32,0.81,32.44
0.0,0.44,0.88,1.3,0.72,0.98,32.48
0.01,0.43,0.88,1.51,1.01,1.01,32.48
0.01,0.43,0.88,1.42,1.08,1.44,32.53
0.0,0.43,0.88,1.31,1.25,1.76,32.48
0.01,0.44,0.9,1.39,0.99,1.97,32.44
0.0,0.44,0.88,1.57,1.42,2.0,32.53
0.0,0.43,0.88,1.77,1.62,2.31,32.39
-0.0,0.43,0.88,1.6,1.54,2.27,32.44
-0.0,0.43,0.88,1.5,1.31,2.27,32.48
0.01,0.43,0.88,1.18,1.4,2.27,32.48
-0.0,0.44,0.88,1.11,1.3,2.31,32.53
0.01,0.43,0.87,0.84,1.34,2.26,32.48
0.01,0.44,0.88,0.6,1.11,1.97,32.48
0.0,0.44,0.88,0.5,1.02,1.79,32.53
0.0,0.44,0.88,0.41,0.95,1.73,32.48
0.0,0.44,0.87,0.52,0.66,1.53,32.44
0.01,0.44,0.86,0.2,0.85,1.01,32.53
0.0,0.44,0.88,-0.12,0.41,0.69,32.48
0.01,0.44,0.87,-0.32,0.34,0.52,32.53
0.0,0.43,0.87,-0.35,0.08,0.41,32.48
0.0,0.43,0.87,-0.27,0.06,0.09,32.39
0.0,0.43,0.88,-0.5,-0.09,0.11,32.53
-0.0,0.44,0.88,-0.34,-0.21,0.2,32.48
0.01,0.44,0.88,-0.38,-0.14,0.32,32.58
0.0,0.43,0.87,-0.4,-0.12,0.47,32.44
0.0,0.43,0.88,-0.38,-0.05,0.2,32.48
-0.01,0.43,0.88,-0.26,-0.03,0.52,32.53
-0.0,0.44,0.88,-0.23,0.14,0.7,32.39
0.01,0.43,0.89,-0.21,0.49,1.13,32.48
0.0,0.43,0.88,-0.11,0.92,1.28,32.53
0.01,0.43,0.87,0.03,1.04,1.66,32.58
0.01,0.44,0.88,0.0,0.84,1.45,32.53
0.01,0.44,0.89,0.27,1.07,0.87,32.44
0.0,0.44,0.88,0.35,0.73,0.41,32.48
0.0,0.44,0.87,0.49,0.63,0.18,32.48
-0.01,0.44,0.88,0.56,1.11,0.14,32.39
-0.0,0.43,0.87,-0.15,1.51,0.64,32.48
-0.0,0.43,0.88,-0.93,1.19,0.93,32.53
0.01,0.43,0.88,-0.61,-0.15,0.55,32.48
0.01,0.44,0.88,-0.55,-1.5,-0.4,32.44
0.0,0.44,0.88,-0.09,-2.0,-0.55,32.53
-0.01,0.44,0.88,0.79,-0.85,0.34,32.48
-0.02,0.44,0.88,-0.46,0.47,2.05,32.44
-0.01,0.43,0.89,-0.32,2.0,4.02,32.53
0.01,0.41,0.88,0.03,2.24,4.81,32.48
0.02,0.41,0.89,-0.06,1.65,3.25,32.53
0.01,0.42,0.89,0.09,0.21,1.4,32.48
0.01,0.43,0.87,0.26,-1.34,1.51,32.48
0.01,0.44,0.88,0.49,-1.01,1.57,32.44
0.01,0.45,0.88,0.73,-0.11,1.39,32.58
0.0,0.45,0.88,0.29,1.3,1.8,32.53
0.01,0.43,0.88,-0.35,1.27,1.89,32.53
0.01,0.43,0.88,-0.78,0.56,1.28,32.48
0.01,0.42,0.88,-0.11,0.09,0.14,32.44
0.01,0.43,0.89,0.18,-0.18,-0.66,32.48
0.01,0.43,0.89,0.44,-0.78,-0.92,32.48
-0.0,0.44,0.88,0.24,-1.04,-0.43,32.44
-0.0,0.44,0.88,-0.17,-0.26,0.18,32.48
0.0,0.43,0.89,-0.17,0.32,0.67,32.44
0.01,0.43,0.88,0.09,0.72,0.9,32.53
0.01,0.43,0.88,0.56,0.44,1.13,32.48
0.01,0.44,0.88,0.81,-0.05,1.1,32.53
0.01,0.44,0.88,0.89,-0.03,1.36,32.48
0.0,0.43,0.88,0.92,0.52,1.45,32.48
0.01,0.43,0.87,-0.08,0.56,0.85,32.53
0.01,0.43,0.88,0.79,0.7,0.37,32.48
0.0,0.44,0.88,0.03,-0.41,0.58,32.48
-0.0,0.45,0.88,0.84,-0.7,1.05,32.34
0.01,0.44,0.87,1.05,0.55,1.51,32.48
0.01,0.43,0.88,-0.09,1.27,0.75,32.53
-0.01,0.43,0.88,-0.89,1.02,0.34,32.53
0.0,0.43,0.88,-1.16,-0.05,0.55,32.48
0.0,0.43,0.89,-0.92,-0.99,0.14,32.44
0.01,0.44,0.88,-0.11,-0.66,-0.09,32.48
0.01,0.44,0.88,-0.03,-0.23,-0.2,32.48
0.0,0.44,0.87,-0.5,0.12,-0.02,32.62
0.01,0.43,0.87,-1.05,0.15,0.38,32.48
0.01,0.42,0.88,-0.76,0.5,0.47,32.48
0.0,0.43,0.88,-0.34,0.66,0.7,32.44
0.01,0.43,0.88,-0.18,0.46,0.61,32.58
0.01,0.43,0.88,-0.03,0.06,0.32,32.44
0.01,0.43,0.89,-0.02,-0.03,0.52,32.48
0.01,0.43,0.89,-0.03,0.06,0.66,32.67
0.0,0.43,0.87,0.02,0.21,0.87,32.53
0.01,0.43,0.88,-0.02,0.34,0.85,32.48
0.0,0.43,0.88,-0.18,0.38,0.79,32.44
0.0,0.42,0.89,-0.29,0.32,0.72,32.44
0.01,0.43,0.88,-0.52,0.21,0.44,32.48
0.01,0.43,0.88,-0.41,-0.03,0.43,32.44
0.01,0.44,0.89,-0.21,-0.32,0.15,32.48
0.01,0.43,0.88,-0.09,-0.21,-0.21,32.48
0.01,0.43,0.88,-0.05,-0.4,-0.31,32.53
0.01,0.43,0.88,0.09,-0.17,-0.26,32.58
-0.0,0.43,0.88,0.2,-0.17,-0.4,32.44
0.01,0.43,0.89,0.41,-0.18,-0.02,32.53
0.01,0.43,0.89,0.46,0.18,0.29,32.48
0.01,0.42,0.9,0.49,0.29,0.58,32.53
0.01,0.42,0.89,0.37,0.34,0.78,32.58
0.01,0.43,0.88,0.34,0.46,0.95,32.48
0.01,0.43,0.88,0.38,0.52,1.02,32.53
0.01,0.44,0.88,0.35,0.75,1.15,32.48
0.01,0.43,0.89,0.06,0.72,1.28,32.44
0.01,0.43,0.88,0.17,0.82,1.48,32.44
0.02,0.43,0.9,0.08,0.64,1.4,32.39
0.02,0.44,0.89,0.17,0.89,1.28,32.53
0.01,0.44,0.88,0.18,0.7,1.08,32.53
0.01,0.43,0.88,0.31,0.37,0.7,32.39
0.01,0.43,0.88,0.17,0.37,0.2,32.53
0.0,0.43,0.88,0.17,0.5,0.03,32.48
0.01,0.43,0.89,0.2,0.27,0.03,32.58
0.01,0.43,0.88,0.03,0.18,0.02,32.44
0.01,0.43,0.88,-0.03,-0.02,0.09,32.58
0.02,0.43,0.87,-0.03,0.14,-0.12,32.44
0.01,0.43,0.88,0.21,0.0,-0.06,32.44
0.01,0.43,0.88,0.21,0.52,0.35,32.48
0.01,0.42,0.88,0.44,0.81,0.56,32.44
0.0,0.43,0.89,0.14,0.37,0.46,32.39
0.0,0.43,0.88,0.35,0.41,0.49,32.39
0.01,0.43,0.88,0.35,0.18,0.78,32.44
0.0,0.44,0.87,0.56,0.76,0.81,32.48
0.01,0.44,0.89,0.92,1.53,1.15,32.48
0.01,0.44,0.88,0.5,1.39,1.39,32.44
0.02,0.43,0.89,0.53,1.59,1.76,32.48
0.01,0.43,0.88,0.87,0.85,1.37,32.53
0.01,0.44,0.88,0.03,-0.06,1.21,32.48
0.0,0.44,0.87,0.31,-0.72,1.04,32.48
-0.0,0.44,0.87,0.47,-0.47,1.15,32.53
-0.01,0.44,0.88,0.17,0.55,2.58,32.48
0.01,0.42,0.88,0.69,2.67,4.21,32.53
0.03,0.42,0.89,0.93,4.32,4.61,32.53
0.03,0.41,0.89,0.78,3.79,2.81,32.39
0.01,0.42,0.88,0.95,1.01,0.99,32.53
0.01,0.43,0.89,0.55,-0.69,0.6,32.48
0.02,0.45,0.88,-0.6,-2.82,0.78,32.48
0.01,0.45,0.88,-1.11,-1.82,1.39,32.53
0.02,0.44,0.88,-0.9,0.84,2.23,32.48
0.02,0.43,0.88,0.09,2.17,1.77,32.44
0.02,0.42,0.88,1.15,2.21,0.75,32.53
0.02,0.43,0.88,1.5,1.08,-0.09,32.58
0.01,0.43,0.89,1.1,-0.02,-0.38,32.53
0.01,0.43,0.88,0.26,-0.95,-0.21,32.39
0.01,0.43,0.88,-0.17,-1.16,0.34,32.48
0.0,0.43,0.87,-0.32,-0.2,1.16,32.53
0.01,0.43,0.88,0.47,0.87,1.27,32.48
0.01,0.43,0.88,1.08,1.51,1.71,32.48
0.0,0.43,0.88,1.53,1.5,1.98,32.44
0.01,0.43,0.88,1.15,1.08,2.11,32.48
0.02,0.43,0.88,0.95,0.95,2.23,32.44
0.02,0.43,0.87,0.44,0.9,2.17,32.53
0.02,0.44,0.88,-0.31,0.85,1.21,32.48
0.01,0.43,0.89,0.67,1.24,0.79,32.44
0.0,0.44,0.88,0.23,0.15,0.4,32.39
-0.0,0.44,0.88,0.82,0.38,1.05,32.48
0.01,0.43,0.88,0.78,1.37,1.19,32.53
0.01,0.43,0.87,-0.31,2.5,0.7,32.39
-0.0,0.42,0.88,-0.98,1.37,0.2,32.53
0.01,0.42,0.88,-0.85,-0.09,0.15,32.44
0.02,0.44,0.88,-0.14,-0.99,-0.26,32.39
0.02,0.43,0.87,0.56,-0.64,-0.52,32.53
0.01,0.44,0.87,0.47,0.18,-0.37,32.48
0.01,0.43,0.88,-0.17,0.81,0.2,32.48
0.01,0.43,0.88,-0.32,0.95,0.5,32.44
0.01,0.42,0.88,0.09,0.79,0.4,32.39
0.0,0.43,0.88,0.66,0.47,0.6,32.48
0.01,0.43,0.89,0.64,0.63,0.95,32.53
0.01,0.43,0.88,0.23,0.89,1.04,32.48
0.01,0.43,0.88,0.11,1.28,1.39,32.44
0.0,0.43,0.88,0.03,1.65,1.36,32.48
0.01,0.43,0.88,0.12,1.92,1.6,32.58
0.01,0.43,0.88,0.29,1.77,1.69,32.53
0.02,0.44,0.88,-0.03,1.47,1.4,32.48
0.01,0.44,0.88,-0.37,0.78,0.99,32.53
0.01,0.43,0.88,-0.17,0.85,0.76,32.44
0.01,0.43,0.88,0.44,1.04,0.7,32.48
0.01,0.44,0.88,0.73,1.27,0.85,32.48
0.01,0.42,0.88,0.44,1.3,0.66,32.48
0.01,0.43,0.88,0.32,0.99,0.4,32.48
0.01,0.43,0.89,0.6,0.79,0.5,32.53
0.0,0.43,0.88,0.89,1.27,0.87,32.48
0.0,0.43,0.88,0.67,1.36,1.36,32.53
0.01,0.43,0.88,0.69,1.59,1.34,32.44
0.02,0.43,0.88,0.46,1.63,1.85,32.48
0.01,0.42,0.88,0.93,1.82,2.11,32.44
0.01,0.43,0.88,0.89,2.18,2.11,32.44
0.01,0.43,0.88,0.96,2.0,2.18,32.48
0.01,0.43,0.88,0.85,2.66,2.14,32.53
0.0,0.43,0.88,0.79,2.47,2.05,32.48
0.01,0.43,0.88,0.85,2.6,2.15,32.48
0.01,0.44,0.88,0.9,2.38,1.98,32.53
0.01,0.44,0.88,0.73,2.21,1.77,32.48
0.01,0.45,0.89,0.58,2.0,1.28,32.44
0.01,0.43,0.89,0.79,2.18,0.9,32.44
0.01,0.43,0.88,0.6,2.09,0.41,32.58
0.01,0.43,0.88,0.46,1.95,0.5,32.44
0.0,0.43,0.88,0.2,1.45,0.26,32.48
0.0,0.43,0.88,0.21,1.37,0.14,32.48
-0.0,0.43,0.88,0.41,1.66,0.27,32.44
0.01,0.43,0.88,0.38,2.09,0.35,32.48
0.01,0.43,0.89,0.0,1.85,0.69,32.44
0.01,0.43,0.89,0.05,1.66,0.9,32.53
0.01,0.43,0.88,0.66,1.74,0.72,32.48
0.01,0.43,0.88,0.87,1.88,0.72,32.44
-0.0,0.43,0.88,1.44,2.21,0.9,32.53
-0.01,0.43,0.88,1.02,2.78,1.73,32.39
0.0,0.42,0.87,0.37,2.58,2.06,32.44
0.0,0.42,0.88,0.78,2.18,2.03,32.48
0.0,0.44,0.88,0.78,1.05,1.33,32.48
0.0,0.44,0.88,0.96,-0.11,1.24,32.44
-0.0,0.44,0.87,2.09,0.34,1.59,32.48
-0.02,0.45,0.88,0.84,1.36,2.38,32.53
-0.01,0.44,0.87,0.5,2.72,4.29,32.62
0.0,0.42,0.87,0.43,3.56,4.69,32.39
0.02,0.41,0.88,0.12,3.13,3.36,32.53
0.01,0.42,0.88,0.11,1.22,1.69,32.48
0.01,0.43,0.89,0.6,-0.2,1.45,32.48
0.01,0.44,0.87,1.48,0.27,1.53,32.53
0.01,0.45,0.88,1.71,1.42,1.54,32.48
0.01,0.46,0.88,0.76,2.24,2.18,32.39
0.01,0.44,0.88,0.0,1.69,2.11,32.44
0.01,0.43,0.88,0.02,1.19,1.62,32.58
0.01,0.43,0.88,0.73,1.21,0.67,32.53
0.0,0.42,0.88,1.05,1.34,-0.06,32.58
0.0,0.42,0.88,0.82,0.81,0.05,32.58
-0.0,0.44,0.87,0.52,0.26,0.79,32.44
0.0,0.43,0.88,0.6,0.73,1.27,32.48
0.0,0.43,0.88,0.98,1.91,1.86,32.53
0.01,0.44,0.88,0.99,1.95,2.03,32.44
0.01,0.43,0.88,1.37,1.48,2.02,32.39
-0.0,0.44,0.88,1.85,1.44,2.08,32.48
0.0,0.43,0.88,1.77,1.65,2.29,32.58
0.01,0.44,0.88,1.4,1.94,2.29,32.48
0.01,0.43,0.88,0.76,1.88,1.82,32.44
0.0,0.43,0.88,1.95,1.51,1.19,32.58
-0.01,0.44,0.89,0.7,0.49,0.79,32.44
-0.01,0.45,0.87,1.76,0.64,1.3,32.53
0.0,0.44,0.88,1.22,2.38,1.65,32.48
0.0,0.43,0.87,-0.35,2.84,1.3,32.53
-0.01,0.43,0.88,-1.44,1.13,0.7,32.53
0.0,0.42,0.88,-0.81,0.05,0.23,32.48
0.01,0.43,0.87,0.5,0.47,0.31,32.34
0.01,0.44,0.88,0.69,0.9,0.38,32.48
0.01,0.44,0.87,-0.21,1.11,0.61,32.48
0.0,0.43,0.87,-0.38,0.96,0.99,32.62
-0.0,0.43,0.87,-0.11,1.25,1.07,32.39
0.0,0.43,0.87,0.46,1.68,1.01,32.44
0.0,0.43,0.88,0.52,1.88,1.22,32.53
0.01,0.43,0.87,0.46,1.76,1.21,32.48
-0.0,0.44,0.88,0.32,1.34,0.9,32.53
-0.0,0.44,0.89,0.43,1.15,0.84,32.48
0.0,0.43,0.88,0.79,1.31,0.96,32.58
0.0,0.44,0.87,0.75,1.34,1.44,32.44
0.0,0.43,0.89,0.53,1.33,1.33,32.39
0.0,0.44,0.88,0.47,1.28,0.99,32.48
0.0,0.43,0.88,0.85,1.02,1.21,32.53
0.01,0.43,0.89,0.98,0.87,1.13,32.39
0.0,0.43,0.89,0.93,0.76,1.13,32.53
0.0,0.43,0.88,0.92,0.76,0.79,32.44
0.0,0.43,0.88,1.16,0.89,1.02,32.48
-0.0,0.43,0.89,1.22,0.92,1.07,32.53
-0.0,0.43,0.87,1.18,0.99,1.18,32.48
-0.0,0.43,0.87,1.04,1.02,1.51,32.39
