acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.03,0.43,0.88,1.3,2.26,1.16,32.39
-0.02,0.43,0.88,1.11,2.05,0.89,32.29
-0.02,0.43,0.89,0.61,1.98,0.63,32.44
-0.03,0.42,0.87,0.98,2.0,0.4,32.39
-0.02,0.43,0.88,0.61,1.62,0.43,32.39
-0.02,0.42,0.89,0.56,1.53,0.24,32.53
-0.02,0.42,0.88,0.47,1.54,0.2,32.39
-0.03,0.42,0.88,0.47,1.4,0.21,32.34
-0.03,0.42,0.89,0.52,1.45,0.52,32.53
-0.03,0.42,0.88,0.7,1.6,0.82,32.48
-0.02,0.42,0.88,0.52,2.08,1.07,32.34
-0.02,0.42,0.89,0.4,1.65,0.84,32.39
-0.03,0.42,0.88,0.53,1.39,1.18,32.48
-0.03,0.42,0.89,0.69,1.45,1.54,32.34
-0.03,0.43,0.88,1.13,1.39,1.51,32.39
-0.03,0.43,0.89,1.6,2.14,1.4,32.39
-0.03,0.43,0.88,1.88,2.73,1.28,32.53
-0.03,0.42,0.88,1.48,2.64,1.63,32.39
-0.03,0.42,0.89,1.11,1.76,1.65,32.44
-0.02,0.42,0.88,1.16,1.08,1.31,32.48
-0.02,0.43,0.88,0.64,0.05,1.15,32.48
-0.03,0.43,0.87,1.19,-0.06,1.01,32.44
-0.04,0.44,0.88,1.79,0.89,1.42,32.39
-0.05,0.43,0.88,0.11,1.54,2.15,32.39
-0.03,0.42,0.88,0.06,2.4,3.77,32.34
-0.02,0.4,0.89,0.0,2.61,3.62,32.39
-0.01,0.4,0.89,-0.06,2.08,2.47,32.39
-0.02,0.42,0.88,-0.11,0.38,1.54,32.44
-0.03,0.43,0.88,0.26,-0.64,1.13,32.29
-0.02,0.44,0.89,1.16,0.46,1.1,32.44
-0.02,0.45,0.87,1.33,1.73,1.31,32.48
-0.02,0.44,0.88,0.41,1.71,1.85,32.48
-0.02,0.43,0.88,-0.64,1.31,1.74,32.34
-0.02,0.41,0.88,-0.37,1.18,1.04,32.39
-0.02,0.41,0.88,0.49,1.37,0.44,32.44
-0.02,0.42,0.89,0.6,1.21,-0.18,32.44
-0.03,0.42,0.88,0.55,0.6,0.14,32.48
-0.03,0.43,0.88,0.17,0.87,0.95,32.39
-0.03,0.43,0.88,-0.17,0.85,1.21,32.44
-0.03,0.42,0.89,-0.02,1.47,1.71,32.48
-0.02,0.43,0.89,0.73,1.56,1.77,32.44
-0.03,0.43,0.89,1.21,1.51,1.59,32.39
-0.02,0.42,0.88,1.02,1.44,1.71,32.48
-0.02,0.43,0.88,0.85,1.6,2.05,32.34
-0.02,0.42,0.88,0.98,1.48,1.57,32.39
-0.02,0.42,0.88,0.67,1.01,1.02,32.48
-0.03,0.43,0.9,1.8,0.87,0.44,32.44
-0.03,0.43,0.88,0.76,0.43,0.84,32.39
-0.03,0.44,0.88,1.51,0.9,1.71,32.39
-0.03,0.43,0.88,0.37,2.17,1.76,32.34
-0.04,0.41,0.87,-0.4,2.02,1.04,32.39
-0.03,0.41,0.88,-0.98,0.89,0.6,32.44
-0.03,0.41,0.89,-0.43,0.53,0.61,32.39
