acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.01,0.46,0.87,1.02,1.28,0.47,32.48
-0.01,0.45,0.88,0.14,1.08,0.7,32.44
-0.0,0.45,0.87,-0.23,0.38,0.73,32.48
0.0,0.45,0.87,0.31,-0.49,0.31,32.53
0.0,0.46,0.87,0.15,-1.47,-0.2,32.44
-0.01,0.46,0.87,1.05,-1.21,0.05,32.48
-0.01,0.46,0.86,0.7,-0.17,0.89,32.39
-0.02,0.46,0.87,-0.12,1.28,2.56,32.39
0.0,0.44,0.87,0.11,2.08,3.89,32.48
0.01,0.44,0.87,0.0,1.77,3.01,32.44
0.01,0.44,0.87,0.26,0.76,1.56,32.48
0.0,0.45,0.86,0.4,-0.43,0.99,32.48
0.01,0.46,0.87,0.31,-1.01,0.76,32.44
0.01,0.47,0.87,0.08,-0.05,1.1,32.48
0.01,0.47,0.87,0.05,0.96,1.18,32.44
0.01,0.47,0.86,-0.2,0.84,1.19,32.44
0.01,0.46,0.86,-0.43,0.2,0.46,32.48
0.0,0.45,0.86,-0.43,0.23,-0.08,32.53
0.01,0.45,0.87,0.11,0.52,-0.72,32.48
0.0,0.45,0.87,0.05,0.63,-0.89,32.48
0.0,0.45,0.87,-0.66,-0.78,-0.58,32.44
0.0,0.45,0.86,-0.18,-0.56,-0.32,32.48
0.01,0.46,0.87,-0.38,0.32,-0.44,32.53
0.01,0.46,0.87,-0.18,0.67,-0.21,32.44
0.0,0.46,0.87,-0.2,0.95,0.09,32.48
-0.0,0.46,0.88,-0.38,0.95,0.37,32.44
0.0,0.45,0.87,-0.09,0.61,0.58,32.58
-0.0,0.45,0.88,0.15,0.7,1.16,32.58
0.0,0.45,0.88,0.21,1.07,0.79,32.44
0.01,0.45,0.87,-0.56,0.79,0.21,32.48
0.0,0.46,0.86,0.76,0.43,-0.26,32.44
-0.01,0.47,0.87,-0.14,-0.46,0.24,32.53
-0.01,0.46,0.88,-0.06,-0.56,0.99,32.48
-0.0,0.46,0.87,-0.24,0.75,0.78,32.53
-0.0,0.45,0.87,-0.92,1.22,0.09,32.58
-0.0,0.45,0.88,-1.59,0.76,-0.09,32.48
-0.0,0.45,0.88,-1.68,-0.23,-0.5,32.53
0.0,0.46,0.88,-1.07,-0.69,-0.76,32.48
0.0,0.46,0.87,-0.72,-0.44,-0.85,32.48
0.0,0.45,0.87,-1.11,0.24,-0.99,32.53
-0.01,0.45,0.88,-1.3,0.47,-0.6,32.58
0.0,0.45,0.87,-1.28,0.61,-0.78,32.44
-0.0,0.44,0.87,-0.79,0.53,-0.7,32.53
0.0,0.44,0.88,-0.44,0.55,-0.41,32.48
0.0,0.44,0.88,-0.61,0.52,-0.37,32.53
0.0,0.45,0.87,-0.44,0.06,-0.55,32.48
0.0,0.44,0.88,-0.67,0.79,-0.44,32.39
-0.0,0.45,0.87,-0.43,1.33,-0.09,32.53
0.0,0.46,0.87,-0.26,0.41,-0.11,32.48
0.01,0.45,0.87,-0.44,0.34,0.17,32.58
-0.0,0.45,0.87,-0.6,0.21,-0.18,32.53
-0.0,0.45,0.87,-0.35,0.35,-0.31,32.58
0.0,0.45,0.87,-0.26,0.31,-0.44,32.53
-0.0,0.45,0.87,-0.24,0.06,-0.11,32.58
-0.0,0.45,0.87,-0.08,-0.11,-0.06,32.48
0.0,0.45,0.87,0.05,0.2,0.12,32.44
0.0,0.45,0.88,0.35,0.43,0.09,32.48
-0.0,0.45,0.87,0.49,0.53,0.2,32.44
-0.0,0.45,0.88,0.5,0.66,0.12,32.44
-0.0,0.45,0.87,1.01,1.22,0.52,32.48
-0.01,0.45,0.88,1.08,1.42,0.61,32.44
-0.01,0.44,0.87,0.6,1.24,1.11,32.48
-0.0,0.46,0.88,0.24,0.85,0.96,32.48
0.0,0.45,0.88,0.32,1.04,1.07,32.34
0.0,0.45,0.87,0.17,0.87,1.15,32.48
0.01,0.45,0.87,-0.15,0.92,0.84,32.53
0.0,0.46,0.87,-0.09,0.95,0.61,32.53
-0.0,0.45,0.87,0.03,0.76,0.75,32.48
-0.0,0.45,0.87,-0.03,0.7,0.72,32.53
-0.0,0.45,0.88,0.02,0.56,0.64,32.53
0.01,0.45,0.88,-0.08,0.52,0.5,32.48
-0.0,0.45,0.88,-0.08,0.56,0.79,32.53
0.0,0.45,0.87,-0.11,0.12,0.6,32.58
0.0,0.45,0.87,0.0,0.95,1.02,32.39
0.0,0.45,0.87,0.49,0.66,1.01,32.53
0.01,0.45,0.88,0.4,-0.26,0.92,32.48
0.0,0.45,0.87,0.69,-0.34,0.52,32.53
0.0,0.45,0.88,0.82,0.43,1.05,32.44
0.0,0.45,0.87,0.89,0.63,1.36,32.48
0.0,0.45,0.86,0.85,0.85,1.48,32.53
0.0,0.44,0.88,0.7,0.58,1.31,32.58
0.0,0.45,0.87,0.66,0.32,1.53,32.58
-0.0,0.45,0.87,0.47,0.24,1.24,32.44
0.0,0.45,0.88,0.58,0.46,1.21,32.39
0.0,0.45,0.87,0.55,0.14,1.18,32.53
0.0,0.44,0.87,0.63,0.32,1.05,32.53
0.01,0.46,0.87,0.49,0.26,0.95,32.48
0.0,0.46,0.87,0.23,0.46,0.99,32.53
0.0,0.45,0.87,0.23,0.5,1.16,32.53
0.01,0.45,0.88,0.17,0.21,0.61,32.48
-0.0,0.45,0.88,0.38,0.38,0.31,32.53
-0.01,0.45,0.88,0.87,0.79,0.12,32.58
-0.01,0.45,0.87,0.18,1.1,0.38,32.48
-0.0,0.44,0.88,-0.46,0.66,0.47,32.62
0.01,0.45,0.88,0.03,0.72,0.31,32.58
0.0,0.45,0.87,0.02,0.27,-0.09,32.44
-0.0,0.46,0.86,-0.15,-0.85,-0.31,32.44
-0.01,0.46,0.86,0.32,-0.85,0.2,32.48
-0.01,0.46,0.86,-0.32,-0.03,1.57,32.53
-0.0,0.45,0.87,-0.05,1.74,3.53,32.53
0.01,0.44,0.87,-0.09,2.6,3.5,32.48
0.01,0.43,0.88,0.29,2.85,1.86,32.53
0.01,0.43,0.87,0.76,1.13,0.75,32.39
0.0,0.44,0.87,0.7,1.1,1.04,32.48
0.01,0.46,0.86,0.32,-1.22,1.13,32.53
0.01,0.46,0.87,-0.27,-0.32,1.27,32.48
0.0,0.47,0.86,0.4,0.85,1.53,32.48
0.0,0.45,0.87,0.0,1.53,1.24,32.44
0.01,0.44,0.87,-0.21,0.99,0.92,32.48
0.01,0.44,0.87,0.23,0.26,0.08,32.44
0.01,0.44,0.87,0.52,0.05,0.11,32.53
-0.0,0.44,0.88,0.84,-0.26,0.32,32.48
-0.01,0.45,0.88,0.37,-0.29,0.7,32.53
0.0,0.45,0.87,0.15,0.55,1.39,32.53
-0.0,0.45,0.87,0.47,1.07,1.6,32.48
0.0,0.45,0.87,0.82,1.01,1.82,32.48
0.0,0.45,0.88,0.93,0.4,1.83,32.44
0.01,0.45,0.87,0.95,0.43,2.03,32.48
0.01,0.45,0.87,0.78,1.31,2.21,32.53
0.01,0.45,0.88,0.81,1.53,2.4,32.48
0.01,0.45,0.88,0.87,1.6,1.89,32.48
0.02,0.45,0.87,0.6,0.93,0.69,32.53
0.0,0.45,0.88,1.36,0.5,0.17,32.48
-0.02,0.47,0.88,0.37,0.0,0.37,32.53
-0.01,0.45,0.87,0.47,0.38,1.44,32.44
-0.0,0.44,0.86,-0.02,2.03,1.19,32.39
-0.0,0.44,0.87,-0.85,1.92,0.43,32.48
-0.01,0.44,0.88,-1.48,0.4,-0.11,32.53
-0.0,0.44,0.88,-0.81,-0.08,-0.29,32.58
0.01,0.46,0.87,0.08,0.31,-0.05,32.53
0.0,0.46,0.86,0.06,1.04,0.15,32.58
