acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0,0.39,0.86,1.76,1.34,3.88,32.34
-0.02,0.39,0.85,-0.26,0.18,3.54,32.29
-0.02,0.4,0.85,-1.1,-0.46,4.02,32.39
-0.01,0.41,0.86,-2.06,-0.67,4.61,32.34
-0.01,0.41,0.88,-2.23,-0.4,4.58,32.29
0.0,0.42,0.88,-0.79,0.5,4.38,32.39
-0.0,0.43,0.87,-0.11,0.84,4.11,32.34
0.0,0.45,0.87,-0.06,0.92,3.47,32.39
-0.0,0.45,0.88,0.06,0.63,2.18,32.34
-0.01,0.46,0.88,-0.34,0.17,1.21,32.25
-0.01,0.46,0.88,-0.02,0.34,0.05,32.29
-0.01,0.45,0.88,0.11,0.27,-0.99,32.25
-0.04,0.45,0.87,0.49,-0.6,-2.02,32.34
-0.04,0.45,0.88,0.87,-0.61,-2.67,32.39
-0.05,0.44,0.87,0.47,-1.24,-2.87,32.29
-0.05,0.43,0.88,-0.38,-0.66,-1.98,32.39
-0.03,0.42,0.89,-0.6,0.47,-0.84,32.39
-0.02,0.41,0.88,-0.53,0.6,-1.4,32.34
-0.0,0.41,0.9,-0.64,0.26,-2.32,32.39
-0.02,0.42,0.89,-0.08,-0.9,-2.82,32.39
-0.02,0.43,0.89,0.6,-1.24,-2.85,32.34
-0.02,0.44,0.88,1.05,0.11,-2.34,32.39
-0.02,0.45,0.89,0.89,1.47,-0.99,32.34
-0.02,0.45,0.89,0.56,2.24,0.12,32.25
-0.02,0.44,0.88,-0.12,2.37,0.05,32.39
-0.03,0.43,0.88,0.27,2.41,-0.4,32.29
-0.02,0.44,0.89,0.98,1.82,-1.15,32.25
-0.04,0.43,0.89,1.28,1.19,-1.63,32.29
-0.03,0.43,0.88,1.19,1.25,-1.18,32.34
-0.04,0.44,0.89,0.73,1.53,-0.46,32.29
-0.04,0.44,0.88,0.14,1.63,-0.09,32.29
-0.03,0.44,0.88,0.23,2.18,0.43,32.34
-0.03,0.44,0.87,0.46,2.29,0.67,32.29
-0.03,0.44,0.88,0.82,1.88,0.5,32.34
-0.03,0.43,0.87,0.85,1.83,0.44,32.34
-0.03,0.43,0.88,0.69,1.86,1.04,32.29
-0.02,0.43,0.86,-0.5,1.56,0.64,32.29
-0.03,0.43,0.87,0.12,2.0,0.6,32.34
-0.03,0.44,0.87,0.46,0.64,0.2,32.39
-0.03,0.45,0.87,0.56,0.2,0.27,32.44
-0.03,0.44,0.87,0.87,1.36,1.05,32.29
-0.02,0.43,0.87,0.09,2.31,0.75,32.29
-0.03,0.42,0.87,-0.89,1.63,0.35,32.25
-0.02,0.43,0.88,-1.16,0.7,0.43,32.39
-0.02,0.42,0.89,-0.69,0.47,0.08,32.39
-0.03,0.44,0.87,-0.06,0.58,-0.29,32.25
-0.02,0.44,0.88,-0.17,0.53,-0.44,32.48
-0.03,0.44,0.88,-0.66,0.67,-0.75,32.39
-0.03,0.43,0.88,-1.19,0.63,-1.08,32.34
-0.03,0.43,0.88,-1.15,0.85,-1.1,32.39
-0.04,0.43,0.88,-0.84,1.33,-1.01,32.34
-0.03,0.43,0.88,-1.02,1.34,-0.96,32.29
-0.03,0.43,0.89,-1.34,1.4,-0.79,32.39
-0.04,0.43,0.88,-1.28,1.22,-0.92,32.44
-0.04,0.43,0.89,-1.21,1.3,-0.78,32.29
-0.03,0.44,0.88,-0.92,1.39,-0.43,32.29
-0.03,0.43,0.88,-0.99,2.0,-0.15,32.34
-0.04,0.43,0.88,-1.21,2.06,-0.29,32.39
-0.04,0.43,0.89,-1.21,1.89,-0.44,32.29
-0.04,0.43,0.88,-1.31,2.06,-0.24,32.34
-0.04,0.42,0.89,-1.25,2.21,-0.26,32.29
-0.03,0.42,0.88,-1.18,1.97,0.03,32.34
-0.03,0.42,0.89,-1.39,1.77,-0.23,32.34
-0.02,0.43,0.88,-1.42,1.18,-0.26,32.29
-0.03,0.42,0.88,-0.92,0.87,-0.49,32.25
-0.04,0.42,0.88,-0.79,1.15,-0.23,32.39
-0.04,0.43,0.87,-0.98,1.28,0.24,32.29
-0.03,0.43,0.87,-0.84,0.99,0.47,32.34
-0.04,0.43,0.89,-0.98,1.19,0.69,32.39
-0.04,0.42,0.87,-0.81,1.62,0.58,32.29
-0.04,0.42,0.88,0.41,1.05,1.02,32.34
-0.04,0.43,0.88,0.85,0.92,0.87,32.29
-0.03,0.43,0.88,1.04,1.11,1.45,32.34
-0.03,0.43,0.88,1.34,1.59,1.59,32.34
-0.04,0.42,0.88,1.8,1.59,2.02,32.39
-0.03,0.42,0.87,2.18,1.51,2.34,32.34
-0.02,0.43,0.87,2.26,1.5,2.69,32.29
-0.02,0.43,0.87,2.02,1.15,2.78,32.39
-0.02,0.43,0.87,2.09,0.81,2.7,32.34
-0.02,0.43,0.88,2.47,0.92,2.58,32.39
-0.02,0.43,0.87,2.73,0.93,2.78,32.39
-0.03,0.43,0.88,2.58,0.95,3.19,32.34
-0.02,0.43,0.88,2.52,1.3,3.53,32.39
-0.02,0.43,0.89,2.32,1.5,3.71,32.34
-0.03,0.43,0.88,2.52,1.57,3.4,32.34
-0.03,0.44,0.89,3.1,1.97,3.19,32.39
-0.04,0.44,0.88,3.33,2.09,2.78,32.25
-0.04,0.44,0.89,2.85,2.92,3.02,32.39
-0.04,0.43,0.88,1.74,3.05,2.98,32.29
-0.04,0.43,0.88,1.07,2.93,3.15,32.34
-0.04,0.43,0.88,1.1,2.82,2.84,32.39
-0.04,0.43,0.88,0.27,1.65,2.02,32.39
-0.03,0.44,0.87,0.63,0.99,1.33,32.34
-0.04,0.45,0.87,1.15,2.02,0.84,32.29
-0.04,0.45,0.87,0.12,3.04,1.15,32.34
-0.04,0.44,0.87,-0.03,3.47,2.35,32.34
-0.03,0.42,0.87,-0.31,3.68,1.92,32.29
-0.02,0.42,0.88,-0.7,3.05,0.24,32.34
-0.03,0.42,0.88,-1.05,1.18,-0.98,32.29
-0.03,0.43,0.89,-0.29,0.17,-1.22,32.2
-0.03,0.45,0.89,0.56,0.75,-1.57,32.25
-0.03,0.45,0.89,0.37,1.79,-1.3,32.29
-0.04,0.44,0.88,-0.38,2.11,-0.55,32.29
-0.04,0.43,0.88,-1.15,2.35,-0.38,32.25
-0.05,0.41,0.89,-0.99,2.17,-0.27,32.29
-0.04,0.41,0.88,-0.49,2.4,-0.38,32.34
-0.05,0.42,0.88,-0.31,2.41,-0.14,32.34
-0.05,0.42,0.89,-0.79,1.77,0.21,32.29
-0.05,0.42,0.88,-1.34,1.73,0.73,32.44
-0.04,0.43,0.88,-1.47,2.38,1.34,32.29
-0.04,0.43,0.87,-1.02,2.58,1.56,32.29
-0.03,0.43,0.89,-0.38,2.23,1.22,32.34
-0.03,0.43,0.87,-0.11,1.37,1.3,32.29
-0.03,0.43,0.87,0.17,0.81,1.13,32.29
-0.03,0.43,0.87,0.95,0.63,1.37,32.34
-0.02,0.43,0.87,1.08,0.72,1.37,32.29
-0.03,0.42,0.86,1.08,0.02,0.93,32.34
-0.04,0.43,0.88,2.92,-0.09,1.15,32.44
-0.05,0.44,0.88,2.03,-1.16,1.42,32.39
-0.04,0.44,0.88,3.68,-0.49,3.15,32.34
-0.04,0.43,0.88,3.13,0.79,3.83,32.34
-0.04,0.41,0.88,2.47,0.92,3.79,32.39
-0.04,0.42,0.88,1.92,-0.14,4.2,32.34
-0.04,0.42,0.88,2.32,-0.38,4.56,32.39
-0.04,0.43,0.89,3.47,0.27,4.96,32.39
-0.04,0.44,0.89,3.47,1.19,4.75,32.25
-0.04,0.44,0.88,2.67,1.54,4.61,32.29
-0.05,0.44,0.88,1.95,1.62,4.43,32.34
-0.04,0.44,0.88,1.37,1.86,4.12,32.34
-0.04,0.44,0.88,1.27,2.15,3.3,32.29
-0.05,0.44,0.88,0.9,1.25,2.46,32.34
-0.04,0.44,0.88,0.31,1.19,1.4,32.34
-0.03,0.45,0.89,0.41,1.4,0.98,32.29
-0.03,0.44,0.88,0.02,0.92,0.06,32.34
-0.03,0.45,0.88,-0.23,0.43,-0.49,32.39
-0.03,0.45,0.88,0.06,0.26,-0.81,32.39
-0.03,0.43,0.88,0.34,0.78,-0.63,32.25
-0.03,0.43,0.87,0.44,0.84,-0.5,32.29
-0.04,0.43,0.88,0.38,0.63,-0.43,32.39
-0.04,0.43,0.89,0.61,0.44,-0.56,32.34
-0.04,0.43,0.87,1.04,0.08,-0.23,32.39
-0.04,0.43,0.88,1.63,0.27,0.47,32.34
-0.04,0.44,0.88,1.39,0.27,1.19,32.34
-0.03,0.43,0.88,1.31,-0.17,1.65,32.29
-0.04,0.43,0.88,1.63,1.3,2.21,32.44
-0.04,0.43,0.89,2.18,1.13,2.08,32.29
-0.03,0.44,0.88,1.82,1.24,2.6,32.29
-0.05,0.44,0.88,1.86,1.04,2.76,32.34
-0.05,0.43,0.88,1.92,0.78,3.37,32.29
-0.04,0.43,0.88,1.59,0.98,3.57,32.29
-0.04,0.44,0.87,0.92,2.05,3.66,32.34
-0.04,0.43,0.87,1.05,0.29,3.21,32.39
-0.04,0.44,0.87,1.11,0.37,3.02,32.34
-0.03,0.44,0.87,1.57,0.4,2.89,32.25
-0.03,0.44,0.86,1.86,0.47,3.21,32.39
-0.03,0.44,0.86,1.4,0.08,3.37,32.34
-0.02,0.44,0.86,1.08,-0.29,3.4,32.34
-0.02,0.44,0.87,1.8,-0.85,3.34,32.39
-0.03,0.44,0.87,2.72,-0.75,3.69,32.29
-0.03,0.43,0.85,3.42,-0.27,3.89,32.39
-0.03,0.44,0.86,3.31,0.66,5.05,32.29
-0.03,0.43,0.87,2.66,0.84,5.94,32.34
-0.03,0.43,0.86,2.17,1.18,6.67,32.29
-0.02,0.43,0.87,4.12,-0.52,6.75,32.39
-0.03,0.44,0.88,3.98,-1.27,5.73,32.34
-0.03,0.46,0.87,4.09,1.63,6.5,32.39
-0.04,0.46,0.87,4.58,1.4,5.92,32.39
-0.05,0.45,0.88,3.11,1.04,6.26,32.44
-0.04,0.45,0.88,2.84,1.57,6.49,32.39
-0.02,0.45,0.87,2.76,1.31,6.32,32.39
-0.01,0.44,0.89,1.56,0.6,3.48,32.25
-0.03,0.44,0.88,1.04,0.89,2.14,32.29
-0.02,0.46,0.89,0.85,-1.68,0.43,32.34
-0.02,0.47,0.88,-0.53,-2.64,-1.25,32.34
-0.02,0.47,0.89,-0.78,-0.92,-1.76,32.29
-0.02,0.47,0.88,-0.44,0.61,-1.31,32.34
-0.01,0.46,0.87,-0.47,-0.05,-2.24,32.29
-0.03,0.44,0.88,0.17,-1.19,-2.4,32.29
-0.02,0.43,0.86,0.87,-0.79,-2.41,32.34
-0.01,0.43,0.87,1.51,-0.56,-2.4,32.29
-0.02,0.44,0.87,1.53,0.08,-1.85,32.39
-0.02,0.44,0.87,1.4,-0.81,-1.22,32.34
-0.02,0.44,0.86,2.63,-0.52,0.35,32.29
-0.02,0.44,0.86,2.79,1.05,1.45,32.25
-0.01,0.45,0.87,3.02,1.33,2.27,32.34
-0.03,0.44,0.88,3.28,1.02,2.81,32.29
-0.03,0.45,0.87,3.19,1.59,3.24,32.25
-0.02,0.44,0.88,2.99,2.21,4.4,32.29
-0.01,0.44,0.89,2.08,2.44,4.75,32.48
-0.02,0.43,0.88,2.7,2.43,4.35,32.25
-0.04,0.46,0.87,2.53,3.07,4.17,32.29
-0.04,0.47,0.87,1.1,3.1,4.99,32.29
-0.04,0.47,0.89,1.15,3.24,4.87,32.34
-0.03,0.47,0.89,-0.27,3.25,3.65,32.39
-0.05,0.45,0.89,-1.07,3.94,3.18,32.34
-0.04,0.45,0.86,-1.47,2.82,3.21,32.44
-0.03,0.46,0.88,-2.73,3.31,3.69,32.29
-0.02,0.47,0.88,-3.16,2.6,2.85,32.34
-0.02,0.47,0.87,-2.76,2.82,2.95,32.29
-0.03,0.45,0.86,-3.44,2.98,3.74,32.29
-0.04,0.45,0.86,-5.36,3.21,4.7,32.44
-0.03,0.45,0.86,-6.79,3.77,6.34,32.39
-0.04,0.44,0.87,-8.31,3.25,6.92,32.39
-0.04,0.45,0.86,-8.85,1.74,5.5,32.25
-0.05,0.44,0.87,-9.18,1.01,5.31,32.29
-0.03,0.44,0.87,-8.76,1.31,5.82,32.34
-0.02,0.43,0.89,-7.98,2.09,6.58,32.34
-0.02,0.42,0.87,-5.68,3.16,7.44,32.29
-0.02,0.42,0.87,-5.01,3.71,7.48,32.34
-0.02,0.42,0.88,-4.09,3.42,7.13,32.29
-0.01,0.42,0.88,-3.04,4.0,8.14,32.39
-0.02,0.42,0.89,-3.5,3.56,5.31,32.25
-0.04,0.42,0.88,-0.75,3.5,5.15,32.39
-0.02,0.43,0.88,0.46,3.77,4.95,32.39
-0.03,0.43,0.88,0.96,1.83,3.82,32.44
-0.03,0.43,0.89,-0.03,1.59,3.1,32.39
-0.04,0.44,0.88,-0.05,3.07,2.37,32.34
-0.05,0.45,0.88,-0.24,4.29,1.8,32.34
-0.04,0.44,0.89,0.35,2.32,0.6,32.39
-0.04,0.43,0.88,1.18,0.52,-0.05,32.25
-0.04,0.44,0.88,0.93,0.21,0.61,32.29
-0.04,0.45,0.86,-0.78,0.99,1.07,32.29
-0.03,0.43,0.86,-1.53,1.25,2.78,32.34
-0.03,0.43,0.88,-1.62,0.46,2.29,32.29
-0.02,0.43,0.88,0.21,0.72,2.26,32.29
-0.02,0.43,0.86,1.54,0.64,2.15,32.34
-0.03,0.43,0.86,1.04,0.23,1.66,32.29
-0.03,0.43,0.87,0.09,0.02,2.9,32.34
-0.03,0.43,0.89,-0.55,0.96,3.74,32.25
-0.03,0.43,0.88,-0.34,1.97,3.82,32.39
-0.02,0.43,0.88,0.89,2.03,3.66,32.34
-0.03,0.43,0.88,0.78,1.07,3.48,32.25
-0.04,0.43,0.88,0.17,-0.15,3.71,32.39
-0.03,0.44,0.89,-0.64,0.44,4.14,32.44
-0.03,0.44,0.88,-0.24,2.23,4.37,32.29
